Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
241,000	17,0743	-0,0482151
241,100	17,0845	-0,0482262
241,200	17,0950	-0,0482416
241,300	17,1061	-0,0482604
241,400	17,1153	-0,0482874
241,500	17,1247	-0,0483062
241,600	17,1356	-0,0483225
241,700	17,1453	-0,0483276
241,800	17,1549	-0,0483302
241,900	17,1656	-0,0483380
242,000	17,1762	-0,0483383
242,100	17,1846	-0,0483346
242,200	17,1955	-0,0483426
242,300	17,2046	-0,0483550
242,400	17,2149	-0,0483721
242,500	17,2257	-0,0483895
242,600	17,2355	-0,0484092
242,700	17,2456	-0,0484335
242,800	17,2546	-0,0484469
242,900	17,2646	-0,0484527
243,000	17,2743	-0,0484549
243,100	17,2857	-0,0484500
243,200	17,2949	-0,0484410
243,300	17,3048	-0,0484373
243,400	17,3161	-0,0484345
243,500	17,3254	-0,0484339
243,600	17,3360	-0,0484302
243,700	17,3458	-0,0484323
243,800	17,3563	-0,0484446
243,900	17,3665	-0,0484534
244,000	17,3758	-0,0484566
244,100	17,3857	-0,0484572
244,200	17,3948	-0,0484633
244,300	17,4057	-0,0484800
244,400	17,4153	-0,0485022
244,500	17,4253	-0,0485303
244,600	17,4349	-0,0485588
244,700	17,4451	-0,0485754
244,800	17,4553	-0,0485845
244,900	17,4657	-0,0485922
245,000	17,4746	-0,0485890
245,100	17,4852	-0,0485794
245,200	17,4955	-0,0485616
245,300	17,5051	-0,0485291
245,400	17,5148	-0,0485201
245,500	17,5250	-0,0485163
245,600	17,5342	-0,0485242
245,700	17,5450	-0,0485412
245,800	17,5540	-0,0485580
245,900	17,5648	-0,0485774
246,000	17,5753	-0,0485925
246,100	17,5844	-0,0486061
246,200	17,5941	-0,0486201
246,300	17,6056	-0,0486350
246,400	17,6149	-0,0486503
246,500	17,6255	-0,0486626
246,600	17,6349	-0,0486775
246,700	17,6455	-0,0486975
246,800	17,6552	-0,0487210
246,900	17,6664	-0,0487414
247,000	17,6758	-0,0487627
247,100	17,6849	-0,0487737
247,200	17,6951	-0,0487797
247,300	17,7060	-0,0487827
247,400	17,7152	-0,0487863
247,500	17,7253	-0,0487967
247,600	17,7349	-0,0488027
247,700	17,7454	-0,0488060
247,800	17,7545	-0,0488083
247,900	17,7648	-0,0488168
248,000	17,7756	-0,0488212
248,100	17,7853	-0,0488232
248,200	17,7959	-0,0488305
248,300	17,8063	-0,0488389
248,400	17,8157	-0,0488439
248,500	17,8250	-0,0488407
248,600	17,8342	-0,0488336
248,700	17,8447	-0,0488276
248,800	17,8568	-0,0488234
248,900	17,8651	-0,0488200
249,000	17,8751	-0,0488152
249,100	17,8845	-0,0488200
249,200	17,8952	-0,0488276
249,300	17,9054	-0,0488456
249,400	17,9163	-0,0488669
249,500	17,9257	-0,0488925
249,600	17,9356	-0,0489115
249,700	17,9455	-0,0489248
249,800	17,9569	-0,0489376
249,900	17,9661	-0,0489538
250,000	17,9757	-0,0489780
250,100	17,9861	-0,0489980
250,200	17,9953	-0,0490101
250,300	18,0059	-0,0490242
250,400	18,0164	-0,0490378
250,500	18,0262	-0,0490492
250,600	18,0366	-0,0490560
250,700	18,0459	-0,0490580
250,800	18,0556	-0,0490557
250,900	18,0656	-0,0490543
251,000	18,0754	-0,0490625
251,100	18,0854	-0,0490727
251,200	18,0947	-0,0490891
251,300	18,1061	-0,0491060
251,400	18,1151	-0,0491235
251,500	18,1265	-0,0491398
251,600	18,1366	-0,0491567
251,700	18,1477	-0,0491668
251,800	18,1566	-0,0491724
251,900	18,1658	-0,0491699
252,000	18,1758	-0,0491705
252,100	18,1867	-0,0491845
252,200	18,1959	-0,0491938
252,300	18,2063	-0,0491978
252,400	18,2154	-0,0492027
252,500	18,2257	-0,0492112
252,600	18,2370	-0,0492212
252,700	18,2462	-0,0492338
252,800	18,2554	-0,0492362
252,900	18,2662	-0,0492341
253,000	18,2755	-0,0492336
253,100	18,2868	-0,0492346
253,200	18,2953	-0,0492377
253,300	18,3060	-0,0492410
253,400	18,3157	-0,0492406
253,500	18,3261	-0,0492370
253,600	18,3370	-0,0492364
253,700	18,3463	-0,0492457
253,800	18,3570	-0,0492659
253,900	18,3668	-0,0492927
254,000	18,3770	-0,0493190
254,100	18,3874	-0,0493469
254,200	18,3964	-0,0493757
254,300	18,4065	-0,0494011
254,400	18,4173	-0,0494152
254,500	18,4269	-0,0494225
254,600	18,4365	-0,0494216
254,700	18,4461	-0,0494286
254,800	18,4566	-0,0494412
254,900	18,4662	-0,0494518
255,000	18,4766	-0,0494677
255,100	18,4858	-0,0494829
255,200	18,4977	-0,0494972
255,300	18,5072	-0,0495125
255,400	18,5169	-0,0495208
255,500	18,5265	-0,0495260
255,600	18,5365	-0,0495294
255,700	18,5452	-0,0495353
255,800	18,5573	-0,0495554
255,900	18,5668	-0,0495682
256,000	18,5774	-0,0495734
256,100	18,5859	-0,0495770
256,200	18,5969	-0,0495730
256,300	18,6070	-0,0495645
256,400	18,6173	-0,0495547
256,500	18,6270	-0,0495451
256,600	18,6371	-0,0495368
256,700	18,6464	-0,0495363
256,800	18,6564	-0,0495426
256,900	18,6669	-0,0495566
257,000	18,6769	-0,0495718
257,100	18,6871	-0,0495831
257,200	18,6973	-0,0495948
257,300	18,7081	-0,0496073
257,400	18,7176	-0,0496096
257,500	18,7276	-0,0496165
257,600	18,7367	-0,0496192
257,700	18,7460	-0,0496254
257,800	18,7563	-0,0496404
257,900	18,7675	-0,0496707
258,000	18,7765	-0,0497063
258,100	18,7865	-0,0497425
258,200	18,7968	-0,0497774
258,300	18,8065	-0,0498277
258,400	18,8172	-0,0498638
258,500	18,8270	-0,0498925
258,600	18,8368	-0,0499202
258,700	18,8483	-0,0499383
258,800	18,8575	-0,0499444
258,900	18,8670	-0,0499415
259,000	18,8760	-0,0499443
259,100	18,8873	-0,0499489
259,200	18,8969	-0,0499435
259,300	18,9071	-0,0499352
259,400	18,9169	-0,0499255
259,500	18,9271	-0,0499209
259,600	18,9371	-0,0499143
259,700	18,9468	-0,0499163
259,800	18,9574	-0,0499252
259,900	18,9669	-0,0499394
260,000	18,9773	-0,0499565
260,100	18,9863	-0,0499701
260,200	18,9971	-0,0499850
260,300	19,0089	-0,0499963
260,400	19,0176	-0,0500001
260,500	19,0273	-0,0499934
260,600	19,0371	-0,0499821
260,700	19,0470	-0,0499660
260,800	19,0571	-0,0499487
260,900	19,0672	-0,0499373
261,000	19,0762	-0,0499307
261,100	19,0877	-0,0499343
261,200	19,0977	-0,0499434
261,300	19,1070	-0,0499558
261,400	19,1170	-0,0499782
261,500	19,1274	-0,0500115
261,600	19,1371	-0,0500422
261,700	19,1478	-0,0500608
261,800	19,1574	-0,0500702
261,900	19,1672	-0,0500766
262,000	19,1767	-0,0500783
262,100	19,1859	-0,0500828
262,200	19,1964	-0,0500896
262,300	19,2076	-0,0500936
262,400	19,2174	-0,0501007
262,500	19,2279	-0,0501168
262,600	19,2379	-0,0501413
262,700	19,2480	-0,0501658
262,800	19,2577	-0,0501773
262,900	19,2675	-0,0501893
263,000	19,2772	-0,0501970
263,100	19,2873	-0,0502036
263,200	19,2970	-0,0502150
263,300	19,3076	-0,0502295
263,400	19,3183	-0,0502383
263,500	19,3287	-0,0502510
263,600	19,3378	-0,0502614
263,700	19,3490	-0,0502696
263,800	19,3594	-0,0502717
263,900	19,3681	-0,0502659
264,000	19,3789	-0,0502614
264,100	19,3880	-0,0502614
264,200	19,3993	-0,0502667
264,300	19,4082	-0,0502726
264,400	19,4187	-0,0502821
264,500	19,4276	-0,0502916
264,600	19,4375	-0,0503104
264,700	19,4476	-0,0503335
264,800	19,4580	-0,0503415
264,900	19,4675	-0,0503401
265,000	19,4781	-0,0503359
265,100	19,4873	-0,0503312
265,200	19,4977	-0,0503254
265,300	19,5077	-0,0503187
265,400	19,5183	-0,0503163
265,500	19,5285	-0,0503160
265,600	19,5381	-0,0503263
265,700	19,5483	-0,0503503
265,800	19,5585	-0,0503764
265,900	19,5687	-0,0504054
266,000	19,5781	-0,0504319
266,100	19,5868	-0,0504525
266,200	19,5979	-0,0504659
266,300	19,6067	-0,0504701
266,400	19,6169	-0,0504710
266,500	19,6279	-0,0504739
266,600	19,6377	-0,0504856
266,700	19,6474	-0,0505029
266,800	19,6568	-0,0505301
266,900	19,6679	-0,0505615
267,000	19,6792	-0,0506077
267,100	19,6885	-0,0506569
267,200	19,6974	-0,0506884
267,300	19,7081	-0,0507011
267,400	19,7175	-0,0507083
267,500	19,7272	-0,0507126
267,600	19,7389	-0,0507153
267,700	19,7469	-0,0507215
267,800	19,7577	-0,0507264
267,900	19,7679	-0,0507394
268,000	19,7776	-0,0507546
268,100	19,7879	-0,0507659
268,200	19,7982	-0,0507746
268,300	19,8089	-0,0507745
268,400	19,8185	-0,0507724
268,500	19,8281	-0,0507750
268,600	19,8378	-0,0507839
268,700	19,8475	-0,0508004
268,800	19,8576	-0,0508227
268,900	19,8690	-0,0508499
269,000	19,8786	-0,0508755
269,100	19,8880	-0,0508974
269,200	19,8986	-0,0509072
269,300	19,9077	-0,0509048
269,400	19,9182	-0,0508943
269,500	19,9274	-0,0508868
269,600	19,9375	-0,0508751
269,700	19,9483	-0,0508708
269,800	19,9576	-0,0508678
269,900	19,9680	-0,0508732
270,000	19,9785	-0,0508805
270,100	19,9883	-0,0508870
270,200	19,9997	-0,0508978
270,300	20,0080	-0,0509103
270,400	20,0194	-0,0509168
270,500	20,0280	-0,0509249
270,600	20,0382	-0,0509357
270,700	20,0484	-0,0509384
270,800	20,0587	-0,0509377
270,900	20,0683	-0,0509348
271,000	20,0784	-0,0509313
271,100	20,0880	-0,0509349
271,200	20,0984	-0,0509310
271,300	20,1067	-0,0509326
271,400	20,1176	-0,0509482
271,500	20,1287	-0,0509740
271,600	20,1394	-0,0510015
271,700	20,1487	-0,0510269
271,800	20,1585	-0,0510476
271,900	20,1688	-0,0510625
272,000	20,1774	-0,0510745
272,100	20,1886	-0,0510818
272,200	20,1983	-0,0510773
272,300	20,2075	-0,0510714
272,400	20,2169	-0,0510672
272,500	20,2278	-0,0510697
272,600	20,2382	-0,0510713
272,700	20,2466	-0,0510724
272,800	20,2579	-0,0510818
272,900	20,2678	-0,0510921
273,000	20,2777	-0,0511029
273,100	20,2886	-0,0511193
273,200	20,2980	-0,0511321
273,300	20,3096	-0,0511417
273,400	20,3181	-0,0511544
273,500	20,3281	-0,0511627
273,600	20,3375	-0,0511688
273,700	20,3484	-0,0511590
273,800	20,3579	-0,0511505
273,900	20,3685	-0,0511454
274,000	20,3781	-0,0511438
274,100	20,3874	-0,0511369
274,200	20,3977	-0,0511253
274,300	20,4080	-0,0511117
274,400	20,4172	-0,0511007
274,500	20,4284	-0,0510967
274,600	20,4385	-0,0510881
274,700	20,4487	-0,0510803
274,800	20,4585	-0,0510730
274,900	20,4688	-0,0510686
275,000	20,4787	-0,0510667
275,100	20,4884	-0,0510724
275,200	20,4993	-0,0510714
275,300	20,5088	-0,0510727
275,400	20,5187	-0,0510720
275,500	20,5288	-0,0510709
275,600	20,5390	-0,0510738
275,700	20,5490	-0,0510694
275,800	20,5586	-0,0510643
275,900	20,5689	-0,0510756
276,000	20,5780	-0,0510935
276,100	20,5884	-0,0511077
276,200	20,5985	-0,0511180
276,300	20,6089	-0,0511284
276,400	20,6183	-0,0511430
276,500	20,6280	-0,0511576
276,600	20,6382	-0,0511774
276,700	20,6482	-0,0511994
276,800	20,6595	-0,0512136
276,900	20,6684	-0,0512177
277,000	20,6783	-0,0512261
277,100	20,6878	-0,0512303
277,200	20,6989	-0,0512333
277,300	20,7086	-0,0512301
277,400	20,7187	-0,0512279
277,500	20,7275	-0,0512331
277,600	20,7380	-0,0512370
277,700	20,7489	-0,0512485
277,800	20,7578	-0,0512716
277,900	20,7679	-0,0513003
278,000	20,7786	-0,0513289
278,100	20,7875	-0,0513487
278,200	20,7982	-0,0513671
278,300	20,8081	-0,0513885
278,400	20,8190	-0,0514058
278,500	20,8290	-0,0514296
278,600	20,8385	-0,0514472
278,700	20,8490	-0,0514481
278,800	20,8592	-0,0514454
278,900	20,8680	-0,0514383
279,000	20,8783	-0,0514367
279,100	20,8888	-0,0514398
279,200	20,8982	-0,0514310
279,300	20,9085	-0,0514166
279,400	20,9184	-0,0514015
279,500	20,9286	-0,0513850
279,600	20,9378	-0,0513771
279,700	20,9487	-0,0513722
279,800	20,9589	-0,0513654
279,900	20,9692	-0,0513648
280,000	20,9789	-0,0513692
280,100	20,9893	-0,0513726
280,200	20,9981	-0,0513768
280,300	21,0074	-0,0513793
280,400	21,0176	-0,0513803
280,500	21,0283	-0,0513847
280,600	21,0381	-0,0513971
280,700	21,0477	-0,0514058
280,800	21,0582	-0,0514114
280,900	21,0683	-0,0514218
281,000	21,0784	-0,0514381
281,100	21,0888	-0,0514659
281,200	21,0980	-0,0514943
281,300	21,1081	-0,0515114
281,400	21,1188	-0,0515148
281,500	21,1287	-0,0515145
281,600	21,1384	-0,0515177
281,700	21,1492	-0,0515204
281,800	21,1586	-0,0515196
281,900	21,1679	-0,0515173
282,000	21,1779	-0,0515248
282,100	21,1877	-0,0515387
282,200	21,1978	-0,0515565
282,300	21,2081	-0,0515723
282,400	21,2179	-0,0515823
282,500	21,2287	-0,0515877
282,600	21,2379	-0,0515841
282,700	21,2482	-0,0515816
282,800	21,2582	-0,0515933
282,900	21,2685	-0,0516075
283,000	21,2790	-0,0516172
283,100	21,2885	-0,0516413
283,200	21,2987	-0,0516674
283,300	21,3092	-0,0516968
283,400	21,3189	-0,0517231
283,500	21,3286	-0,0517372
283,600	21,3388	-0,0517371
283,700	21,3479	-0,0517183
283,800	21,3579	-0,0516900
283,900	21,3685	-0,0516670
284,000	21,3786	-0,0516498
284,100	21,3879	-0,0516309
284,200	21,3988	-0,0516208
284,300	21,4073	-0,0516105
284,400	21,4181	-0,0516113
284,500	21,4289	-0,0516177
284,600	21,4381	-0,0516257
284,700	21,4488	-0,0516408
284,800	21,4586	-0,0516575
284,900	21,4691	-0,0516673
285,000	21,4787	-0,0516782
285,100	21,4885	-0,0516827
285,200	21,4991	-0,0516883
285,300	21,5096	-0,0516944
285,400	21,5185	-0,0517001
285,500	21,5296	-0,0517095
285,600	21,5388	-0,0517120
285,700	21,5475	-0,0517137
285,800	21,5586	-0,0517148
285,900	21,5684	-0,0517147
286,000	21,5778	-0,0517032
286,100	21,5898	-0,0516924
286,200	21,5992	-0,0516756
286,300	21,6084	-0,0516672
286,400	21,6191	-0,0516612
286,500	21,6284	-0,0516545
286,600	21,6388	-0,0516517
286,700	21,6489	-0,0516550
286,800	21,6584	-0,0516761
286,900	21,6685	-0,0517009
287,000	21,6779	-0,0517239
287,100	21,6883	-0,0517382
287,200	21,6988	-0,0517449
287,300	21,7092	-0,0517529
287,400	21,7198	-0,0517586
287,500	21,7289	-0,0517618
287,600	21,7386	-0,0517620
287,700	21,7484	-0,0517548
287,800	21,7596	-0,0517507
287,900	21,7686	-0,0517531
288,000	21,7785	-0,0517672
288,100	21,7888	-0,0517885
288,200	21,7993	-0,0518064
288,300	21,8102	-0,0518183
288,400	21,8198	-0,0518315
288,500	21,8298	-0,0518418
288,600	21,8399	-0,0518501
288,700	21,8490	-0,0518497
288,800	21,8590	-0,0518492
288,900	21,8696	-0,0518383
289,000	21,8797	-0,0518210
289,100	21,8900	-0,0518101
289,200	21,8991	-0,0518155
289,300	21,9092	-0,0518162
289,400	21,9185	-0,0518235
289,500	21,9293	-0,0518346
289,600	21,9401	-0,0518446
289,700	21,9490	-0,0518576
289,800	21,9586	-0,0518719
289,900	21,9690	-0,0518926
290,000	21,9789	-0,0519145
290,100	21,9888	-0,0519254
290,200	22,0001	-0,0519382
290,300	22,0085	-0,0519533
290,400	22,0187	-0,0519527
290,500	22,0289	-0,0519589
290,600	22,0383	-0,0519713
290,700	22,0491	-0,0519840
290,800	22,0599	-0,0520028
290,900	22,0685	-0,0520238
291,000	22,0795	-0,0520696
291,100	22,0897	-0,0521465
291,200	22,0995	-0,0522136
291,300	22,1077	-0,0522484
291,400	22,1183	-0,0522779
291,500	22,1286	-0,0522948
291,600	22,1394	-0,0523077
291,700	22,1501	-0,0523167
291,800	22,1594	-0,0523179
291,900	22,1693	-0,0523146
292,000	22,1788	-0,0523057
292,100	22,1898	-0,0523002
292,200	22,2002	-0,0522990
292,300	22,2093	-0,0522966
292,400	22,2189	-0,0522873
292,500	22,2293	-0,0522759
292,600	22,2390	-0,0522603
292,700	22,2493	-0,0522477
292,800	22,2588	-0,0522462
292,900	22,2692	-0,0522421
293,000	22,2792	-0,0522421
293,100	22,2898	-0,0522460
293,200	22,2996	-0,0522550
293,300	22,3103	-0,0522795
293,400	22,3189	-0,0523065
293,500	22,3297	-0,0523319
293,600	22,3382	-0,0523582
293,700	22,3496	-0,0523812
293,800	22,3596	-0,0524008
293,900	22,3694	-0,0524153
294,000	22,3795	-0,0524203
294,100	22,3900	-0,0524244
294,200	22,4002	-0,0524256
294,300	22,4095	-0,0524260
294,400	22,4180	-0,0524337
294,500	22,4289	-0,0524347
294,600	22,4394	-0,0524383
294,700	22,4497	-0,0524493
294,800	22,4595	-0,0524594
294,900	22,4698	-0,0524774
295,000	22,4797	-0,0524815
295,100	22,4898	-0,0524813
295,200	22,5001	-0,0524781
295,300	22,5090	-0,0524785
295,400	22,5196	-0,0524806
295,500	22,5309	-0,0524869
295,600	22,5398	-0,0524895
295,700	22,5492	-0,0524971
295,800	22,5601	-0,0525153
295,900	22,5698	-0,0525381
296,000	22,5807	-0,0525645
296,100	22,5892	-0,0525843
296,200	22,6008	-0,0525987
296,300	22,6096	-0,0525983
296,400	22,6187	-0,0525867
296,500	22,6302	-0,0525692
296,600	22,6399	-0,0525468
296,700	22,6499	-0,0525237
296,800	22,6600	-0,0525045
296,900	22,6692	-0,0524914
297,000	22,6789	-0,0524783
297,100	22,6891	-0,0524804
297,200	22,6996	-0,0525013
297,300	22,7101	-0,0525456
297,400	22,7198	-0,0526036
297,500	22,7301	-0,0526415
297,600	22,7386	-0,0526773
297,700	22,7490	-0,0526981
297,800	22,7593	-0,0527129
297,900	22,7695	-0,0527310
298,000	22,7797	-0,0527456
298,100	22,7891	-0,0527599
298,200	22,7989	-0,0527722
298,300	22,8099	-0,0527847
298,400	22,8191	-0,0527983
298,500	22,8295	-0,0528181
298,600	22,8401	-0,0528340
298,700	22,8506	-0,0528522
298,800	22,8594	-0,0528614
298,900	22,8696	-0,0528617
299,000	22,8795	-0,0528591
299,100	22,8895	-0,0528581
299,200	22,8990	-0,0528651
299,300	22,9100	-0,0528739
299,400	22,9188	-0,0528660
299,500	22,9288	-0,0528494
299,600	22,9393	-0,0528221
299,700	22,9495	-0,0528035
299,800	22,9603	-0,0527924
299,900	22,9687	-0,0527779
300,000	22,9799	-0,0527710
300,100	22,9903	-0,0527755
300,200	23,0000	-0,0527936
300,300	23,0095	-0,0528160
300,400	23,0207	-0,0528507
300,500	23,0311	-0,0528758
300,600	23,0398	-0,0528952
300,700	23,0506	-0,0528964
300,800	23,0600	-0,0528827
300,900	23,0707	-0,0528667
301,000	23,0798	-0,0528431
301,100	23,0896	-0,0528283
301,200	23,1002	-0,0528197
301,300	23,1101	-0,0528277
301,400	23,1195	-0,0528539
301,500	23,1314	-0,0528926
301,600	23,1396	-0,0529517
301,700	23,1507	-0,0529801
301,800	23,1600	-0,0529981
301,900	23,1703	-0,0530127
302,000	23,1794	-0,0530217
302,100	23,1894	-0,0530253
302,200	23,1988	-0,0530374
302,300	23,2095	-0,0530414
302,400	23,2191	-0,0530502
302,500	23,2296	-0,0530642
302,600	23,2408	-0,0530812
302,700	23,2492	-0,0530912
302,800	23,2596	-0,0530868
302,900	23,2700	-0,0530735
303,000	23,2798	-0,0530590
303,100	23,2904	-0,0530434
303,200	23,2993	-0,0530354
303,300	23,3096	-0,0530364
303,400	23,3189	-0,0530460
303,500	23,3293	-0,0530607
303,600	23,3399	-0,0530822
303,700	23,3499	-0,0531249
303,800	23,3598	-0,0531556
303,900	23,3686	-0,0531777
304,000	23,3793	-0,0531920
304,100	23,3905	-0,0531981
304,200	23,3998	-0,0532061
304,300	23,4087	-0,0532239
304,400	23,4200	-0,0532404
304,500	23,4293	-0,0532580
304,600	23,4391	-0,0532759
304,700	23,4499	-0,0533044
304,800	23,4595	-0,0533494
304,900	23,4690	-0,0533769
305,000	23,4795	-0,0533951
305,100	23,4902	-0,0534173
305,200	23,4995	-0,0534277
305,300	23,5106	-0,0534282
305,400	23,5202	-0,0534331
305,500	23,5304	-0,0534365
305,600	23,5403	-0,0534372
305,700	23,5503	-0,0534389
305,800	23,5602	-0,0534398
305,900	23,5708	-0,0534389
306,000	23,5807	-0,0534382
306,100	23,5897	-0,0534411
306,200	23,5996	-0,0534527
306,300	23,6107	-0,0534690
306,400	23,6204	-0,0534779
306,500	23,6303	-0,0534846
306,600	23,6401	-0,0534904
306,700	23,6507	-0,0534976
306,800	23,6601	-0,0534988
306,900	23,6695	-0,0534985
307,000	23,6801	-0,0534992
307,100	23,6894	-0,0534998
307,200	23,6999	-0,0535064
307,300	23,7102	-0,0535138
307,400	23,7200	-0,0535221
307,500	23,7299	-0,0535249
307,600	23,7390	-0,0535356
307,700	23,7502	-0,0535444
307,800	23,7604	-0,0535569
307,900	23,7698	-0,0535649
308,000	23,7803	-0,0535628
308,100	23,7905	-0,0535566
308,200	23,8011	-0,0535540
308,300	23,8100	-0,0535548
308,400	23,8212	-0,0535495
308,500	23,8303	-0,0535351
308,600	23,8401	-0,0535223
308,700	23,8502	-0,0535260
308,800	23,8599	-0,0535397
308,900	23,8694	-0,0535672
309,000	23,8800	-0,0535970
309,100	23,8902	-0,0536262
309,200	23,9004	-0,0536537
309,300	23,9114	-0,0536803
309,400	23,9210	-0,0537031
309,500	23,9307	-0,0537145
309,600	23,9412	-0,0537164
309,700	23,9508	-0,0537103
309,800	23,9609	-0,0537034
309,900	23,9710	-0,0537006
310,000	23,9808	-0,0537084
310,100	23,9899	-0,0537303
310,200	24,0009	-0,0537586
310,300	24,0100	-0,0537918
310,400	24,0196	-0,0538433
310,500	24,0310	-0,0538750
310,600	24,0410	-0,0539053
310,700	24,0510	-0,0539339
310,800	24,0610	-0,0539464
310,900	24,0710	-0,0539485
311,000	24,0807	-0,0539375
311,100	24,0910	-0,0539243
311,200	24,1007	-0,0539114
311,300	24,1104	-0,0538946
311,400	24,1208	-0,0538747
311,500	24,1302	-0,0538675
311,600	24,1401	-0,0538679
311,700	24,1508	-0,0538830
311,800	24,1612	-0,0538976
311,900	24,1707	-0,0539120
312,000	24,1809	-0,0539248
312,100	24,1911	-0,0539390
312,200	24,2019	-0,0539569
312,300	24,2107	-0,0539695
312,400	24,2217	-0,0539721
312,500	24,2306	-0,0539661
312,600	24,2410	-0,0539546
312,700	24,2507	-0,0539535
312,800	24,2609	-0,0539588
312,900	24,2705	-0,0539672
313,000	24,2801	-0,0539788
313,100	24,2903	-0,0539937
313,200	24,3011	-0,0540166
313,300	24,3103	-0,0540460
313,400	24,3200	-0,0540856
313,500	24,3301	-0,0541105
313,600	24,3405	-0,0541285
313,700	24,3514	-0,0541429
313,800	24,3605	-0,0541556
313,900	24,3705	-0,0541636
314,000	24,3817	-0,0541745
314,100	24,3908	-0,0541752
314,200	24,3997	-0,0541748
314,300	24,4100	-0,0541745
314,400	24,4201	-0,0541729
314,500	24,4299	-0,0541763
314,600	24,4400	-0,0541813
314,700	24,4495	-0,0541957
314,800	24,4597	-0,0542126
314,900	24,4703	-0,0542249
315,000	24,4799	-0,0542368
315,100	24,4898	-0,0542515
315,200	24,4999	-0,0542667
315,300	24,5112	-0,0542855
315,400	24,5199	-0,0543057
315,500	24,5296	-0,0543146
315,600	24,5403	-0,0543155
315,700	24,5505	-0,0543069
315,800	24,5603	-0,0543002
315,900	24,5704	-0,0542895
316,000	24,5805	-0,0542714
316,100	24,5901	-0,0542595
316,200	24,6000	-0,0542434
316,300	24,6104	-0,0542284
316,400	24,6205	-0,0542270
316,500	24,6309	-0,0542406
316,600	24,6415	-0,0542590
316,700	24,6517	-0,0542870
316,800	24,6608	-0,0543117
316,900	24,6703	-0,0543292
317,000	24,6801	-0,0543502
317,100	24,6903	-0,0543656
317,200	24,7013	-0,0543837
317,300	24,7096	-0,0544001
317,400	24,7202	-0,0544122
317,500	24,7305	-0,0544239
317,600	24,7410	-0,0544366
317,700	24,7511	-0,0544439
317,800	24,7608	-0,0544546
317,900	24,7709	-0,0544630
318,000	24,7809	-0,0544746
318,100	24,7914	-0,0544836
318,200	24,8013	-0,0544902
318,300	24,8112	-0,0544936
318,400	24,8214	-0,0544967
318,500	24,8315	-0,0545011
318,600	24,8409	-0,0545069
318,700	24,8516	-0,0545182
318,800	24,8610	-0,0545279
318,900	24,8703	-0,0545444
319,000	24,8805	-0,0545539
319,100	24,8911	-0,0545659
319,200	24,9017	-0,0545799
319,300	24,9110	-0,0545904
319,400	24,9214	-0,0545955
319,500	24,9313	-0,0545947
319,600	24,9404	-0,0545910
319,700	24,9519	-0,0545857
319,800	24,9615	-0,0545897
319,900	24,9713	-0,0545997
320,000	24,9815	-0,0546132
320,100	24,9914	-0,0546228
320,200	25,0007	-0,0546253
320,300	25,0119	-0,0546225
320,400	25,0215	-0,0546203
320,500	25,0315	-0,0546244
320,600	25,0412	-0,0546265
320,700	25,0512	-0,0546254
320,800	25,0615	-0,0546348
320,900	25,0718	-0,0546502
321,000	25,0809	-0,0546752
321,100	25,0915	-0,0546967
321,200	25,1014	-0,0547079
321,300	25,1111	-0,0547125
321,400	25,1208	-0,0547000
321,500	25,1316	-0,0546745
321,600	25,1416	-0,0546551
321,700	25,1519	-0,0546396
321,800	25,1616	-0,0546247
321,900	25,1722	-0,0546203
322,000	25,1813	-0,0546298
322,100	25,1914	-0,0546506
322,200	25,2016	-0,0546995
322,300	25,2111	-0,0547293
322,400	25,2213	-0,0547828
322,500	25,2308	-0,0548071
322,600	25,2418	-0,0548254
322,700	25,2517	-0,0548418
322,800	25,2625	-0,0548559
322,900	25,2725	-0,0548792
323,000	25,2814	-0,0548963
323,100	25,2909	-0,0549174
323,200	25,3017	-0,0549427
323,300	25,3118	-0,0549586
323,400	25,3220	-0,0549686
323,500	25,3319	-0,0549735
323,600	25,3419	-0,0549747
323,700	25,3515	-0,0549650
323,800	25,3619	-0,0549484
323,900	25,3713	-0,0549270
324,000	25,3827	-0,0549111
324,100	25,3921	-0,0549024
324,200	25,4030	-0,0548978
324,300	25,4136	-0,0549042
324,400	25,4229	-0,0549144
324,500	25,4325	-0,0549260
324,600	25,4420	-0,0549440
324,700	25,4515	-0,0549615
324,800	25,4623	-0,0549776
324,900	25,4726	-0,0549897
325,000	25,4814	-0,0550042
325,100	25,4911	-0,0550158
325,200	25,5018	-0,0550356
325,300	25,5120	-0,0550501
325,400	25,5220	-0,0550660
325,500	25,5315	-0,0550815
325,600	25,5409	-0,0550949
325,700	25,5512	-0,0551046
325,800	25,5618	-0,0551168
325,900	25,5726	-0,0551351
326,000	25,5814	-0,0551510
326,100	25,5909	-0,0551687
326,200	25,6011	-0,0551781
326,300	25,6118	-0,0551962
326,400	25,6226	-0,0552215
326,500	25,6320	-0,0552467
326,600	25,6424	-0,0552749
326,700	25,6526	-0,0552897
326,800	25,6618	-0,0553003
326,900	25,6723	-0,0552999
327,000	25,6825	-0,0553051
327,100	25,6924	-0,0553114
327,200	25,7014	-0,0553214
327,300	25,7109	-0,0553249
327,400	25,7213	-0,0553234
327,500	25,7314	-0,0553270
327,600	25,7417	-0,0553251
327,700	25,7515	-0,0553294
327,800	25,7617	-0,0553260
327,900	25,7717	-0,0553204
328,000	25,7815	-0,0553158
328,100	25,7917	-0,0553090
328,200	25,8020	-0,0553099
