Filename	DSC_A1_1_0-100C_6Cmin_2
Instrument name	DSC2A-00281 (192.168.1.101)
Operator	JDAA
rundate	5/7/2024
Sample name	DSC_A1_1_0-100C_6C/min_2
proceduresegments	Equilibrate 0,00000 °C; Isothermal 0,5 min; Data On ; Ramp 6,00 °C/min to 100,000 °C; Mark End of Cycle ; Ramp 6,00 °C/min to 0,00000 °C; Mark End of Cycle ; Ramp 6,00 °C/min to 100,000 °C; Mark End of Cycle ; Mark End of Cycle ; Data Off 
[step]
Ramp 6,00 °C/min to 100,000 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
304,600	26,4305	-0,0277041
304,700	26,4411	-0,0277222
304,800	26,4507	-0,0277416
304,900	26,4606	-0,0277558
305,000	26,4711	-0,0277723
305,100	26,4804	-0,0277867
305,200	26,4902	-0,0278064
305,300	26,5012	-0,0278245
305,400	26,5108	-0,0278487
305,500	26,5212	-0,0278634
305,600	26,5317	-0,0278641
305,700	26,5410	-0,0278619
305,800	26,5520	-0,0278594
305,900	26,5611	-0,0278472
306,000	26,5711	-0,0278317
306,100	26,5803	-0,0278259
306,200	26,5901	-0,0278225
306,300	26,6006	-0,0278234
306,400	26,6104	-0,0278280
306,500	26,6209	-0,0278399
306,600	26,6304	-0,0278598
306,700	26,6407	-0,0278759
306,800	26,6504	-0,0278912
306,900	26,6603	-0,0279006
307,000	26,6696	-0,0279021
307,100	26,6811	-0,0279004
307,200	26,6912	-0,0279058
307,300	26,7002	-0,0279101
307,400	26,7105	-0,0279189
307,500	26,7205	-0,0279323
307,600	26,7311	-0,0279372
307,700	26,7406	-0,0279432
307,800	26,7503	-0,0279471
307,900	26,7620	-0,0279557
308,000	26,7702	-0,0279619
308,100	26,7795	-0,0279690
308,200	26,7904	-0,0279752
308,300	26,8001	-0,0279825
308,400	26,8103	-0,0279953
308,500	26,8206	-0,0280176
308,600	26,8304	-0,0280453
308,700	26,8407	-0,0280614
308,800	26,8498	-0,0280735
308,900	26,8606	-0,0280808
309,000	26,8712	-0,0280878
309,100	26,8806	-0,0280916
309,200	26,8907	-0,0280939
309,300	26,8999	-0,0280875
309,400	26,9108	-0,0280805
309,500	26,9211	-0,0280710
309,600	26,9316	-0,0280668
309,700	26,9416	-0,0280631
309,800	26,9506	-0,0280525
309,900	26,9612	-0,0280322
310,000	26,9702	-0,0280064
310,100	26,9807	-0,0279820
310,200	26,9901	-0,0279673
310,300	27,0008	-0,0279629
310,400	27,0099	-0,0279545
310,500	27,0210	-0,0279574
310,600	27,0307	-0,0279595
310,700	27,0419	-0,0279703
310,800	27,0511	-0,0279809
310,900	27,0611	-0,0279967
311,000	27,0704	-0,0280092
311,100	27,0810	-0,0280243
311,200	27,0906	-0,0280388
311,300	27,1017	-0,0280511
311,400	27,1112	-0,0280579
311,500	27,1213	-0,0280592
311,600	27,1319	-0,0280600
311,700	27,1417	-0,0280529
311,800	27,1509	-0,0280431
311,900	27,1608	-0,0280278
312,000	27,1703	-0,0280079
312,100	27,1816	-0,0280042
312,200	27,1908	-0,0280095
312,300	27,2012	-0,0280281
312,400	27,2116	-0,0280609
312,500	27,2219	-0,0280904
312,600	27,2321	-0,0281126
312,700	27,2428	-0,0281266
312,800	27,2521	-0,0281300
312,900	27,2615	-0,0281315
313,000	27,2710	-0,0281331
313,100	27,2814	-0,0281296
313,200	27,2902	-0,0281343
313,300	27,3015	-0,0281468
313,400	27,3111	-0,0281640
313,500	27,3205	-0,0281852
313,600	27,3315	-0,0282099
313,700	27,3424	-0,0282418
313,800	27,3518	-0,0282674
313,900	27,3617	-0,0282806
314,000	27,3710	-0,0282857
314,100	27,3812	-0,0282953
314,200	27,3914	-0,0283049
314,300	27,4013	-0,0283134
314,400	27,4104	-0,0283145
314,500	27,4214	-0,0283129
314,600	27,4308	-0,0283160
314,700	27,4415	-0,0283202
314,800	27,4516	-0,0283286
314,900	27,4613	-0,0283415
315,000	27,4723	-0,0283396
315,100	27,4829	-0,0283324
315,200	27,4919	-0,0283440
315,300	27,5011	-0,0283670
315,400	27,5114	-0,0283885
315,500	27,5212	-0,0284061
315,600	27,5319	-0,0284215
315,700	27,5418	-0,0284327
315,800	27,5512	-0,0284463
315,900	27,5610	-0,0284542
316,000	27,5714	-0,0284672
316,100	27,5817	-0,0284727
316,200	27,5918	-0,0284872
316,300	27,6016	-0,0285050
316,400	27,6113	-0,0285275
316,500	27,6216	-0,0285494
316,600	27,6315	-0,0285747
316,700	27,6425	-0,0286032
316,800	27,6523	-0,0286353
316,900	27,6622	-0,0286578
317,000	27,6715	-0,0286687
317,100	27,6822	-0,0286743
317,200	27,6926	-0,0286624
317,300	27,7015	-0,0286548
317,400	27,7112	-0,0286538
317,500	27,7217	-0,0286541
317,600	27,7311	-0,0286563
317,700	27,7419	-0,0286660
317,800	27,7519	-0,0286842
317,900	27,7616	-0,0287107
318,000	27,7720	-0,0287313
318,100	27,7817	-0,0287544
318,200	27,7923	-0,0287733
318,300	27,8018	-0,0287794
318,400	27,8120	-0,0287753
318,500	27,8221	-0,0287758
318,600	27,8318	-0,0287749
318,700	27,8424	-0,0287726
318,800	27,8517	-0,0287683
318,900	27,8611	-0,0287633
319,000	27,8713	-0,0287673
319,100	27,8815	-0,0287749
319,200	27,8920	-0,0287931
319,300	27,9029	-0,0288397
319,400	27,9114	-0,0288724
319,500	27,9225	-0,0289057
319,600	27,9326	-0,0289396
319,700	27,9415	-0,0289666
319,800	27,9514	-0,0289862
319,900	27,9614	-0,0289932
320,000	27,9706	-0,0289908
320,100	27,9809	-0,0289890
320,200	27,9913	-0,0289929
320,300	28,0010	-0,0289979
320,400	28,0104	-0,0290147
320,500	28,0217	-0,0290308
320,600	28,0312	-0,0290518
320,700	28,0420	-0,0290744
320,800	28,0511	-0,0290831
320,900	28,0614	-0,0290755
321,000	28,0709	-0,0290731
321,100	28,0815	-0,0290707
321,200	28,0930	-0,0290665
321,300	28,1011	-0,0290616
321,400	28,1118	-0,0290634
321,500	28,1214	-0,0290770
321,600	28,1310	-0,0290975
321,700	28,1418	-0,0291257
321,800	28,1516	-0,0291549
321,900	28,1613	-0,0291707
322,000	28,1712	-0,0291764
322,100	28,1815	-0,0291797
322,200	28,1914	-0,0291765
322,300	28,2019	-0,0291703
322,400	28,2122	-0,0291675
322,500	28,2227	-0,0291648
322,600	28,2323	-0,0291597
322,700	28,2416	-0,0291588
322,800	28,2517	-0,0291645
322,900	28,2625	-0,0291768
323,000	28,2714	-0,0291864
323,100	28,2809	-0,0292041
323,200	28,2914	-0,0292258
323,300	28,3015	-0,0292459
323,400	28,3124	-0,0292634
323,500	28,3213	-0,0292805
323,600	28,3311	-0,0292868
323,700	28,3421	-0,0292898
323,800	28,3523	-0,0292900
323,900	28,3612	-0,0292853
324,000	28,3720	-0,0292882
324,100	28,3813	-0,0292996
324,200	28,3913	-0,0293129
324,300	28,4009	-0,0293471
324,400	28,4116	-0,0293946
324,500	28,4222	-0,0294461
324,600	28,4314	-0,0294677
324,700	28,4421	-0,0294771
324,800	28,4529	-0,0294792
324,900	28,4618	-0,0294690
325,000	28,4725	-0,0294435
325,100	28,4809	-0,0293967
325,200	28,4912	-0,0293762
325,300	28,5019	-0,0293590
325,400	28,5112	-0,0293589
325,500	28,5220	-0,0293744
325,600	28,5326	-0,0293991
325,700	28,5424	-0,0294171
325,800	28,5515	-0,0294313
325,900	28,5625	-0,0294488
326,000	28,5714	-0,0294604
326,100	28,5822	-0,0294666
326,200	28,5917	-0,0294669
326,300	28,6033	-0,0294686
326,400	28,6120	-0,0294741
326,500	28,6217	-0,0294806
326,600	28,6325	-0,0294839
326,700	28,6417	-0,0294866
326,800	28,6522	-0,0294877
326,900	28,6614	-0,0294802
327,000	28,6718	-0,0294675
327,100	28,6823	-0,0294587
327,200	28,6923	-0,0294514
327,300	28,7027	-0,0294385
327,400	28,7125	-0,0294339
327,500	28,7219	-0,0294404
327,600	28,7318	-0,0294487
327,700	28,7418	-0,0294650
327,800	28,7529	-0,0294847
327,900	28,7617	-0,0295344
328,000	28,7710	-0,0295595
328,100	28,7809	-0,0295798
328,200	28,7920	-0,0295909
328,300	28,8027	-0,0295920
328,400	28,8121	-0,0295810
328,500	28,8214	-0,0295640
328,600	28,8320	-0,0295469
328,700	28,8410	-0,0295311
328,800	28,8520	-0,0295147
328,900	28,8617	-0,0295036
329,000	28,8723	-0,0295082
329,100	28,8821	-0,0295212
329,200	28,8931	-0,0295333
329,300	28,9033	-0,0295421
329,400	28,9128	-0,0295488
329,500	28,9219	-0,0295510
329,600	28,9329	-0,0295456
329,700	28,9429	-0,0295423
329,800	28,9518	-0,0295451
329,900	28,9613	-0,0295449
330,000	28,9726	-0,0295499
330,100	28,9818	-0,0295442
330,200	28,9927	-0,0295361
330,300	29,0022	-0,0295276
330,400	29,0119	-0,0295283
330,500	29,0215	-0,0295306
330,600	29,0318	-0,0295481
330,700	29,0417	-0,0295716
330,800	29,0512	-0,0295958
330,900	29,0618	-0,0296259
331,000	29,0720	-0,0296539
331,100	29,0823	-0,0296828
331,200	29,0923	-0,0297074
331,300	29,1026	-0,0297322
331,400	29,1121	-0,0297555
331,500	29,1224	-0,0297756
331,600	29,1322	-0,0297929
331,700	29,1429	-0,0298167
331,800	29,1517	-0,0298405
331,900	29,1630	-0,0298669
332,000	29,1721	-0,0298879
332,100	29,1824	-0,0299055
332,200	29,1926	-0,0299146
332,300	29,2030	-0,0299205
332,400	29,2122	-0,0299246
332,500	29,2228	-0,0299287
332,600	29,2326	-0,0299378
332,700	29,2419	-0,0299467
332,800	29,2526	-0,0299536
332,900	29,2621	-0,0299560
333,000	29,2722	-0,0299662
333,100	29,2828	-0,0299805
333,200	29,2918	-0,0300013
333,300	29,3028	-0,0300163
333,400	29,3118	-0,0300362
333,500	29,3227	-0,0300532
333,600	29,3326	-0,0300706
333,700	29,3406	-0,0300860
333,800	29,3521	-0,0300944
333,900	29,3628	-0,0300996
334,000	29,3718	-0,0301100
334,100	29,3819	-0,0301216
334,200	29,3920	-0,0301293
334,300	29,4018	-0,0301371
334,400	29,4125	-0,0301464
334,500	29,4218	-0,0301557
334,600	29,4322	-0,0301654
334,700	29,4421	-0,0301664
334,800	29,4519	-0,0301620
334,900	29,4630	-0,0301434
335,000	29,4721	-0,0301284
335,100	29,4827	-0,0301193
335,200	29,4918	-0,0301174
335,300	29,5019	-0,0301183
335,400	29,5119	-0,0301222
335,500	29,5219	-0,0301279
335,600	29,5319	-0,0301422
335,700	29,5415	-0,0301669
335,800	29,5525	-0,0301830
335,900	29,5622	-0,0301951
336,000	29,5728	-0,0302006
336,100	29,5832	-0,0302078
336,200	29,5929	-0,0302041
336,300	29,6036	-0,0302051
336,400	29,6133	-0,0302152
336,500	29,6225	-0,0302291
336,600	29,6328	-0,0302401
336,700	29,6430	-0,0302487
336,800	29,6521	-0,0302593
336,900	29,6625	-0,0302657
337,000	29,6725	-0,0302772
337,100	29,6822	-0,0302928
337,200	29,6927	-0,0303072
337,300	29,7032	-0,0303192
337,400	29,7133	-0,0303262
337,500	29,7231	-0,0303353
337,600	29,7324	-0,0303459
337,700	29,7429	-0,0303592
337,800	29,7524	-0,0303673
337,900	29,7633	-0,0303706
338,000	29,7728	-0,0303801
338,100	29,7830	-0,0303856
338,200	29,7926	-0,0303916
338,300	29,8029	-0,0303935
338,400	29,8125	-0,0304012
338,500	29,8229	-0,0304014
338,600	29,8328	-0,0303935
338,700	29,8422	-0,0303840
338,800	29,8525	-0,0303817
338,900	29,8628	-0,0303852
339,000	29,8729	-0,0303902
339,100	29,8823	-0,0304010
339,200	29,8932	-0,0304111
339,300	29,9024	-0,0304211
339,400	29,9129	-0,0304376
339,500	29,9228	-0,0304636
339,600	29,9330	-0,0304844
339,700	29,9425	-0,0305010
339,800	29,9535	-0,0305214
339,900	29,9636	-0,0305478
340,000	29,9732	-0,0305793
340,100	29,9830	-0,0306125
340,200	29,9921	-0,0306434
340,300	30,0033	-0,0306696
340,400	30,0125	-0,0306833
340,500	30,0229	-0,0306889
340,600	30,0319	-0,0306885
340,700	30,0422	-0,0306827
340,800	30,0518	-0,0306759
340,900	30,0626	-0,0306704
341,000	30,0728	-0,0306725
341,100	30,0827	-0,0306817
341,200	30,0920	-0,0306918
341,300	30,1031	-0,0307076
341,400	30,1129	-0,0307257
341,500	30,1224	-0,0307464
341,600	30,1324	-0,0307665
341,700	30,1432	-0,0307804
341,800	30,1523	-0,0307947
341,900	30,1627	-0,0308072
342,000	30,1733	-0,0308166
342,100	30,1828	-0,0308251
342,200	30,1924	-0,0308325
342,300	30,2033	-0,0308333
342,400	30,2128	-0,0308333
342,500	30,2233	-0,0308352
342,600	30,2321	-0,0308330
342,700	30,2425	-0,0308419
342,800	30,2523	-0,0308538
342,900	30,2628	-0,0308687
343,000	30,2732	-0,0308792
343,100	30,2823	-0,0308831
343,200	30,2927	-0,0308860
343,300	30,3036	-0,0308868
343,400	30,3133	-0,0308875
343,500	30,3229	-0,0308864
343,600	30,3325	-0,0308890
343,700	30,3438	-0,0309039
343,800	30,3533	-0,0309203
343,900	30,3622	-0,0309373
344,000	30,3735	-0,0309586
344,100	30,3831	-0,0309816
344,200	30,3926	-0,0310035
344,300	30,4024	-0,0310231
344,400	30,4130	-0,0310465
344,500	30,4229	-0,0310599
344,600	30,4329	-0,0310689
344,700	30,4437	-0,0310759
344,800	30,4534	-0,0310788
344,900	30,4651	-0,0310817
345,000	30,4733	-0,0310828
345,100	30,4840	-0,0310852
345,200	30,4929	-0,0310923
345,300	30,5032	-0,0311057
345,400	30,5133	-0,0311261
345,500	30,5238	-0,0311585
345,600	30,5336	-0,0312378
345,700	30,5442	-0,0313143
345,800	30,5534	-0,0313453
345,900	30,5640	-0,0313687
346,000	30,5736	-0,0313831
346,100	30,5837	-0,0313878
346,200	30,5931	-0,0313864
346,300	30,6030	-0,0313781
346,400	30,6137	-0,0313695
346,500	30,6234	-0,0313645
346,600	30,6329	-0,0313671
346,700	30,6435	-0,0313737
346,800	30,6534	-0,0313788
346,900	30,6636	-0,0313738
347,000	30,6741	-0,0313699
347,100	30,6847	-0,0313641
347,200	30,6941	-0,0313592
347,300	30,7032	-0,0313656
347,400	30,7125	-0,0313713
347,500	30,7232	-0,0313738
347,600	30,7333	-0,0313829
347,700	30,7430	-0,0313971
347,800	30,7538	-0,0314099
347,900	30,7623	-0,0314194
348,000	30,7741	-0,0314278
348,100	30,7835	-0,0314387
348,200	30,7920	-0,0314546
348,300	30,8038	-0,0314802
348,400	30,8135	-0,0315219
348,500	30,8239	-0,0315580
348,600	30,8340	-0,0315883
348,700	30,8440	-0,0316133
348,800	30,8532	-0,0316296
348,900	30,8647	-0,0316421
349,000	30,8744	-0,0316510
349,100	30,8839	-0,0316596
349,200	30,8942	-0,0316619
349,300	30,9042	-0,0316738
349,400	30,9148	-0,0316889
349,500	30,9236	-0,0317137
349,600	30,9337	-0,0317429
349,700	30,9436	-0,0317736
349,800	30,9541	-0,0318042
349,900	30,9624	-0,0318319
350,000	30,9734	-0,0318582
350,100	30,9839	-0,0318820
350,200	30,9932	-0,0319034
350,300	31,0037	-0,0319083
350,400	31,0141	-0,0319094
350,500	31,0233	-0,0319084
350,600	31,0338	-0,0319096
350,700	31,0441	-0,0319121
350,800	31,0546	-0,0319136
350,900	31,0642	-0,0319204
351,000	31,0736	-0,0319338
351,100	31,0846	-0,0319504
351,200	31,0935	-0,0319720
351,300	31,1046	-0,0319999
351,400	31,1134	-0,0320285
351,500	31,1242	-0,0320473
351,600	31,1328	-0,0320643
351,700	31,1442	-0,0320757
351,800	31,1538	-0,0320853
351,900	31,1633	-0,0320901
352,000	31,1742	-0,0320939
352,100	31,1838	-0,0320948
352,200	31,1931	-0,0320828
352,300	31,2028	-0,0320762
352,400	31,2144	-0,0320721
352,500	31,2244	-0,0320743
352,600	31,2336	-0,0320816
352,700	31,2437	-0,0320888
352,800	31,2536	-0,0320923
352,900	31,2631	-0,0320921
353,000	31,2745	-0,0320928
353,100	31,2839	-0,0320962
353,200	31,2943	-0,0321096
353,300	31,3040	-0,0321290
353,400	31,3131	-0,0321515
353,500	31,3236	-0,0321672
353,600	31,3333	-0,0321876
353,700	31,3429	-0,0322172
353,800	31,3544	-0,0322602
353,900	31,3637	-0,0322913
354,000	31,3733	-0,0323078
354,100	31,3829	-0,0323188
354,200	31,3931	-0,0323312
354,300	31,4026	-0,0323413
354,400	31,4137	-0,0323450
354,500	31,4237	-0,0323409
354,600	31,4329	-0,0323248
354,700	31,4431	-0,0323083
354,800	31,4531	-0,0322779
354,900	31,4630	-0,0322604
355,000	31,4734	-0,0322504
355,100	31,4830	-0,0322383
355,200	31,4932	-0,0322333
355,300	31,5030	-0,0322392
355,400	31,5137	-0,0322542
355,500	31,5244	-0,0322694
355,600	31,5332	-0,0322922
355,700	31,5433	-0,0323129
355,800	31,5531	-0,0323262
355,900	31,5630	-0,0323279
356,000	31,5732	-0,0323194
356,100	31,5829	-0,0323057
356,200	31,5930	-0,0322883
356,300	31,6037	-0,0322743
356,400	31,6142	-0,0322664
356,500	31,6230	-0,0322677
356,600	31,6333	-0,0322767
356,700	31,6444	-0,0322976
356,800	31,6537	-0,0323333
356,900	31,6625	-0,0324180
357,000	31,6734	-0,0325611
357,100	31,6834	-0,0326972
357,200	31,6938	-0,0327668
357,300	31,7034	-0,0327904
357,400	31,7132	-0,0328032
357,500	31,7239	-0,0328039
357,600	31,7333	-0,0328002
357,700	31,7430	-0,0327897
357,800	31,7535	-0,0327749
357,900	31,7631	-0,0327500
358,000	31,7729	-0,0327331
358,100	31,7835	-0,0327347
358,200	31,7943	-0,0327428
358,300	31,8037	-0,0327615
358,400	31,8145	-0,0327751
358,500	31,8237	-0,0327924
358,600	31,8342	-0,0328075
358,700	31,8438	-0,0328122
358,800	31,8541	-0,0327968
358,900	31,8638	-0,0327451
359,000	31,8741	-0,0326122
359,100	31,8845	-0,0324549
359,200	31,8944	-0,0323268
359,300	31,9037	-0,0322615
359,400	31,9135	-0,0322357
359,500	31,9241	-0,0322244
359,600	31,9332	-0,0322327
359,700	31,9437	-0,0322555
359,800	31,9540	-0,0322913
359,900	31,9645	-0,0323450
360,000	31,9745	-0,0323906
360,100	31,9848	-0,0324555
360,200	31,9944	-0,0325022
360,300	32,0048	-0,0325273
360,400	32,0143	-0,0325430
360,500	32,0243	-0,0325423
360,600	32,0337	-0,0325312
360,700	32,0450	-0,0325181
360,800	32,0543	-0,0325084
360,900	32,0634	-0,0324997
361,000	32,0737	-0,0324994
361,100	32,0843	-0,0325133
361,200	32,0940	-0,0325328
361,300	32,1043	-0,0325594
361,400	32,1147	-0,0325866
361,500	32,1240	-0,0326148
361,600	32,1343	-0,0326287
361,700	32,1445	-0,0326326
361,800	32,1537	-0,0326339
361,900	32,1639	-0,0326308
362,000	32,1746	-0,0326335
362,100	32,1847	-0,0326402
362,200	32,1938	-0,0326622
362,300	32,2045	-0,0326891
362,400	32,2147	-0,0327152
362,500	32,2241	-0,0327361
362,600	32,2342	-0,0327532
362,700	32,2445	-0,0327709
362,800	32,2537	-0,0327890
362,900	32,2640	-0,0328035
363,000	32,2752	-0,0328075
363,100	32,2849	-0,0328109
363,200	32,2943	-0,0328096
363,300	32,3047	-0,0328137
363,400	32,3145	-0,0328218
363,500	32,3244	-0,0328318
363,600	32,3349	-0,0328515
363,700	32,3445	-0,0328660
363,800	32,3549	-0,0328822
363,900	32,3642	-0,0329037
364,000	32,3743	-0,0329280
364,100	32,3845	-0,0329505
364,200	32,3950	-0,0329759
364,300	32,4043	-0,0330009
364,400	32,4141	-0,0330215
364,500	32,4247	-0,0330463
364,600	32,4333	-0,0330630
364,700	32,4452	-0,0330763
364,800	32,4560	-0,0330852
364,900	32,4650	-0,0330955
365,000	32,4755	-0,0331077
365,100	32,4835	-0,0331179
365,200	32,4941	-0,0331272
365,300	32,5041	-0,0331374
365,400	32,5141	-0,0331508
365,500	32,5253	-0,0331622
365,600	32,5350	-0,0331821
365,700	32,5456	-0,0332002
365,800	32,5555	-0,0332146
365,900	32,5643	-0,0332264
366,000	32,5753	-0,0332408
366,100	32,5855	-0,0332510
366,200	32,5953	-0,0332656
366,300	32,6040	-0,0332897
366,400	32,6143	-0,0333144
366,500	32,6256	-0,0333441
366,600	32,6348	-0,0333651
366,700	32,6446	-0,0333863
366,800	32,6551	-0,0334108
366,900	32,6656	-0,0334369
367,000	32,6749	-0,0334586
367,100	32,6845	-0,0334871
367,200	32,6932	-0,0335113
367,300	32,7052	-0,0335328
367,400	32,7159	-0,0335578
367,500	32,7254	-0,0335826
367,600	32,7360	-0,0336117
367,700	32,7446	-0,0336279
367,800	32,7546	-0,0336314
367,900	32,7646	-0,0336311
368,000	32,7752	-0,0336354
368,100	32,7845	-0,0336284
368,200	32,7942	-0,0336291
368,300	32,8046	-0,0336313
368,400	32,8157	-0,0336328
368,500	32,8245	-0,0336385
368,600	32,8343	-0,0336495
368,700	32,8454	-0,0336659
368,800	32,8551	-0,0336857
368,900	32,8660	-0,0337037
369,000	32,8747	-0,0337154
369,100	32,8847	-0,0337295
369,200	32,8948	-0,0337483
369,300	32,9047	-0,0337617
369,400	32,9146	-0,0337820
369,500	32,9245	-0,0338014
369,600	32,9353	-0,0338189
369,700	32,9447	-0,0338345
369,800	32,9550	-0,0338491
369,900	32,9654	-0,0338740
370,000	32,9749	-0,0339062
370,100	32,9849	-0,0339346
370,200	32,9946	-0,0339578
370,300	33,0056	-0,0339768
370,400	33,0148	-0,0339888
370,500	33,0248	-0,0339964
370,600	33,0352	-0,0339915
370,700	33,0453	-0,0339831
370,800	33,0541	-0,0339764
370,900	33,0649	-0,0339672
371,000	33,0748	-0,0339646
371,100	33,0847	-0,0339754
371,200	33,0948	-0,0339961
371,300	33,1053	-0,0340244
371,400	33,1137	-0,0340512
371,500	33,1241	-0,0340769
371,600	33,1351	-0,0340951
371,700	33,1445	-0,0341095
371,800	33,1543	-0,0341175
371,900	33,1658	-0,0341279
372,000	33,1755	-0,0341429
372,100	33,1854	-0,0341624
372,200	33,1956	-0,0341877
372,300	33,2055	-0,0342149
372,400	33,2151	-0,0342445
372,500	33,2249	-0,0342818
372,600	33,2349	-0,0343087
372,700	33,2440	-0,0343285
372,800	33,2550	-0,0343431
372,900	33,2646	-0,0343552
373,000	33,2752	-0,0343624
373,100	33,2843	-0,0343639
373,200	33,2953	-0,0343740
373,300	33,3048	-0,0343839
373,400	33,3151	-0,0344024
373,500	33,3258	-0,0344219
373,600	33,3351	-0,0344468
373,700	33,3459	-0,0344659
373,800	33,3554	-0,0344830
373,900	33,3657	-0,0345003
374,000	33,3751	-0,0345138
374,100	33,3847	-0,0345183
374,200	33,3947	-0,0345127
374,300	33,4047	-0,0345071
374,400	33,4150	-0,0345064
374,500	33,4245	-0,0345200
374,600	33,4348	-0,0345393
374,700	33,4439	-0,0345582
374,800	33,4553	-0,0345814
374,900	33,4658	-0,0346071
375,000	33,4756	-0,0346317
375,100	33,4859	-0,0346540
375,200	33,4952	-0,0346703
375,300	33,5056	-0,0346891
375,400	33,5157	-0,0347036
375,500	33,5255	-0,0347090
375,600	33,5351	-0,0347115
375,700	33,5450	-0,0347104
375,800	33,5551	-0,0347066
375,900	33,5654	-0,0347080
376,000	33,5751	-0,0347133
376,100	33,5842	-0,0347162
376,200	33,5937	-0,0347139
376,300	33,6047	-0,0347047
376,400	33,6148	-0,0346989
376,500	33,6250	-0,0347009
376,600	33,6344	-0,0347032
376,700	33,6455	-0,0347063
376,800	33,6546	-0,0347043
376,900	33,6650	-0,0346928
377,000	33,6750	-0,0346891
377,100	33,6854	-0,0346963
377,200	33,6958	-0,0347104
377,300	33,7061	-0,0347255
377,400	33,7150	-0,0347422
377,500	33,7261	-0,0347577
377,600	33,7349	-0,0347781
377,700	33,7449	-0,0347927
377,800	33,7546	-0,0348018
377,900	33,7649	-0,0348045
378,000	33,7754	-0,0348015
378,100	33,7845	-0,0347987
378,200	33,7955	-0,0347922
378,300	33,8053	-0,0347882
378,400	33,8159	-0,0347881
378,500	33,8263	-0,0347924
378,600	33,8352	-0,0348042
378,700	33,8461	-0,0348239
378,800	33,8553	-0,0348461
378,900	33,8657	-0,0348588
379,000	33,8759	-0,0348578
379,100	33,8862	-0,0348561
379,200	33,8961	-0,0348613
379,300	33,9056	-0,0348627
379,400	33,9157	-0,0348540
379,500	33,9246	-0,0348377
379,600	33,9350	-0,0348173
379,700	33,9452	-0,0348006
379,800	33,9552	-0,0347927
379,900	33,9648	-0,0347941
380,000	33,9753	-0,0347974
380,100	33,9851	-0,0347962
380,200	33,9953	-0,0347955
380,300	34,0060	-0,0348059
380,400	34,0161	-0,0348207
380,500	34,0261	-0,0348426
380,600	34,0361	-0,0348574
380,700	34,0459	-0,0348598
380,800	34,0560	-0,0348580
380,900	34,0661	-0,0348595
381,000	34,0753	-0,0348743
381,100	34,0864	-0,0348867
381,200	34,0955	-0,0348964
381,300	34,1060	-0,0349079
381,400	34,1164	-0,0349178
381,500	34,1264	-0,0349318
381,600	34,1359	-0,0349506
381,700	34,1462	-0,0349752
381,800	34,1556	-0,0349965
381,900	34,1651	-0,0350196
382,000	34,1758	-0,0350412
382,100	34,1853	-0,0350690
382,200	34,1954	-0,0350942
382,300	34,2065	-0,0351073
382,400	34,2153	-0,0351150
382,500	34,2263	-0,0351131
382,600	34,2357	-0,0351123
382,700	34,2458	-0,0351166
382,800	34,2564	-0,0351244
382,900	34,2660	-0,0351420
383,000	34,2755	-0,0351668
383,100	34,2856	-0,0351976
383,200	34,2964	-0,0352280
383,300	34,3062	-0,0352582
383,400	34,3151	-0,0352782
383,500	34,3263	-0,0352881
383,600	34,3365	-0,0352885
383,700	34,3460	-0,0352817
383,800	34,3554	-0,0352769
383,900	34,3652	-0,0352701
384,000	34,3764	-0,0352706
384,100	34,3866	-0,0352759
384,200	34,3961	-0,0352880
384,300	34,4060	-0,0353123
384,400	34,4158	-0,0353444
384,500	34,4260	-0,0353786
384,600	34,4355	-0,0354053
384,700	34,4461	-0,0354307
384,800	34,4559	-0,0354512
384,900	34,4661	-0,0354667
385,000	34,4762	-0,0354770
385,100	34,4858	-0,0354869
385,200	34,4959	-0,0354898
385,300	34,5065	-0,0354934
385,400	34,5172	-0,0355056
385,500	34,5271	-0,0355193
385,600	34,5357	-0,0355405
385,700	34,5457	-0,0355610
385,800	34,5570	-0,0355720
385,900	34,5664	-0,0355795
386,000	34,5758	-0,0355895
386,100	34,5856	-0,0356059
386,200	34,5963	-0,0356272
386,300	34,6074	-0,0356495
386,400	34,6157	-0,0356807
386,500	34,6265	-0,0357168
386,600	34,6359	-0,0357534
386,700	34,6453	-0,0357838
386,800	34,6565	-0,0358106
386,900	34,6655	-0,0358262
387,000	34,6759	-0,0358370
387,100	34,6862	-0,0358549
387,200	34,6965	-0,0358822
387,300	34,7057	-0,0359132
387,400	34,7165	-0,0359419
387,500	34,7265	-0,0359724
387,600	34,7358	-0,0360099
387,700	34,7461	-0,0360465
387,800	34,7558	-0,0360878
387,900	34,7670	-0,0361240
388,000	34,7764	-0,0361575
388,100	34,7862	-0,0361806
388,200	34,7964	-0,0361950
388,300	34,8061	-0,0362032
388,400	34,8161	-0,0362106
388,500	34,8268	-0,0362121
388,600	34,8357	-0,0362138
388,700	34,8457	-0,0362099
388,800	34,8560	-0,0361964
388,900	34,8665	-0,0361908
389,000	34,8757	-0,0361927
389,100	34,8857	-0,0362024
389,200	34,8958	-0,0362251
389,300	34,9055	-0,0362450
389,400	34,9152	-0,0362637
389,500	34,9259	-0,0362888
389,600	34,9362	-0,0363160
389,700	34,9462	-0,0363513
389,800	34,9556	-0,0363851
389,900	34,9665	-0,0364063
390,000	34,9768	-0,0364196
