Time	Temperature	Heat Flow (Normalized)
70,4000	0,182015	0,105441
70,5000	0,189205	0,105390
70,6000	0,196100	0,105047
70,7000	0,204083	0,104718
70,8000	0,211394	0,104185
70,9000	0,218637	0,103583
71,0000	0,226203	0,101055
71,1000	0,234157	0,0999643
71,2000	0,240811	0,0984862
71,3000	0,248966	0,0990010
71,4000	0,257711	0,0989244
71,5000	0,265301	0,0971967
71,6000	0,273446	0,0959634
71,7000	0,281702	0,0946817
71,8000	0,288672	0,0932483
71,9000	0,297716	0,0920453
72,0000	0,304693	0,0906276
72,1000	0,313432	0,0893488
72,2000	0,322451	0,0876634
72,3000	0,330398	0,0859735
72,4000	0,338396	0,0847170
72,5000	0,345428	0,0836511
72,6000	0,354427	0,0823861
72,7000	0,362787	0,0815344
72,8000	0,371703	0,0803194
72,9000	0,379323	0,0789519
73,0000	0,387549	0,0775562
73,1000	0,396481	0,0759751
73,2000	0,404071	0,0742679
73,3000	0,412123	0,0722546
73,4000	0,421156	0,0703325
73,5000	0,429753	0,0683117
73,6000	0,438102	0,0659388
73,7000	0,446481	0,0637123
73,8000	0,456263	0,0617868
73,9000	0,464429	0,0591847
74,0000	0,473729	0,0565422
74,1000	0,482104	0,0540032
74,2000	0,490977	0,0520021
74,3000	0,500831	0,0495702
74,4000	0,508504	0,0478404
74,5000	0,517954	0,0468982
74,6000	0,527364	0,0457546
74,7000	0,535426	0,0450679
74,8000	0,545448	0,0443057
74,9000	0,553948	0,0431307
75,0000	0,563282	0,0418449
75,1000	0,571948	0,0404945
75,2000	0,580493	0,0386217
75,3000	0,589302	0,0360731
75,4000	0,598109	0,0324829
75,5000	0,607569	0,0308094
75,6000	0,615567	0,0287238
75,7000	0,624680	0,0265239
75,8000	0,634967	0,0251400
75,9000	0,643927	0,0240667
76,0000	0,652525	0,0234298
76,1000	0,662508	0,0231120
76,2000	0,671889	0,0224905
76,3000	0,681562	0,0216596
76,4000	0,689102	0,0201057
76,5000	0,697531	0,0182017
76,6000	0,707117	0,0168313
76,7000	0,716283	0,0147912
76,8000	0,726902	0,0121641
76,9000	0,735517	0,0101669
77,0000	0,745049	7,83396e-3
77,1000	0,753220	6,75907e-3
77,2000	0,762580	6,11688e-3
77,3000	0,772514	5,11285e-3
77,4000	0,782243	4,06796e-3
77,5000	0,791308	2,62950e-3
77,6000	0,800806	3,56995e-4
77,7000	0,809712	-1,80229e-3
77,8000	0,819557	-3,34228e-3
77,9000	0,827603	-4,96304e-3
78,0000	0,838432	-6,10342e-3
78,1000	0,848680	-8,03559e-3
78,2000	0,857423	-9,77942e-3
78,3000	0,866292	-0,0106959
78,4000	0,876016	-0,0108339
78,5000	0,885165	-0,0107188
78,6000	0,894863	-0,0105887
78,7000	0,902654	-0,0109982
78,8000	0,912729	-0,0116508
78,9000	0,922057	-0,0119318
79,0000	0,931116	-0,0124661
79,1000	0,941143	-0,0128509
79,2000	0,950299	-0,0131604
79,3000	0,960916	-0,0137098
79,4000	0,969718	-0,0143281
79,5000	0,980338	-0,0149677
79,6000	0,990091	-0,0154672
79,7000	0,997927	-0,0158615
79,8000	1,00810	-0,0160021
79,9000	1,01743	-0,0162691
80,0000	1,02674	-0,0162552
80,1000	1,03535	-0,0161730
80,2000	1,04540	-0,0162598
80,3000	1,05439	-0,0162869
80,4000	1,06492	-0,0164085
80,5000	1,07355	-0,0168236
80,6000	1,08298	-0,0177900
80,7000	1,09298	-0,0190782
80,8000	1,10218	-0,0210439
80,9000	1,11181	-0,0229883
81,0000	1,12165	-0,0254110
81,1000	1,13087	-0,0269978
81,2000	1,14136	-0,0278128
81,3000	1,15134	-0,0285323
81,4000	1,15958	-0,0289539
81,5000	1,17102	-0,0292069
81,6000	1,18058	-0,0294122
81,7000	1,18986	-0,0297455
81,8000	1,19911	-0,0301883
81,9000	1,20808	-0,0308263
82,0000	1,21825	-0,0312726
82,1000	1,22764	-0,0316717
82,2000	1,23808	-0,0321794
82,3000	1,24665	-0,0324868
82,4000	1,25749	-0,0326476
82,5000	1,26726	-0,0327090
82,6000	1,27588	-0,0327746
82,7000	1,28637	-0,0329145
82,8000	1,29470	-0,0333280
82,9000	1,30474	-0,0337196
83,0000	1,31405	-0,0342078
83,1000	1,32360	-0,0348664
83,2000	1,33383	-0,0355293
83,3000	1,34461	-0,0361346
83,4000	1,35284	-0,0365362
83,5000	1,36223	-0,0368424
83,6000	1,37335	-0,0369034
83,7000	1,38111	-0,0369159
83,8000	1,39290	-0,0369448
83,9000	1,40209	-0,0369885
84,0000	1,41088	-0,0370911
84,1000	1,42071	-0,0371893
84,2000	1,43030	-0,0373691
84,3000	1,44029	-0,0376043
84,4000	1,44997	-0,0380353
84,5000	1,45976	-0,0385390
84,6000	1,46967	-0,0393400
84,7000	1,47932	-0,0401318
84,8000	1,48817	-0,0405362
84,9000	1,49916	-0,0408293
85,0000	1,50776	-0,0410384
85,1000	1,51692	-0,0412376
85,2000	1,52680	-0,0413998
85,3000	1,53604	-0,0414472
85,4000	1,54695	-0,0414896
85,5000	1,55607	-0,0414167
85,6000	1,56593	-0,0413190
85,7000	1,57601	-0,0412383
85,8000	1,58563	-0,0411661
85,9000	1,59511	-0,0411496
86,0000	1,60483	-0,0411601
86,1000	1,61449	-0,0411788
86,2000	1,62474	-0,0412322
86,3000	1,63408	-0,0413451
86,4000	1,64341	-0,0415431
86,5000	1,65317	-0,0419101
86,6000	1,66274	-0,0423102
86,7000	1,67209	-0,0427253
86,8000	1,68353	-0,0430286
86,9000	1,69232	-0,0431982
87,0000	1,70263	-0,0433326
87,1000	1,71286	-0,0433962
87,2000	1,72254	-0,0434321
87,3000	1,73199	-0,0435181
87,4000	1,74137	-0,0435224
87,5000	1,75122	-0,0435305
87,6000	1,76095	-0,0435649
87,7000	1,77061	-0,0435787
87,8000	1,78046	-0,0435920
87,9000	1,79009	-0,0436059
88,0000	1,79917	-0,0436691
88,1000	1,80932	-0,0436905
88,2000	1,81958	-0,0437079
88,3000	1,82935	-0,0437300
88,4000	1,83838	-0,0437694
88,5000	1,84825	-0,0437917
88,6000	1,85766	-0,0438194
88,7000	1,86805	-0,0438453
88,8000	1,87786	-0,0439161
88,9000	1,88751	-0,0440177
89,0000	1,89658	-0,0441619
89,1000	1,90754	-0,0442709
89,2000	1,91731	-0,0443868
89,3000	1,92590	-0,0445537
89,4000	1,93690	-0,0447816
89,5000	1,94578	-0,0450937
89,6000	1,95622	-0,0452198
89,7000	1,96581	-0,0452893
89,8000	1,97533	-0,0453253
89,9000	1,98606	-0,0454514
90,0000	1,99596	-0,0454841
90,1000	2,00500	-0,0455181
90,2000	2,01374	-0,0455755
90,3000	2,02481	-0,0456102
90,4000	2,03457	-0,0456591
90,5000	2,04415	-0,0456949
90,6000	2,05424	-0,0457306
90,7000	2,06425	-0,0457652
90,8000	2,07391	-0,0457963
90,9000	2,08357	-0,0458251
91,0000	2,09402	-0,0458491
91,1000	2,10382	-0,0458704
91,2000	2,11402	-0,0459097
91,3000	2,12303	-0,0459459
91,4000	2,13304	-0,0459775
91,5000	2,14260	-0,0460076
91,6000	2,15202	-0,0460436
91,7000	2,16142	-0,0460741
91,8000	2,17115	-0,0461103
91,9000	2,18060	-0,0461514
92,0000	2,19209	-0,0461873
92,1000	2,20082	-0,0462210
92,2000	2,21142	-0,0462464
92,3000	2,22117	-0,0462805
92,4000	2,23019	-0,0463222
92,5000	2,24149	-0,0464188
92,6000	2,25073	-0,0464716
92,7000	2,26047	-0,0465221
92,8000	2,27022	-0,0465649
92,9000	2,27951	-0,0466032
93,0000	2,29075	-0,0466426
93,1000	2,30021	-0,0466789
93,2000	2,31040	-0,0467025
93,3000	2,31946	-0,0467209
93,4000	2,32826	-0,0467350
93,5000	2,33845	-0,0467606
93,6000	2,34866	-0,0468034
93,7000	2,35876	-0,0468483
93,8000	2,36757	-0,0468998
93,9000	2,37769	-0,0469752
94,0000	2,38707	-0,0470685
94,1000	2,39761	-0,0471414
94,2000	2,40702	-0,0472262
94,3000	2,41807	-0,0472850
94,4000	2,42655	-0,0473304
94,5000	2,43693	-0,0473708
94,6000	2,44747	-0,0474062
94,7000	2,45682	-0,0474362
94,8000	2,46668	-0,0474586
94,9000	2,47600	-0,0474802
95,0000	2,48708	-0,0475096
95,1000	2,49707	-0,0475398
95,2000	2,50663	-0,0475711
95,3000	2,51587	-0,0476088
95,4000	2,52562	-0,0476558
95,5000	2,53578	-0,0477012
95,6000	2,54449	-0,0477479
95,7000	2,55545	-0,0477876
95,8000	2,56449	-0,0478166
95,9000	2,57552	-0,0478388
96,0000	2,58531	-0,0478522
96,1000	2,59490	-0,0478678
96,2000	2,60470	-0,0478845
96,3000	2,61417	-0,0479006
96,4000	2,62490	-0,0479270
96,5000	2,63543	-0,0479655
96,6000	2,64294	-0,0480095
96,7000	2,65362	-0,0480617
96,8000	2,66420	-0,0481147
96,9000	2,67238	-0,0481602
97,0000	2,68200	-0,0482031
97,1000	2,69261	-0,0482357
97,2000	2,70265	-0,0482680
97,3000	2,71220	-0,0482932
97,4000	2,72207	-0,0483080
97,5000	2,73193	-0,0483234
97,6000	2,74344	-0,0483417
97,7000	2,75310	-0,0483582
97,8000	2,76303	-0,0483761
97,9000	2,77200	-0,0484011
98,0000	2,78192	-0,0484326
98,1000	2,79064	-0,0484671
98,2000	2,80083	-0,0484989
98,3000	2,81073	-0,0485398
98,4000	2,82198	-0,0485765
98,5000	2,83159	-0,0486133
98,6000	2,84120	-0,0486519
98,7000	2,85095	-0,0486849
98,8000	2,86111	-0,0487209
98,9000	2,87064	-0,0487570
99,0000	2,88042	-0,0487915
99,1000	2,89132	-0,0488226
99,2000	2,90058	-0,0488565
99,3000	2,91055	-0,0488860
99,4000	2,92040	-0,0489109
99,5000	2,92960	-0,0489333
99,6000	2,94042	-0,0489499
99,7000	2,95037	-0,0489670
99,8000	2,95928	-0,0489760
99,9000	2,96918	-0,0489913
100,000	2,97942	-0,0490156
100,100	2,98897	-0,0490413
100,200	2,99919	-0,0490615
100,300	3,00889	-0,0490875
100,400	3,01902	-0,0491151
100,500	3,02891	-0,0491461
100,600	3,03914	-0,0491784
100,700	3,04840	-0,0492007
100,800	3,05865	-0,0492212
100,900	3,06912	-0,0492457
101,000	3,07879	-0,0492782
101,100	3,08807	-0,0493150
101,200	3,09807	-0,0493603
101,300	3,10886	-0,0494007
101,400	3,11804	-0,0494422
101,500	3,12892	-0,0494867
101,600	3,13879	-0,0495316
101,700	3,14846	-0,0495804
101,800	3,15757	-0,0496162
101,900	3,16784	-0,0496480
102,000	3,17827	-0,0496820
102,100	3,18760	-0,0497136
102,200	3,19802	-0,0497493
102,300	3,20804	-0,0497970
102,400	3,21723	-0,0498410
102,500	3,22774	-0,0498819
102,600	3,23721	-0,0499228
102,700	3,24539	-0,0499553
102,800	3,25605	-0,0499889
102,900	3,26645	-0,0500167
103,000	3,27635	-0,0500369
103,100	3,28559	-0,0500540
103,200	3,29641	-0,0500665
103,300	3,30564	-0,0500776
103,400	3,31666	-0,0500963
103,500	3,32636	-0,0501238
103,600	3,33643	-0,0501558
103,700	3,34503	-0,0501933
103,800	3,35566	-0,0502335
103,900	3,36488	-0,0502776
104,000	3,37459	-0,0503172
104,100	3,38593	-0,0503544
104,200	3,39595	-0,0503870
104,300	3,40494	-0,0504119
104,400	3,41547	-0,0504332
104,500	3,42527	-0,0504525
104,600	3,43510	-0,0504702
104,700	3,44481	-0,0504876
104,800	3,45401	-0,0505039
104,900	3,46445	-0,0505237
105,000	3,47354	-0,0505489
105,100	3,48364	-0,0505768
105,200	3,49384	-0,0506074
105,300	3,50470	-0,0506382
105,400	3,51449	-0,0506679
105,500	3,52486	-0,0506915
105,600	3,53392	-0,0507146
105,700	3,54547	-0,0507438
105,800	3,55394	-0,0507769
105,900	3,56334	-0,0508127
106,000	3,57268	-0,0508497
106,100	3,58310	-0,0508900
106,200	3,59314	-0,0509343
106,300	3,60314	-0,0509811
106,400	3,61401	-0,0510274
106,500	3,62349	-0,0510706
106,600	3,63304	-0,0511029
106,700	3,64323	-0,0511265
106,800	3,65319	-0,0511499
106,900	3,66262	-0,0511727
107,000	3,67258	-0,0511887
107,100	3,68193	-0,0512086
107,200	3,69237	-0,0512326
107,300	3,70205	-0,0512628
107,400	3,71189	-0,0513012
107,500	3,72251	-0,0513384
107,600	3,73289	-0,0513743
107,700	3,74150	-0,0514047
107,800	3,75280	-0,0514297
107,900	3,76252	-0,0514481
108,000	3,77171	-0,0514676
108,100	3,78185	-0,0514777
108,200	3,79105	-0,0514948
108,300	3,80057	-0,0515096
108,400	3,81058	-0,0515271
108,500	3,82115	-0,0515385
108,600	3,83143	-0,0515449
108,700	3,84027	-0,0515504
108,800	3,85070	-0,0515548
108,900	3,86050	-0,0515595
109,000	3,87134	-0,0515759
109,100	3,88092	-0,0515892
109,200	3,89155	-0,0516059
109,300	3,90079	-0,0516366
109,400	3,91147	-0,0516727
109,500	3,92152	-0,0517038
109,600	3,93112	-0,0517212
109,700	3,94040	-0,0517324
109,800	3,95126	-0,0517450
109,900	3,96065	-0,0517519
110,000	3,97014	-0,0517665
110,100	3,98074	-0,0517975
110,200	3,99167	-0,0518361
110,300	4,00034	-0,0518787
110,400	4,01008	-0,0519183
110,500	4,01975	-0,0519557
110,600	4,02943	-0,0519909
110,700	4,04094	-0,0520068
110,800	4,05010	-0,0520197
110,900	4,05833	-0,0520225
111,000	4,06947	-0,0520154
111,100	4,07935	-0,0520113
111,200	4,08915	-0,0520159
111,300	4,09974	-0,0520301
111,400	4,10934	-0,0520423
111,500	4,11948	-0,0520605
111,600	4,12925	-0,0520746
111,700	4,13858	-0,0520927
111,800	4,14863	-0,0521150
111,900	4,15825	-0,0521473
112,000	4,16908	-0,0521812
112,100	4,17894	-0,0522113
112,200	4,18874	-0,0522381
112,300	4,19887	-0,0522677
112,400	4,20955	-0,0522946
112,500	4,21837	-0,0523178
112,600	4,22856	-0,0523446
112,700	4,23798	-0,0523659
112,800	4,24748	-0,0523912
112,900	4,25808	-0,0524061
113,000	4,26867	-0,0524191
113,100	4,27821	-0,0524334
113,200	4,28872	-0,0524516
113,300	4,29812	-0,0524726
113,400	4,30824	-0,0524904
113,500	4,31794	-0,0525027
113,600	4,32740	-0,0525126
113,700	4,33855	-0,0525296
113,800	4,34813	-0,0525390
113,900	4,35743	-0,0525419
114,000	4,36782	-0,0525293
114,100	4,37777	-0,0525222
114,200	4,38815	-0,0525002
114,300	4,39825	-0,0524758
114,400	4,40850	-0,0524692
114,500	4,41713	-0,0524619
114,600	4,42887	-0,0524572
114,700	4,43785	-0,0524646
114,800	4,44765	-0,0524871
114,900	4,45758	-0,0525202
115,000	4,46787	-0,0525535
115,100	4,47743	-0,0525885
115,200	4,48626	-0,0526637
115,300	4,49617	-0,0527550
115,400	4,50737	-0,0528043
115,500	4,51661	-0,0528377
115,600	4,52683	-0,0528618
115,700	4,53652	-0,0528743
115,800	4,54623	-0,0528831
115,900	4,55669	-0,0528939
116,000	4,56698	-0,0529055
116,100	4,57783	-0,0529131
116,200	4,58718	-0,0529195
116,300	4,59719	-0,0529252
116,400	4,60789	-0,0529305
116,500	4,61602	-0,0529443
116,600	4,62729	-0,0529583
116,700	4,63722	-0,0529716
116,800	4,64603	-0,0529891
116,900	4,65688	-0,0530071
117,000	4,66599	-0,0530221
117,100	4,67667	-0,0530358
117,200	4,68587	-0,0530436
117,300	4,69570	-0,0530535
117,400	4,70695	-0,0530646
117,500	4,71614	-0,0530743
117,600	4,72686	-0,0530840
117,700	4,73671	-0,0530966
117,800	4,74701	-0,0531115
117,900	4,75704	-0,0531358
118,000	4,76524	-0,0531647
118,100	4,77644	-0,0531938
118,200	4,78653	-0,0532170
118,300	4,79601	-0,0532378
118,400	4,80528	-0,0532591
118,500	4,81615	-0,0532742
118,600	4,82649	-0,0532806
118,700	4,83610	-0,0532819
118,800	4,84690	-0,0532849
118,900	4,85767	-0,0532864
119,000	4,86661	-0,0532912
119,100	4,87605	-0,0532951
119,200	4,88734	-0,0533005
119,300	4,89667	-0,0533040
119,400	4,90591	-0,0533119
119,500	4,91726	-0,0533253
119,600	4,92542	-0,0533340
119,700	4,93528	-0,0533443
119,800	4,94550	-0,0533569
119,900	4,95553	-0,0533694
120,000	4,96618	-0,0533826
120,100	4,97476	-0,0533863
120,200	4,98510	-0,0533905
120,300	4,99542	-0,0533983
120,400	5,00551	-0,0534117
120,500	5,01598	-0,0534311
120,600	5,02466	-0,0534555
120,700	5,03651	-0,0534681
120,800	5,04580	-0,0534806
120,900	5,05553	-0,0534961
121,000	5,06553	-0,0535111
121,100	5,07558	-0,0535317
121,200	5,08634	-0,0535503
121,300	5,09623	-0,0535699
121,400	5,10557	-0,0535911
121,500	5,11588	-0,0536063
121,600	5,12618	-0,0536334
121,700	5,13576	-0,0536600
121,800	5,14614	-0,0536826
121,900	5,15584	-0,0536964
122,000	5,16555	-0,0537119
122,100	5,17547	-0,0537214
122,200	5,18608	-0,0537347
122,300	5,19601	-0,0537494
122,400	5,20525	-0,0537650
122,500	5,21470	-0,0537810
122,600	5,22523	-0,0537919
122,700	5,23484	-0,0538023
122,800	5,24443	-0,0538204
122,900	5,25566	-0,0538444
123,000	5,26459	-0,0538711
123,100	5,27516	-0,0539024
123,200	5,28440	-0,0539282
123,300	5,29538	-0,0539491
123,400	5,30484	-0,0539728
123,500	5,31438	-0,0540009
123,600	5,32503	-0,0540287
123,700	5,33412	-0,0540421
123,800	5,34464	-0,0540508
123,900	5,35481	-0,0540525
124,000	5,36379	-0,0540503
124,100	5,37405	-0,0540490
124,200	5,38369	-0,0540503
124,300	5,39499	-0,0540632
124,400	5,40428	-0,0540772
124,500	5,41501	-0,0540950
124,600	5,42450	-0,0541119
124,700	5,43531	-0,0541346
124,800	5,44537	-0,0541497
124,900	5,45528	-0,0541537
125,000	5,46508	-0,0541564
125,100	5,47516	-0,0541564
125,200	5,48536	-0,0541454
125,300	5,49451	-0,0541355
125,400	5,50592	-0,0541335
125,500	5,51517	-0,0541377
125,600	5,52450	-0,0541477
125,700	5,53346	-0,0541564
125,800	5,54453	-0,0541767
125,900	5,55503	-0,0542044
126,000	5,56449	-0,0542302
126,100	5,57414	-0,0542493
126,200	5,58379	-0,0542759
126,300	5,59445	-0,0542960
126,400	5,60439	-0,0543022
126,500	5,61452	-0,0543046
126,600	5,62472	-0,0543111
126,700	5,63500	-0,0543183
126,800	5,64396	-0,0543223
126,900	5,65453	-0,0543321
127,000	5,66423	-0,0543481
127,100	5,67354	-0,0543612
127,200	5,68437	-0,0543757
127,300	5,69502	-0,0543879
127,400	5,70375	-0,0544035
127,500	5,71477	-0,0544160
127,600	5,72428	-0,0544287
127,700	5,73559	-0,0544361
127,800	5,74477	-0,0544503
127,900	5,75514	-0,0544748
128,000	5,76555	-0,0545090
128,100	5,77426	-0,0545686
128,200	5,78536	-0,0546065
128,300	5,79500	-0,0546447
128,400	5,80452	-0,0546760
128,500	5,81440	-0,0546939
128,600	5,82449	-0,0546990
128,700	5,83343	-0,0546971
128,800	5,84408	-0,0546868
128,900	5,85451	-0,0546552
129,000	5,86438	-0,0546298
129,100	5,87373	-0,0546070
129,200	5,88385	-0,0545966
129,300	5,89487	-0,0545973
129,400	5,90428	-0,0546029
129,500	5,91457	-0,0546210
129,600	5,92500	-0,0546478
129,700	5,93435	-0,0546802
129,800	5,94413	-0,0547165
129,900	5,95473	-0,0547519
130,000	5,96338	-0,0547785
130,100	5,97413	-0,0548049
130,200	5,98428	-0,0548242
130,300	5,99422	-0,0548433
130,400	6,00372	-0,0548603
130,500	6,01436	-0,0548759
130,600	6,02361	-0,0548843
130,700	6,03406	-0,0548945
130,800	6,04336	-0,0549038
130,900	6,05402	-0,0549071
131,000	6,06413	-0,0549015
131,100	6,07499	-0,0548966
131,200	6,08445	-0,0548968
131,300	6,09491	-0,0548968
131,400	6,10499	-0,0548957
131,500	6,11444	-0,0548979
131,600	6,12447	-0,0548984
131,700	6,13462	-0,0548993
131,800	6,14536	-0,0549120
131,900	6,15495	-0,0549233
132,000	6,16306	-0,0549416
132,100	6,17312	-0,0549683
132,200	6,18370	-0,0550003
132,300	6,19354	-0,0550458
132,400	6,20351	-0,0550903
132,500	6,21374	-0,0551538
132,600	6,22388	-0,0551878
132,700	6,23410	-0,0552101
132,800	6,24366	-0,0552244
132,900	6,25459	-0,0552402
133,000	6,26451	-0,0552380
133,100	6,27386	-0,0552422
133,200	6,28433	-0,0552495
133,300	6,29302	-0,0552669
133,400	6,30400	-0,0552742
133,500	6,31406	-0,0552854
133,600	6,32488	-0,0552946
133,700	6,33482	-0,0553005
133,800	6,34469	-0,0553051
133,900	6,35403	-0,0553125
134,000	6,36410	-0,0553194
134,100	6,37357	-0,0553160
134,200	6,38449	-0,0553239
134,300	6,39270	-0,0553230
134,400	6,40373	-0,0553262
134,500	6,41393	-0,0553267
134,600	6,42316	-0,0553369
134,700	6,43372	-0,0553560
134,800	6,44330	-0,0553701
134,900	6,45500	-0,0553887
135,000	6,46311	-0,0554160
135,100	6,47415	-0,0554472
135,200	6,48387	-0,0554709
135,300	6,49394	-0,0554911
135,400	6,50435	-0,0555014
135,500	6,51376	-0,0555042
135,600	6,52423	-0,0554983
135,700	6,53403	-0,0554961
135,800	6,54383	-0,0555014
135,900	6,55396	-0,0555041
136,000	6,56342	-0,0555050
136,100	6,57431	-0,0555070
136,200	6,58392	-0,0555139
136,300	6,59424	-0,0555253
136,400	6,60453	-0,0555377
136,500	6,61401	-0,0555461
136,600	6,62552	-0,0555460
136,700	6,63524	-0,0555433
136,800	6,64451	-0,0555415
136,900	6,65492	-0,0555451
137,000	6,66427	-0,0555564
137,100	6,67360	-0,0555622
137,200	6,68395	-0,0555673
137,300	6,69352	-0,0555752
137,400	6,70331	-0,0555869
137,500	6,71434	-0,0555928
137,600	6,72332	-0,0555938
137,700	6,73456	-0,0555952
137,800	6,74457	-0,0555955
137,900	6,75388	-0,0555921
138,000	6,76352	-0,0555817
138,100	6,77433	-0,0555759
138,200	6,78400	-0,0555696
138,300	6,79418	-0,0555689
138,400	6,80426	-0,0555735
138,500	6,81508	-0,0555807
138,600	6,82399	-0,0555874
138,700	6,83425	-0,0555987
138,800	6,84378	-0,0556042
138,900	6,85397	-0,0556202
139,000	6,86365	-0,0556403
139,100	6,87382	-0,0556605
139,200	6,88473	-0,0556769
139,300	6,89407	-0,0556860
139,400	6,90427	-0,0556916
139,500	6,91480	-0,0556913
139,600	6,92480	-0,0556983
139,700	6,93404	-0,0557055
139,800	6,94412	-0,0557147
139,900	6,95521	-0,0557173
140,000	6,96430	-0,0557212
140,100	6,97434	-0,0557323
140,200	6,98387	-0,0557493
140,300	6,99432	-0,0557691
140,400	7,00403	-0,0557889
140,500	7,01474	-0,0558130
140,600	7,02449	-0,0558326
140,700	7,03334	-0,0558594
140,800	7,04418	-0,0558807
140,900	7,05369	-0,0558989
141,000	7,06479	-0,0559200
141,100	7,07489	-0,0559366
141,200	7,08499	-0,0559484
141,300	7,09371	-0,0559471
141,400	7,10495	-0,0559384
141,500	7,11447	-0,0559258
141,600	7,12389	-0,0559123
141,700	7,13380	-0,0558878
141,800	7,14422	-0,0558772
141,900	7,15518	-0,0558725
142,000	7,16423	-0,0558791
142,100	7,17413	-0,0558934
142,200	7,18410	-0,0559118
142,300	7,19396	-0,0559370
142,400	7,20436	-0,0559645
142,500	7,21469	-0,0559863
142,600	7,22376	-0,0560022
142,700	7,23462	-0,0560185
142,800	7,24441	-0,0560316
142,900	7,25402	-0,0560405
143,000	7,26491	-0,0560442
143,100	7,27476	-0,0560501
143,200	7,28619	-0,0560514
143,300	7,29516	-0,0560515
143,400	7,30474	-0,0560529
143,500	7,31447	-0,0560559
143,600	7,32438	-0,0560651
143,700	7,33430	-0,0560713
143,800	7,34464	-0,0560793
143,900	7,35397	-0,0561003
144,000	7,36473	-0,0561237
144,100	7,37487	-0,0561471
144,200	7,38489	-0,0561650
144,300	7,39466	-0,0561816
144,400	7,40394	-0,0561979
144,500	7,41399	-0,0561984
144,600	7,42385	-0,0561980
144,700	7,43394	-0,0561933
