wavelength,corrected_reflectance
350.60193709,
351.03772818,
351.47350942,
351.90928082,
352.34504234,
352.78079397,
353.21653569,
353.65226748,
354.08798932,63.27021471198516
354.5237012,63.65883594246459
354.95940309,63.575853851888
355.39509497,63.67383837973824
355.83077683,63.89475818822062
356.26644864,63.99844795451027
356.70211039,64.23249128550725
357.13776206,64.61072180292135
357.57340363,64.53851910513042
358.00903508,64.23573470763837
358.44465639,64.34227724692721
358.88026755,64.3452248623896
359.31586852,64.43480371454335
359.7514593,64.63631466046675
360.18703986,64.6263417974106
360.62261019,64.76442412219384
361.05817026,64.86883974450535
361.49372007,64.55340155950336
361.92925958,64.645366736308
362.36478878,64.80061179906633
362.80030765,64.42593110745891
363.23581617,64.25377526162633
363.67131432,64.52930761304351
364.10680209,64.50058203338523
364.54227945,64.54169914495013
364.97774638,64.5841407386073
365.41320287,64.23957701353135
365.8486489,64.34082171292192
366.28408445,64.10272512918432
366.71950949,64.21886854256458
367.15492401,64.43161306017986
367.590328,64.15254378388514
368.02572142,64.05143221750244
368.46110427,64.47623387261805
368.89647652,64.54689756639465
369.33183815,64.3086606663713
369.76718915,63.94566274167184
370.2025295,63.874287858056014
370.63785917,63.85735993291391
371.07317815,63.93613925470786
371.50848642,63.746077306421604
371.94378395,63.82444668634132
372.37907074,63.501027884718994
372.81434676,63.30671103409768
373.24961199,63.19563578825711
373.68486642,63.00176620242528
374.12011002,62.66634835230467
374.55534277,62.85422159826426
374.99056467,62.93342288824524
375.42577567,63.182538493360354
375.86097578,63.19025246266077
376.29616497,63.42483491591105
376.73134321,63.58056805494095
377.1665105,63.389930686647176
377.6016668,63.671209287457735
378.03681211,63.524173023023174
378.47194641,63.29641150526164
378.90706966,63.6305429015266
379.34218187,63.71773869945923
379.777283,64.13977389666003
380.21237303,63.838053190407784
380.64745196,63.38393561255849
381.08251975,63.46348880638638
381.5175764,63.44751234344245
381.95262187,63.61143252767121
382.38765616,63.553580306236945
382.82267924,63.610955403530276
383.25769109,63.83912116573498
383.6926917,63.769445212927586
384.12768105,63.570252120951174
384.56265911,63.62461675010668
384.99762586,63.95911427190605
385.4325813,64.10219024542133
385.8675254,64.16987831643127
386.30245813,64.7200040983363
386.73737949,64.68159331323459
387.17228945,64.55048743310971
387.60718799,64.63194088494292
388.04207509,64.55127406747305
388.47695074,64.89624187216712
388.91181492,64.60498740465597
389.3466676,64.55096367252189
389.78150877,64.81942607593466
390.21633841,64.6100144835728
390.6511565,64.06231390341404
391.08596302,63.9103029448553
391.52075795,63.847185415558855
391.95554127,63.849646967457076
392.39031297,63.7558402229801
392.82507302,63.52874115705682
393.2598214,63.51162563671588
393.6945581,63.76076220591615
394.1292831,63.62182553595665
394.56399638,63.46943891516831
394.99869791,63.43497096194271
395.43338769,63.06919718432221
395.86806568,62.98069361164894
396.30273188,62.77838233456104
396.73738625,62.74252270182989
397.1720288,62.43427926880711
397.60665948,62.277670568502735
398.04127829,61.84342069949661
398.47588521,61.62040166208244
398.91048022,61.159202712680916
399.34506329,60.765478754423405
399.77963441,59.83513977130679
400.21419356,58.81630779858107
400.64874072,58.02332561782679
401.08327588,57.09727526457252
401.517799,55.602402858726634
401.95231008,53.93252753736064
402.3868091,52.034620832826484
402.82129603,50.12887849082749
403.25577086,48.00912726416579
403.69023356,46.11311724392531
404.12468412,44.16118303530609
404.55912252,42.04783094759056
404.99354874,39.8789986335835
405.42796276,37.86293663247138
405.86236457,35.825602528627535
406.29675414,33.97946071831631
406.73113145,32.07516051087988
407.16549648,30.379971452284153
407.59984922,28.885365030083356
408.03418965,27.397371711106544
408.46851774,26.04449450922601
408.90283349,24.74972060973195
409.33713686,23.549749125190623
409.77142784,22.430652681392324
410.20570642,21.400738117940186
410.63997256,20.511990639208285
411.07422626,19.73838363323999
411.50846749,19.048080881444726
411.94269624,18.395551041412997
412.37691248,17.83821804252478
412.81111621,17.32525479491989
413.24530738,16.89705816067712
413.679486,16.548495096633747
414.11365204,16.203479202653046
414.54780547,15.913215437001167
414.98194629,15.652085373751856
415.41607447,15.435059348508753
415.85018999,15.2345037335902
416.28429284,15.036844309556377
416.71838299,14.891715826111755
417.15246043,14.747982379905807
417.58652514,14.640174102513322
418.02057709,14.54609393602798
418.45461627,14.480154471782136
418.88864266,14.416610805984687
419.32265625,14.338924293123817
419.756657,14.258423652141275
420.19064491,14.199477796064114
420.62461995,14.089352998215002
421.0585821,14.030429219792348
421.49253135,13.979657648481707
421.92646768,13.942908695197243
422.36039106,13.936888443082651
422.79430148,13.95081289115717
423.22819892,13.969080892666847
423.66208336,14.015011050596932
424.09595478,14.101007935989019
424.52981316,14.153887223496552
424.96365849,14.238522967620332
425.39749074,14.280382061348789
425.83130989,14.320014579112469
426.26511593,14.361256274532561
426.69890883,14.417099778151716
427.13268858,14.464590253111494
427.56645516,14.515917360089452
428.00020855,14.575702155251127
428.43394873,14.64276936821759
428.86767568,14.694074789325612
429.30138939,14.759679676758822
429.73508982,14.860166347659785
430.16877697,14.911355815914554
430.60245081,14.954867366177618
431.03611133,14.972117802885307
431.46975851,14.967939358364756
431.90339232,14.958608185581573
432.33701276,14.958927030517136
432.77061979,14.986780175370663
433.2042134,15.017073615176784
433.63779357,15.08271663499959
434.07136029,15.159052741469672
434.50491352,15.244110659040865
434.93845327,15.34705515576532
435.37197949,15.451530389446294
435.80549219,15.552963632318834
436.23899132,15.633744570469691
436.67247689,15.74378767670447
437.10594887,15.829020250857589
437.53940723,15.871489873245203
437.97285197,15.92950353809634
438.40628306,15.962032759075555
438.83970048,16.009359160090167
439.27310421,16.069723454085967
439.70649424,16.143127775036927
440.13987054,16.207110520683155
440.5732331,16.289287466942813
441.00658189,16.36830208916156
441.4399169,16.44305170994271
441.87323811,16.49970244010722
