wavelength,corrected_reflectance
350.60193709,
351.03772818,
351.47350942,
351.90928082,
352.34504234,
352.78079397,
353.21653569,
353.65226748,
354.08798932,55.341834540628554
354.5237012,55.572837404058
354.95940309,55.588378263942516
355.39509497,55.78828762807111
355.83077683,55.371286805442935
356.26644864,55.49514359008605
356.70211039,55.60738716861333
357.13776206,55.92515474987378
357.57340363,55.70858384744551
358.00903508,55.37519214846975
358.44465639,55.646909684166495
358.88026755,55.68697970402025
359.31586852,55.752759152738534
359.7514593,55.73427278555439
360.18703986,56.14952799085015
360.62261019,55.631552882719845
361.05817026,55.59168822105818
361.49372007,55.4107845123676
361.92925958,55.461699188851775
362.36478878,55.189200186393755
362.80030765,55.1130584845963
363.23581617,55.17336818133075
363.67131432,55.23965232604419
364.10680209,55.22381729007073
364.54227945,55.21910590012791
364.97774638,55.29111232339567
365.41320287,55.46834543067651
365.8486489,55.351902763255964
366.28408445,55.14207866491062
366.71950949,55.065180103543355
367.15492401,54.88279642057417
367.590328,54.930717073233055
368.02572142,54.737909167212294
368.46110427,54.68302857337854
368.89647652,54.769219073637444
369.33183815,54.69750296507606
369.76718915,54.628980533165894
370.2025295,54.31552388089256
370.63785917,53.860794657844664
371.07317815,53.85254454534713
371.50848642,53.95723380395784
371.94378395,53.99983528119733
372.37907074,53.81478654655367
372.81434676,53.692608017444634
373.24961199,53.80087090682474
373.68486642,53.245846488553155
374.12011002,53.62088826966305
374.55534277,53.746805598317685
374.99056467,53.730019842732645
375.42577567,54.00586980542377
375.86097578,53.85393608379127
376.29616497,54.02186701977123
376.73134321,53.938196044460135
377.1665105,53.714024047975656
377.6016668,53.92428252531038
378.03681211,53.78870470594893
378.47194641,53.676022706345336
378.90706966,53.60708155395123
379.34218187,53.92162283643198
379.777283,54.21718620066056
380.21237303,54.173689941734686
380.64745196,53.928522392374454
381.08251975,53.934612092232754
381.5175764,54.163588470974844
381.95262187,54.3704001373498
382.38765616,54.215250261902845
382.82267924,54.18608102089605
383.25769109,54.05299260036544
383.6926917,53.834656619112764
384.12768105,54.165954581367025
384.56265911,54.19729296909656
384.99762586,54.23710431876314
385.4325813,54.20814046379883
385.8675254,54.25505127770226
386.30245813,54.46659383850305
386.73737949,54.36618569688628
387.17228945,54.473448731750665
387.60718799,53.993535949058476
388.04207509,53.769553339711955
388.47695074,54.196259579503966
388.91181492,54.00903227614092
389.3466676,54.01911332904686
389.78150877,54.18732313581479
390.21633841,54.04081518856111
390.6511565,53.91961187984751
391.08596302,53.902085487453995
391.52075795,54.013671768120986
391.95554127,53.8630002205128
392.39031297,53.88063015949906
392.82507302,53.57334067369201
393.2598214,53.23822828549446
393.6945581,53.297718825563564
394.1292831,53.3487533948732
394.56399638,53.16841648742073
394.99869791,53.01913955572377
395.43338769,52.81352281977488
395.86806568,52.62773406045154
396.30273188,52.72872973743882
396.73738625,52.465152355039734
397.1720288,52.563081142398566
397.60665948,52.19491307059644
398.04127829,52.085144486579665
398.47588521,51.587855936784074
398.91048022,51.04143499702873
399.34506329,50.505427509504315
399.77963441,50.117068886952914
400.21419356,49.369248592301965
400.64874072,48.367987049289276
401.08327588,47.575150595813696
401.517799,46.72946926245215
401.95231008,45.52985087987404
402.3868091,44.20116361075271
402.82129603,42.72028317930404
403.25577086,41.0148774954778
403.69023356,39.232512827804165
404.12468412,37.485402571557415
404.55912252,35.703530160942734
404.99354874,33.91679836820156
405.42796276,32.06941653317716
405.86236457,30.299017593616068
406.29675414,28.69091323097289
406.73113145,27.273109788162802
407.16549648,25.77214391609285
407.59984922,24.5301090831096
408.03418965,23.244919949571887
408.46851774,22.0998996850854
408.90283349,20.949810955507733
409.33713686,19.979961219040774
409.77142784,18.979984155878846
410.20570642,18.165873509090833
410.63997256,17.299754659781087
411.07422626,16.60543959135098
411.50846749,15.967405231847595
411.94269624,15.452959122245424
412.37691248,14.977499984940046
412.81111621,14.528840621767486
413.24530738,14.098732047236574
413.679486,13.765322231881623
414.11365204,13.466333781924236
414.54780547,13.204140807033873
414.98194629,12.913863789821255
415.41607447,12.65661995839798
415.85018999,12.441169696431821
416.28429284,12.248245811381553
416.71838299,12.086500343941474
417.15246043,11.976803999842318
417.58652514,11.852016029230276
418.02057709,11.750402909878083
418.45461627,11.686883275526244
418.88864266,11.65782660009947
419.32265625,11.61973162982577
419.756657,11.560885689399655
420.19064491,11.516526875839645
420.62461995,11.460546863150093
421.0585821,11.396167595445094
421.49253135,11.356008674613092
421.92646768,11.3218878369611
422.36039106,11.338834935928968
422.79430148,11.334149392528728
423.22819892,11.370417143018136
423.66208336,11.417820273315948
424.09595478,11.51342309598781
424.52981316,11.602634373357397
424.96365849,11.681895848071349
425.39749074,11.778030960036181
425.83130989,11.837470676749287
426.26511593,11.9041230531305
426.69890883,11.959650397937109
427.13268858,12.026400545751414
427.56645516,12.089426100267328
428.00020855,12.16306382125614
428.43394873,12.268185516807968
428.86767568,12.387453596430094
429.30138939,12.513634042922206
429.73508982,12.650635917963413
430.16877697,12.75991039518117
430.60245081,12.831493300741172
431.03611133,12.922913110483995
431.46975851,12.99909597599327
431.90339232,13.034508047052874
432.33701276,13.077224199482364
432.77061979,13.120403301712347
433.2042134,13.180625309317723
433.63779357,13.261354996324265
434.07136029,13.35956825630268
434.50491352,13.497317592466297
434.93845327,13.64494694150859
435.37197949,13.799865698641446
435.80549219,13.959614316266393
436.23899132,14.119858695518676
436.67247689,14.269392399821335
437.10594887,14.400421472866714
437.53940723,14.504430951175914
437.97285197,14.590844967058645
438.40628306,14.666342926980708
438.83970048,14.736864313153541
439.27310421,14.843888246975263
439.70649424,14.975781272801724
440.13987054,15.117302319837028
440.5732331,15.27577466460677
441.00658189,15.448245768188865
441.4399169,15.5996460716375
441.87323811,15.724077675777842
