wavelength,corrected_reflectance
350.60193709,
351.03772818,
351.47350942,
351.90928082,
352.34504234,
352.78079397,
353.21653569,
353.65226748,
354.08798932,62.89464249017016
354.5237012,63.240922911907646
354.95940309,63.25938487981599
355.39509497,63.251626162489195
355.83077683,63.42436395935151
356.26644864,63.56126184250259
356.70211039,63.84562936298835
357.13776206,64.0106933704337
357.57340363,63.782196809511724
358.00903508,63.51532775058286
358.44465639,63.659086306968646
358.88026755,63.49242654155976
359.31586852,63.446968874210086
359.7514593,63.6556332727045
360.18703986,63.69264439453576
360.62261019,63.417245447840834
361.05817026,63.296594034371125
361.49372007,62.88869202388733
361.92925958,62.83126427767121
362.36478878,63.3222402941474
362.80030765,63.05908093766649
363.23581617,62.7425536781955
363.67131432,63.049020597162
364.10680209,62.883104655129884
364.54227945,62.80110107655024
364.97774638,62.95092616667951
365.41320287,62.88591394718505
365.8486489,62.8379972734011
366.28408445,62.84111654606111
366.71950949,62.89399335822796
367.15492401,63.10519894057383
367.590328,62.807049102086665
368.02572142,62.762639037166394
368.46110427,62.90391585657069
368.89647652,63.044139467892954
369.33183815,62.70951971562032
369.76718915,62.77547315932523
370.2025295,62.704153346892845
370.63785917,62.627909545510676
371.07317815,62.87691716843294
371.50848642,62.737142717714185
371.94378395,62.90640046843328
372.37907074,62.853860236765385
372.81434676,62.68997417976894
373.24961199,62.80674861182364
373.68486642,62.784507604932905
374.12011002,62.81575497406544
374.55534277,63.20394694732059
374.99056467,63.41559581736051
375.42577567,63.58404594505098
375.86097578,63.24844163252772
376.29616497,63.4033754538515
376.73134321,63.64461605177591
377.1665105,63.37428934371974
377.6016668,63.788035869612344
378.03681211,63.950879048416326
378.47194641,63.682309689244974
378.90706966,63.66675369462391
379.34218187,63.72057722658241
379.777283,63.98933068799984
380.21237303,63.827167498206585
380.64745196,63.54623678719126
381.08251975,63.88794643995952
381.5175764,63.77090214241746
381.95262187,63.938718501829364
382.38765616,64.00448170124288
382.82267924,64.14719886590296
383.25769109,64.08040107671674
383.6926917,63.90763102197725
384.12768105,63.83286305914571
384.56265911,64.05087984258793
384.99762586,64.20441028472598
385.4325813,64.09917726717354
385.8675254,63.812459135048385
386.30245813,64.2235760578862
386.73737949,64.1453016582827
387.17228945,64.11590996274725
387.60718799,63.95817637859172
388.04207509,63.690486536289235
388.47695074,63.89667731569457
388.91181492,63.686869964764746
389.3466676,63.56921307366693
389.78150877,63.80535584174667
390.21633841,63.64471433557924
390.6511565,63.309863636076344
391.08596302,63.32673168851793
391.52075795,63.14816303379589
391.95554127,63.08533464514399
392.39031297,63.3331816473781
392.82507302,63.242598422303956
393.2598214,63.23217866134033
393.6945581,63.51455730450698
394.1292831,63.36393451375333
394.56399638,63.10097135761069
394.99869791,63.09839720085721
395.43338769,62.715483848820575
395.86806568,62.3246355196604
396.30273188,62.070503109622244
396.73738625,61.866916357106305
397.1720288,61.659142033420586
397.60665948,61.38811057424038
398.04127829,60.94248069081337
398.47588521,60.58318714406719
398.91048022,60.1607042857812
399.34506329,60.05069818309256
399.77963441,59.284460549639824
400.21419356,58.15790030921732
400.64874072,56.9907871539735
401.08327588,56.22087002325708
401.517799,54.864164709885564
401.95231008,53.29328048778838
402.3868091,51.366241853689544
402.82129603,49.47659801347575
403.25577086,47.25194400698796
403.69023356,45.2126008691854
404.12468412,43.13159156243914
404.55912252,40.779263542958525
404.99354874,38.528079109924754
405.42796276,36.4038014125691
405.86236457,34.310764820271615
406.29675414,32.4805231784208
406.73113145,30.467113035169124
407.16549648,28.666551863605505
407.59984922,27.033293735592864
408.03418965,25.4618273366858
408.46851774,24.01708269078337
408.90283349,22.68754201614507
409.33713686,21.53604434261037
409.77142784,20.363940983080564
410.20570642,19.308352256052498
410.63997256,18.35625015280673
411.07422626,17.509202274350113
411.50846749,16.736286785688478
411.94269624,16.04865024989673
412.37691248,15.43183486790021
412.81111621,14.840251702202805
413.24530738,14.318191838120065
413.679486,13.92718517512925
414.11365204,13.50683253761055
414.54780547,13.106629247092812
414.98194629,12.780000574475098
415.41607447,12.490495657394915
415.85018999,12.22719320831975
416.28429284,11.980845216917789
416.71838299,11.757094770983615
417.15246043,11.590701120451824
417.58652514,11.436530579019042
418.02057709,11.288576382417084
418.45461627,11.167690283770135
418.88864266,11.071361600022968
419.32265625,10.957788388008773
419.756657,10.831934265697058
420.19064491,10.733340807073183
420.62461995,10.635890662760202
421.0585821,10.564143164295624
421.49253135,10.48449028343039
421.92646768,10.428816453954886
422.36039106,10.391112484257095
422.79430148,10.372314624309386
423.22819892,10.366425973213259
423.66208336,10.4043338820339
424.09595478,10.444866717616001
424.52981316,10.48880523489672
424.96365849,10.55166376000335
425.39749074,10.591863479407804
425.83130989,10.63898003586755
426.26511593,10.662185289128777
426.69890883,10.696810294347097
427.13268858,10.740402252689059
427.56645516,10.801504762453401
428.00020855,10.854609312152423
428.43394873,10.918292282956967
428.86767568,11.006567308443808
429.30138939,11.093306322037321
429.73508982,11.207682675330243
430.16877697,11.30525988691095
430.60245081,11.37083650760391
431.03611133,11.422496413470913
431.46975851,11.494539110799417
431.90339232,11.53214497487065
432.33701276,11.579295596197298
432.77061979,11.648358154131385
433.2042134,11.728695701898925
433.63779357,11.827676021232342
434.07136029,11.937551875848671
434.50491352,12.069073175492099
434.93845327,12.206535531984978
435.37197949,12.348317345263835
435.80549219,12.500523147658317
436.23899132,12.633047472051194
436.67247689,12.784608744450694
437.10594887,12.90790513864176
437.53940723,13.025025811586303
437.97285197,13.11745717475845
438.40628306,13.207493711016845
438.83970048,13.310963304026853
439.27310421,13.418117467248486
439.70649424,13.560604185928169
440.13987054,13.715668720573381
440.5732331,13.859280130800382
441.00658189,14.024325905781465
441.4399169,14.183609202626048
441.87323811,14.32889496657068
