wavelength,corrected_reflectance
350.60193709,
351.03772818,
351.47350942,
351.90928082,
352.34504234,
352.78079397,
353.21653569,
353.65226748,
354.08798932,64.9878334531505
354.5237012,65.05152630305227
354.95940309,64.96758283154884
355.39509497,64.95361115671254
355.83077683,64.63297425921026
356.26644864,64.4353580938353
356.70211039,64.75308481571146
357.13776206,64.74642812237073
357.57340363,64.70185887028529
358.00903508,64.25018169114146
358.44465639,64.615907053455
358.88026755,64.58900358433111
359.31586852,64.70276789199022
359.7514593,64.76875177947205
360.18703986,64.94527101303943
360.62261019,64.52911687791136
361.05817026,64.34956603127561
361.49372007,64.32982365223982
361.92925958,64.34248674767974
362.36478878,64.25274552388504
362.80030765,64.06830502718934
363.23581617,64.20867803106945
363.67131432,64.33589741733783
364.10680209,64.38861194648834
364.54227945,64.24584570278576
364.97774638,64.17551450188901
365.41320287,64.33179534389777
365.8486489,64.14301802357524
366.28408445,63.759254464035365
366.71950949,63.65085027833971
367.15492401,63.65804773048998
367.590328,63.68275663215488
368.02572142,63.6946980088341
368.46110427,63.64342300469618
368.89647652,63.88162647951524
369.33183815,63.842433551047996
369.76718915,63.87539077543133
370.2025295,63.63270460228928
370.63785917,63.44758133578584
371.07317815,63.40410274411364
371.50848642,63.559616969282324
371.94378395,63.39580418312351
372.37907074,63.215532691474465
372.81434676,62.992729592997556
373.24961199,63.02275469708022
373.68486642,62.647339198632544
374.12011002,62.90196305157071
374.55534277,62.949998938716845
374.99056467,62.84733051191566
375.42577567,63.154242337625625
375.86097578,63.1200208830897
376.29616497,63.11180491869534
376.73134321,63.197831524332344
377.1665105,62.86073483114403
377.6016668,63.21278438879159
378.03681211,63.129481843858876
378.47194641,63.200091147441825
378.90706966,63.134316604385155
379.34218187,63.4795999554126
379.777283,64.12573429512959
380.21237303,63.8132976334688
380.64745196,63.71238241192339
381.08251975,63.80209386182395
381.5175764,63.89750580812638
381.95262187,64.1641177245488
382.38765616,64.05036132059912
382.82267924,63.94335012458061
383.25769109,63.91984564716697
383.6926917,63.64961621222703
384.12768105,63.838124066596535
384.56265911,63.78858318064587
384.99762586,63.69265028419737
385.4325813,63.688774528153665
385.8675254,63.96106820030469
386.30245813,64.28583163416724
386.73737949,64.08147145742336
387.17228945,64.12948112366693
387.60718799,63.59726629047511
388.04207509,63.534992412910995
388.47695074,64.09389298121232
388.91181492,63.89887512767907
389.3466676,63.743109331420754
389.78150877,63.98568554255672
390.21633841,63.38936507983233
390.6511565,63.28358902039514
391.08596302,62.93869158057567
391.52075795,63.091876333067624
391.95554127,62.97941098719773
392.39031297,62.93186155486858
392.82507302,62.690371222152415
393.2598214,62.23289746084227
393.6945581,62.44128827443143
394.1292831,62.20596531564125
394.56399638,61.992386834211786
394.99869791,61.911278276354984
395.43338769,61.749955543600706
395.86806568,61.66263715909551
396.30273188,61.68755435086043
396.73738625,61.454465680297524
397.1720288,61.2821530489686
397.60665948,60.96195865790134
398.04127829,60.85708842868654
398.47588521,60.432372052884894
398.91048022,59.870243604884735
399.34506329,59.209460035510894
399.77963441,58.5335755298169
400.21419356,57.659571212688434
400.64874072,56.66745305280168
401.08327588,55.85106579722664
401.517799,54.634198346278424
401.95231008,53.30790355712873
402.3868091,51.83775178347648
402.82129603,50.21187362367694
403.25577086,48.2478249447474
403.69023356,46.47957119159394
404.12468412,44.48322271454085
404.55912252,42.48770258760725
404.99354874,40.4177103936619
405.42796276,38.23685755486444
405.86236457,36.259259140179466
406.29675414,34.39889742448048
406.73113145,32.74795645924288
407.16549648,31.095830065974663
407.59984922,29.618474994477374
408.03418965,28.066892505440045
408.46851774,26.703096917239954
408.90283349,25.420934427495204
409.33713686,24.255227389420625
409.77142784,23.138373620668343
410.20570642,22.151503703785398
410.63997256,21.227271764216862
411.07422626,20.461261895416182
411.50846749,19.720067581367843
411.94269624,19.11761438121395
412.37691248,18.591113214057643
412.81111621,18.1054479251517
413.24530738,17.63784227440435
413.679486,17.29410547442972
414.11365204,16.93859710690189
414.54780547,16.62301459490755
414.98194629,16.329768875544538
415.41607447,16.03308259718519
415.85018999,15.780323136719298
416.28429284,15.548025180771843
416.71838299,15.375247267413918
417.15246043,15.193390310656225
417.58652514,15.057285919266164
418.02057709,14.936158305456829
418.45461627,14.806301507176533
418.88864266,14.713643628528546
419.32265625,14.62743375198806
419.756657,14.518653344699464
420.19064491,14.42132427425351
420.62461995,14.313448705522829
421.0585821,14.21137345645944
421.49253135,14.132183962798383
421.92646768,14.04178406792397
422.36039106,13.989561500106937
422.79430148,13.95728372091962
423.22819892,13.954278679726599
423.66208336,13.972350582606012
424.09595478,14.022048213882702
424.52981316,14.058493804863438
424.96365849,14.102982233084468
425.39749074,14.156476292840686
425.83130989,14.161431027456404
426.26511593,14.16195263529055
426.69890883,14.145644778670942
427.13268858,14.143337480230288
427.56645516,14.140418001935423
428.00020855,14.154436993763047
428.43394873,14.195888212927617
428.86767568,14.233505978047374
429.30138939,14.295683219746936
429.73508982,14.369727986968046
430.16877697,14.397800437473643
430.60245081,14.42361310383393
431.03611133,14.422985963343528
431.46975851,14.398012352271069
431.90339232,14.380194667919852
432.33701276,14.347887471489173
432.77061979,14.313159532050715
433.2042134,14.300638699900059
433.63779357,14.303943460578358
434.07136029,14.329369070383247
434.50491352,14.389030714646278
434.93845327,14.462067105151407
435.37197949,14.53832087266248
435.80549219,14.61804890156138
436.23899132,14.684946275934626
436.67247689,14.740468252497637
437.10594887,14.783143978746114
437.53940723,14.797123639133085
437.97285197,14.800650583074857
438.40628306,14.787500784227301
438.83970048,14.767252455271262
439.27310421,14.775473106414784
439.70649424,14.797457199438302
440.13987054,14.832589632680754
440.5732331,14.873730671816725
441.00658189,14.916520587663415
441.4399169,14.944515286491335
441.87323811,14.934805092337653
