wavelength,corrected_reflectance
350.60193709,
351.03772818,
351.47350942,
351.90928082,
352.34504234,
352.78079397,
353.21653569,
353.65226748,
354.08798932,65.53081964953391
354.5237012,65.62937587090263
354.95940309,65.76360431111583
355.39509497,65.71669817661582
355.83077683,65.2378820257671
356.26644864,65.18294112040974
356.70211039,65.39647513487856
357.13776206,65.60459414761146
357.57340363,65.6443850363824
358.00903508,65.14119304259063
358.44465639,65.27241295623865
358.88026755,65.1336298097261
359.31586852,65.23541668089128
359.7514593,65.37939640145308
360.18703986,65.36159998256404
360.62261019,64.91038231089861
361.05817026,64.85365296035609
361.49372007,64.70802574047886
361.92925958,64.50708318144109
362.36478878,64.40544726165422
362.80030765,64.44110868833036
363.23581617,64.37372928039386
363.67131432,64.39590560407319
364.10680209,64.34506954636782
364.54227945,64.25336545713235
364.97774638,64.27478766662381
365.41320287,64.46391171768579
365.8486489,64.37127953228402
366.28408445,64.21815321905936
366.71950949,64.23559458711372
367.15492401,64.26220609809816
367.590328,64.30947742250589
368.02572142,64.38206350092786
368.46110427,64.27691135627305
368.89647652,64.50897472622162
369.33183815,64.43450385257995
369.76718915,64.4920890104293
370.2025295,64.32660864222467
370.63785917,63.9404381493386
371.07317815,63.854156035963335
371.50848642,63.923774288118466
371.94378395,63.9703516948549
372.37907074,63.92204841028843
372.81434676,63.816944988752894
373.24961199,63.642895783156
373.68486642,63.38017355721852
374.12011002,63.471071614454225
374.55534277,63.44256669839124
374.99056467,63.53609686099433
375.42577567,63.85537166219935
375.86097578,63.846645254961665
376.29616497,64.00061779304747
376.73134321,64.03478787318882
377.1665105,63.73212741319162
377.6016668,63.86532580689091
378.03681211,63.764528478106115
378.47194641,63.81672567824898
378.90706966,63.77299836582438
379.34218187,64.24794003957024
379.777283,64.65257206930188
380.21237303,64.50115001232092
380.64745196,64.30425877853126
381.08251975,64.35326817737501
381.5175764,64.30029518585981
381.95262187,64.23316053415724
382.38765616,64.21663894172842
382.82267924,64.24958686101036
383.25769109,64.13616813737818
383.6926917,63.58583138622701
384.12768105,63.894021255178494
384.56265911,63.897646592369476
384.99762586,63.841283598699086
385.4325813,63.89950168377356
385.8675254,64.0892219378174
386.30245813,64.15221824942233
386.73737949,63.94815047118368
387.17228945,63.822542362031925
387.60718799,63.492545894395526
388.04207509,63.33242109273263
388.47695074,63.666750756302775
388.91181492,63.630188140625606
389.3466676,63.62897397788349
389.78150877,63.637436610694834
390.21633841,63.24226143077668
390.6511565,63.172873490316675
391.08596302,63.2802546593174
391.52075795,63.33283617788342
391.95554127,62.877729941667475
392.39031297,62.90256461993414
392.82507302,62.34704352796673
393.2598214,62.16178169770358
393.6945581,62.28757505351487
394.1292831,62.14507464407559
394.56399638,62.08876113229654
394.99869791,62.05922651028173
395.43338769,62.17113388925739
395.86806568,62.08678825394146
396.30273188,62.0797239570434
396.73738625,61.97807686165854
397.1720288,62.14167151018362
397.60665948,61.63057685206166
398.04127829,61.318934361281066
398.47588521,61.14411533293899
398.91048022,60.59552161829146
399.34506329,59.82667576518491
399.77963441,59.2968250928555
400.21419356,58.355117632428986
400.64874072,57.373532286157825
401.08327588,56.38593876761007
401.517799,55.140284297053626
401.95231008,53.64974982657175
402.3868091,51.78898815247863
402.82129603,49.967430984387136
403.25577086,47.99860918983122
403.69023356,46.08187401695484
404.12468412,43.977110572860184
404.55912252,41.61653776886101
404.99354874,39.41445220495162
405.42796276,37.19198022815597
405.86236457,34.99608747681675
406.29675414,33.04391205128102
406.73113145,31.125235815836266
407.16549648,29.285000597809326
407.59984922,27.724117765744733
408.03418965,26.019980475680978
408.46851774,24.53950756100991
408.90283349,23.116200302372217
409.33713686,21.772609253425387
409.77142784,20.589427373498207
410.20570642,19.449175683062986
410.63997256,18.4047265416956
411.07422626,17.5923976994987
411.50846749,16.762474576393767
411.94269624,16.014473247833365
412.37691248,15.390213315336974
412.81111621,14.841592883722267
413.24530738,14.304364877591501
413.679486,13.835413061368364
414.11365204,13.439308504693974
414.54780547,13.076084898010604
414.98194629,12.713741859615473
415.41607447,12.345445728064865
415.85018999,12.031445604124645
416.28429284,11.719248665375765
416.71838299,11.468085854254918
417.15246043,11.2298640200361
417.58652514,11.0352595035044
418.02057709,10.850713183673301
418.45461627,10.665475433888375
418.88864266,10.544628830813267
419.32265625,10.418044537302013
419.756657,10.256517776463081
420.19064491,10.14036510203596
420.62461995,10.0300664728383
421.0585821,9.905106135485543
421.49253135,9.792316566945392
421.92646768,9.68884339718781
422.36039106,9.602278119602309
422.79430148,9.534760328278024
423.22819892,9.502762292408086
423.66208336,9.480574507538378
424.09595478,9.489370032417746
424.52981316,9.46276310639348
424.96365849,9.46289140702038
425.39749074,9.473598211487438
425.83130989,9.471217386062316
426.26511593,9.454181646638924
426.69890883,9.44163215956383
427.13268858,9.448686618383782
427.56645516,9.436949869377822
428.00020855,9.44901088568723
428.43394873,9.472608856225994
428.86767568,9.51454121393377
429.30138939,9.576721945457331
429.73508982,9.63770918782804
430.16877697,9.677671228441683
430.60245081,9.705568694633707
431.03611133,9.722821875850812
431.46975851,9.749978422621826
431.90339232,9.762891609492332
432.33701276,9.784891104191077
432.77061979,9.804267764973213
433.2042134,9.85741238627705
433.63779357,9.90292666818047
434.07136029,9.957109453675743
434.50491352,10.040201432805269
434.93845327,10.131484394059443
435.37197949,10.227683252736846
435.80549219,10.337862470265536
436.23899132,10.451211802409134
436.67247689,10.552518136289956
437.10594887,10.651719586234046
437.53940723,10.72468751979716
437.97285197,10.812256701120571
438.40628306,10.89468140385391
438.83970048,10.97591708013047
439.27310421,11.067314231021614
439.70649424,11.175232512603564
440.13987054,11.282966753251658
440.5732331,11.39892614751609
441.00658189,11.527263224714572
441.4399169,11.642908144857167
441.87323811,11.753547596726968
