wavelength,corrected_reflectance
350.60193709,
351.03772818,
351.47350942,
351.90928082,
352.34504234,
352.78079397,
353.21653569,
353.65226748,
354.08798932,68.50154185751354
354.5237012,68.37165259853252
354.95940309,68.3761967055823
355.39509497,68.41418815421068
355.83077683,67.88148360075434
356.26644864,67.72705845410096
356.70211039,67.81907252030155
357.13776206,67.9687154943407
357.57340363,67.73338468805888
358.00903508,67.23216090605285
358.44465639,67.58022745081915
358.88026755,67.6771725520551
359.31586852,67.82693421861477
359.7514593,67.86216244668236
360.18703986,68.09366435888037
360.62261019,67.45946190551844
361.05817026,67.37372699247072
361.49372007,67.44370311172158
361.92925958,67.3872782526353
362.36478878,67.41744798519682
362.80030765,67.19220485127742
363.23581617,67.23711518732672
363.67131432,67.19201254017904
364.10680209,67.07324256353702
364.54227945,66.84539169831697
364.97774638,66.96123930642699
365.41320287,66.99092792247365
365.8486489,66.95336890170323
366.28408445,66.4566483949893
366.71950949,66.535752812509
367.15492401,66.37620919796689
367.590328,66.53870228477726
368.02572142,66.72690920439601
368.46110427,66.48759731914804
368.89647652,66.6058889794232
369.33183815,66.64030526846994
369.76718915,66.69176581892103
370.2025295,66.76996655177466
370.63785917,66.52770151147242
371.07317815,66.62558372003886
371.50848642,66.56953461376212
371.94378395,66.60499847298348
372.37907074,66.4451564517293
372.81434676,66.361154136402
373.24961199,66.25701954357092
373.68486642,65.89693118754528
374.12011002,66.1103869403523
374.55534277,66.15276894703545
374.99056467,65.94980764918645
375.42577567,66.12974322659682
375.86097578,65.93398780020945
376.29616497,65.99276732543004
376.73134321,65.8682273119421
377.1665105,65.67875408073557
377.6016668,66.10839550282503
378.03681211,66.47801349076978
378.47194641,66.30111950423604
378.90706966,66.47046286130349
379.34218187,67.01294053574944
379.777283,67.52835872317017
380.21237303,67.35640974724973
380.64745196,67.32733194657013
381.08251975,67.37205584778471
381.5175764,67.23435186070971
381.95262187,67.64123578324762
382.38765616,67.52646757187755
382.82267924,67.45915232339019
383.25769109,67.58513518064588
383.6926917,67.06478112941699
384.12768105,67.12971450343001
384.56265911,66.95690278279766
384.99762586,67.00998601093086
385.4325813,67.07448899022866
385.8675254,67.44539532487552
386.30245813,67.62963583928602
386.73737949,67.64567485737317
387.17228945,67.63165964150384
387.60718799,67.33744683659478
388.04207509,67.18957401029293
388.47695074,67.77217752213606
388.91181492,67.89058007993825
389.3466676,67.71735589586801
389.78150877,67.905378383085
390.21633841,67.7176547003847
390.6511565,67.60032927309366
391.08596302,67.2906984000391
391.52075795,67.08886847967017
391.95554127,66.96342840217415
392.39031297,66.71217458600071
392.82507302,66.23080498956871
393.2598214,66.05035170799252
393.6945581,66.15101499428502
394.1292831,65.78642149293418
394.56399638,65.4976007382263
394.99869791,65.61601074740848
395.43338769,65.4258940318006
395.86806568,65.28560840603228
396.30273188,65.20674360998672
396.73738625,64.81060858141153
397.1720288,64.86491524689676
397.60665948,64.65524144655447
398.04127829,64.57079288926542
398.47588521,64.25553898936728
398.91048022,63.55592761814498
399.34506329,62.57716515941722
399.77963441,62.002058849906014
400.21419356,60.95607007045461
400.64874072,60.00729103733384
401.08327588,58.85225052975306
401.517799,57.63768409772944
401.95231008,56.08743559712953
402.3868091,54.337853870080515
402.82129603,52.63343899124189
403.25577086,50.6575444122034
403.69023356,48.59770104175745
404.12468412,46.373565692261735
404.55912252,44.15087566205507
404.99354874,42.0991695929294
405.42796276,39.76228801689438
405.86236457,37.659201735269214
406.29675414,35.59922846123023
406.73113145,33.77601730362063
407.16549648,32.007061126863306
407.59984922,30.499371957838388
408.03418965,28.85038551913683
408.46851774,27.367195047696818
408.90283349,25.951525670418256
409.33713686,24.665630042867747
409.77142784,23.50802990642983
410.20570642,22.461084214273278
410.63997256,21.464348522122627
411.07422626,20.633105829954733
411.50846749,19.864142658226367
411.94269624,19.213576579800918
412.37691248,18.64396056688223
412.81111621,18.153775364587712
413.24530738,17.637631158361355
413.679486,17.25834016246783
414.11365204,16.910554267679597
414.54780547,16.616789096824977
414.98194629,16.306226418843735
415.41607447,15.979661621487471
415.85018999,15.748154768140196
416.28429284,15.536144379577474
416.71838299,15.349391155639879
417.15246043,15.18847361597905
417.58652514,15.076761303546384
418.02057709,14.963597337992521
418.45461627,14.862001273076364
418.88864266,14.813806732438575
419.32265625,14.778293162450447
419.756657,14.712301925132492
420.19064491,14.655120268364062
420.62461995,14.607137953641526
421.0585821,14.570513771480698
421.49253135,14.54391083461095
421.92646768,14.516488459051303
422.36039106,14.530209541723023
422.79430148,14.551171504585248
423.22819892,14.599692592788534
423.66208336,14.673210595974881
424.09595478,14.78677693824361
424.52981316,14.88271406434966
424.96365849,14.98349115572167
425.39749074,15.095025226859093
425.83130989,15.181122008387037
426.26511593,15.243357029849163
426.69890883,15.311889523949679
427.13268858,15.382273858891503
427.56645516,15.443514328616716
428.00020855,15.523271913973872
428.43394873,15.632248102300839
428.86767568,15.766726720499005
429.30138939,15.886142181606253
429.73508982,16.022499475386084
430.16877697,16.11223039899889
430.60245081,16.198375064978517
431.03611133,16.2708181084887
431.46975851,16.34053664167082
431.90339232,16.395342778189246
432.33701276,16.453141197175306
432.77061979,16.50412101630656
433.2042134,16.596093981177685
433.63779357,16.700437483352133
434.07136029,16.800335354941144
434.50491352,16.922220244492447
434.93845327,17.061919206877494
435.37197949,17.226164717791345
435.80549219,17.394257297480387
436.23899132,17.57017053300505
436.67247689,17.72702243946536
437.10594887,17.87055391185364
437.53940723,17.97909154937133
437.97285197,18.09077087267183
438.40628306,18.184909082394427
438.83970048,18.27806265856183
439.27310421,18.391850026588823
439.70649424,18.53375827221485
440.13987054,18.685654748431237
440.5732331,18.841653829150502
441.00658189,19.013981995418348
441.4399169,19.155914469767648
441.87323811,19.277084698769663
