wavelength,corrected_reflectance
350.60193709,
351.03772818,
351.47350942,
351.90928082,
352.34504234,
352.78079397,
353.21653569,
353.65226748,
354.08798932,60.70658315684923
354.5237012,60.81011102763151
354.95940309,60.89619314720605
355.39509497,60.887381876805705
355.83077683,61.01151375749322
356.26644864,61.08105775379951
356.70211039,61.206611325823836
357.13776206,61.39862169438032
357.57340363,61.1980110778389
358.00903508,61.06767555791411
358.44465639,61.31625516639085
358.88026755,61.21481028584308
359.31586852,61.34955854944448
359.7514593,61.560981305787315
360.18703986,61.53337816595118
360.62261019,61.55462116175266
361.05817026,61.526130390977215
361.49372007,61.295633912209084
361.92925958,61.21383889554867
362.36478878,61.49302381483065
362.80030765,61.085640822404955
363.23581617,61.0775076929266
363.67131432,61.453187925419215
364.10680209,61.62262206082931
364.54227945,61.40215265907645
364.97774638,61.42734470745189
365.41320287,61.1312710570489
365.8486489,61.0074653925867
366.28408445,60.64634831578515
366.71950949,60.57980155567847
367.15492401,60.93629640302009
367.590328,60.78945074753866
368.02572142,60.79677418801438
368.46110427,60.95341260177
368.89647652,60.93351259436199
369.33183815,60.723416477424614
369.76718915,60.5515992351145
370.2025295,60.37148963945358
370.63785917,60.59272611583031
371.07317815,60.63497533134079
371.50848642,60.35794913309344
371.94378395,60.331491894763964
372.37907074,60.144604785104974
372.81434676,59.80936275019966
373.24961199,59.95792103886729
373.68486642,59.93346928167856
374.12011002,59.6582284657843
374.55534277,60.02239058379805
374.99056467,60.2486685784252
375.42577567,60.73425277823135
375.86097578,60.74774973977579
376.29616497,61.054663516234704
376.73134321,60.916910077952714
377.1665105,60.74072230968939
377.6016668,60.96257693788878
378.03681211,61.08954326694246
378.47194641,60.803842362892865
378.90706966,60.90497906696542
379.34218187,61.05509052252276
379.777283,61.428517371923824
380.21237303,61.08475109544293
380.64745196,60.665571847444824
381.08251975,60.88357827196364
381.5175764,60.73007749139388
381.95262187,60.6937270700223
382.38765616,60.80642306977577
382.82267924,60.708414247513225
383.25769109,60.99682229794338
383.6926917,61.03032113898731
384.12768105,60.79534098871931
384.56265911,61.05760375013626
384.99762586,61.20134046093443
385.4325813,60.89460829330425
385.8675254,61.0449089745755
386.30245813,61.680896818667186
386.73737949,61.431139228390066
387.17228945,61.52761096473591
387.60718799,61.495975474438644
388.04207509,61.33691545402261
388.47695074,61.390520904859216
388.91181492,61.12503764588786
389.3466676,60.96299007602329
389.78150877,61.201159775020436
390.21633841,60.92885680486587
390.6511565,60.44051665025901
391.08596302,60.027401602401206
391.52075795,60.016526310733354
391.95554127,60.00172151224606
392.39031297,60.063453901874794
392.82507302,59.833325333955315
393.2598214,59.79058935902729
393.6945581,59.996901889453866
394.1292831,59.88969886345872
394.56399638,59.49875442957591
394.99869791,59.61689050888792
395.43338769,59.5411470354807
395.86806568,59.24648406678476
396.30273188,59.27618441037025
396.73738625,59.03498410607544
397.1720288,58.72315303557455
397.60665948,58.598159009740584
398.04127829,58.09739263135316
398.47588521,57.869410665558846
398.91048022,57.56180202213226
399.34506329,57.05392649966821
399.77963441,56.248311889496215
400.21419356,55.41750124041732
400.64874072,54.39135847272447
401.08327588,53.59433039496045
401.517799,52.21541720980444
401.95231008,50.771493127084796
402.3868091,48.84923786755865
402.82129603,47.127744767189235
403.25577086,45.17924963284385
403.69023356,43.200195401442954
404.12468412,41.35393974540285
404.55912252,39.26909590740884
404.99354874,37.06352002870592
405.42796276,35.11818308266276
405.86236457,33.16200428939611
406.29675414,31.397711400475032
406.73113145,29.544999974229587
407.16549648,27.87027108284466
407.59984922,26.328164516897473
408.03418965,24.808950758642755
408.46851774,23.38895615714724
408.90283349,22.147951104102287
409.33713686,21.053511399597113
409.77142784,19.935109963587962
410.20570642,18.904251125590264
410.63997256,18.109411475445153
411.07422626,17.297115119682605
411.50846749,16.614637622460737
411.94269624,15.991886679818613
412.37691248,15.44481923273433
412.81111621,14.935662251142643
413.24530738,14.446122250535785
413.679486,14.072000040798743
414.11365204,13.692115009070896
414.54780547,13.369289433921578
414.98194629,13.118893818073127
415.41607447,12.870358111232985
415.85018999,12.663864706610887
416.28429284,12.445376868434494
416.71838299,12.235269019308424
417.15246043,12.0882463351243
417.58652514,11.959260082035021
418.02057709,11.844229615097563
418.45461627,11.752554957235612
418.88864266,11.646811604364025
419.32265625,11.55917290210016
419.756657,11.482589499966515
420.19064491,11.398839871658687
420.62461995,11.307353835853293
421.0585821,11.263455551255097
421.49253135,11.213660248010296
421.92646768,11.182451233609127
422.36039106,11.155084635984979
422.79430148,11.144155620917143
423.22819892,11.163732480637911
423.66208336,11.21190169317021
424.09595478,11.26639267975313
424.52981316,11.329250423851626
424.96365849,11.40160360861488
425.39749074,11.447497023095043
425.83130989,11.491023097121252
426.26511593,11.539814336458893
426.69890883,11.591739814060697
427.13268858,11.645274659343192
427.56645516,11.71731283692613
428.00020855,11.784892603534848
428.43394873,11.855188090596037
428.86767568,11.948207361773443
429.30138939,12.029177160292736
429.73508982,12.138811700300675
430.16877697,12.243576373223986
430.60245081,12.316259110615217
431.03611133,12.354839651950549
431.46975851,12.410823595498062
431.90339232,12.450407847821023
432.33701276,12.493168236819841
432.77061979,12.550884362308638
433.2042134,12.620800477190333
433.63779357,12.721221057957232
434.07136029,12.825293952900687
434.50491352,12.926161643361603
434.93845327,13.049214736930033
435.37197949,13.170835838508227
435.80549219,13.312908590953803
436.23899132,13.431900778548586
436.67247689,13.55745288750963
437.10594887,13.669946760944521
437.53940723,13.757311324110058
437.97285197,13.83816472916251
438.40628306,13.91284606367633
438.83970048,13.997140380349515
439.27310421,14.095486503438668
439.70649424,14.213797180343922
440.13987054,14.335352023966905
440.5732331,14.449189964988406
441.00658189,14.571495671966506
441.4399169,14.69357988263996
441.87323811,14.792789639834343
