wavelength,corrected_reflectance
350.60193709,
351.03772818,
351.47350942,
351.90928082,
352.34504234,
352.78079397,
353.21653569,
353.65226748,
354.08798932,55.7221745909782
354.5237012,55.929467407807785
354.95940309,55.980129442135485
355.39509497,56.10429088567308
355.83077683,56.500490311913175
356.26644864,56.56785843608495
356.70211039,56.776484716693815
357.13776206,56.8851906949374
357.57340363,56.816595020176074
358.00903508,56.72315778337489
358.44465639,56.613990080417324
358.88026755,56.62563803014441
359.31586852,56.840596704682746
359.7514593,57.054769685002036
360.18703986,56.74403526834175
360.62261019,56.7575437232121
361.05817026,57.06732039505759
361.49372007,56.83920420771443
361.92925958,56.775376691136614
362.36478878,56.85993967384862
362.80030765,56.72309683424926
363.23581617,56.73924916680287
363.67131432,56.94940668792518
364.10680209,57.008503471422316
364.54227945,56.96674896197195
364.97774638,57.070938368444324
365.41320287,56.94656002560474
365.8486489,56.78632022168799
366.28408445,56.8307252343878
366.71950949,56.923660642431166
367.15492401,56.817206775125854
367.590328,56.817583883181904
368.02572142,56.83804710527796
368.46110427,56.9909471879574
368.89647652,56.96170600923363
369.33183815,56.639747766923165
369.76718915,56.663935615244775
370.2025295,56.79453670832841
370.63785917,57.026980114649106
371.07317815,56.99571603982771
371.50848642,56.7915610172101
371.94378395,56.88691718454145
372.37907074,56.56940960641268
372.81434676,56.458967636417135
373.24961199,56.58342083914902
373.68486642,56.850214637568655
374.12011002,56.82678363914825
374.55534277,56.71554616565985
374.99056467,56.988078785321534
375.42577567,57.12494552845493
375.86097578,57.11963117007515
376.29616497,57.1045656754632
376.73134321,57.02709135447061
377.1665105,56.72309916840888
377.6016668,56.74978727865525
378.03681211,56.76567791922542
378.47194641,56.77830000529082
378.90706966,56.850529897173416
379.34218187,56.873369829439895
379.777283,56.95585039165315
380.21237303,56.792509777277964
380.64745196,56.71545145003023
381.08251975,56.83365974187142
381.5175764,56.709529128883894
381.95262187,56.784161860929146
382.38765616,56.95318584477945
382.82267924,56.909625043986495
383.25769109,56.89064509422912
383.6926917,56.62944019981935
384.12768105,56.31588059079997
384.56265911,56.70415541340999
384.99762586,56.97697315444553
385.4325813,56.92792328909755
385.8675254,56.918374295687016
386.30245813,57.338197349739524
386.73737949,57.29155155651447
387.17228945,57.18284717621593
387.60718799,56.939352446921276
388.04207509,56.95251667290096
388.47695074,57.196214765222706
388.91181492,57.14841466423601
389.3466676,57.127937097257075
389.78150877,57.63598651320322
390.21633841,57.536054318032264
390.6511565,57.329987424982974
391.08596302,57.39471074669837
391.52075795,57.46879724077531
391.95554127,57.171187330560564
392.39031297,57.39884647950029
392.82507302,57.32686396580456
393.2598214,57.256682316142275
393.6945581,57.35675399665697
394.1292831,57.243864079284506
394.56399638,57.00002124022167
394.99869791,57.12761681451356
395.43338769,57.06507218357283
395.86806568,56.90996053559611
396.30273188,56.79792465493393
396.73738625,56.46392942234912
397.1720288,56.19619071537057
397.60665948,56.016460100764434
398.04127829,55.67806620630826
398.47588521,55.41370886562058
398.91048022,55.16425925390741
399.34506329,54.91625498127707
399.77963441,54.22019309173213
400.21419356,53.07619673284261
400.64874072,52.28973779373774
401.08327588,51.41251763277765
401.517799,50.069815354321165
401.95231008,48.551883542659056
402.3868091,46.77658259690188
402.82129603,44.96899879571372
403.25577086,42.92420960502048
403.69023356,41.12421150006841
404.12468412,39.249632221966436
404.55912252,37.23089238843452
404.99354874,35.11647684588499
405.42796276,33.22491423200514
405.86236457,31.335221513826497
406.29675414,29.665168690255587
406.73113145,27.925111748289872
407.16549648,26.299579091541542
407.59984922,24.82648211973311
408.03418965,23.39975537919353
408.46851774,22.099989443188438
408.90283349,20.909373607369822
409.33713686,19.761553405994228
409.77142784,18.679774959479538
410.20570642,17.730159174107527
410.63997256,16.85314457825713
411.07422626,16.064231549969524
411.50846749,15.324530307406079
411.94269624,14.655053245803927
412.37691248,14.113604901955755
412.81111621,13.626601749067758
413.24530738,13.157360766165354
413.679486,12.763264031240626
414.11365204,12.370290686323544
414.54780547,12.024736154735576
414.98194629,11.729715431908556
415.41607447,11.459315388643788
415.85018999,11.221192799683354
416.28429284,10.996391945368778
416.71838299,10.78205265185563
417.15246043,10.616615028880906
417.58652514,10.463780824373286
418.02057709,10.31613429668535
418.45461627,10.204665383347972
418.88864266,10.098446846144663
419.32265625,9.98577313398231
419.756657,9.882770300528852
420.19064491,9.79296856631351
420.62461995,9.691019741349272
421.0585821,9.62208659683784
421.49253135,9.549931244232887
421.92646768,9.46293612516656
422.36039106,9.398170987701985
422.79430148,9.367626683859633
423.22819892,9.355147481409197
423.66208336,9.372180532301645
424.09595478,9.385345132312164
424.52981316,9.401166488025057
424.96365849,9.447404514376228
425.39749074,9.462432196787987
425.83130989,9.476069653049858
426.26511593,9.487436972025508
426.69890883,9.504323412588116
427.13268858,9.540332753676795
427.56645516,9.589972796076674
428.00020855,9.635360144519654
428.43394873,9.675773765977175
428.86767568,9.73652661279909
429.30138939,9.791385600757144
429.73508982,9.885419455813667
430.16877697,9.955787360221096
430.60245081,10.011914963357615
431.03611133,10.045552956875735
431.46975851,10.08342353463711
431.90339232,10.125450456649846
432.33701276,10.16499654667601
432.77061979,10.205966085006157
433.2042134,10.253394370663596
433.63779357,10.328413648490562
434.07136029,10.417834089315996
434.50491352,10.5158573254315
434.93845327,10.621234164650902
435.37197949,10.741375743482314
435.80549219,10.86778720759524
436.23899132,10.987014353385245
436.67247689,11.107630160296422
437.10594887,11.215890323221613
437.53940723,11.322458541768786
437.97285197,11.421935455417156
438.40628306,11.501654858481821
438.83970048,11.605277929177117
439.27310421,11.707849305980893
439.70649424,11.831085908840258
440.13987054,11.959956664368809
440.5732331,12.083567220652574
441.00658189,12.207768510935814
441.4399169,12.334366129045385
