wavelength,corrected_reflectance
350.60193709,
351.03772818,
351.47350942,
351.90928082,
352.34504234,
352.78079397,
353.21653569,
353.65226748,
354.08798932,67.94841753095925
354.5237012,68.13396686410807
354.95940309,68.05189500802778
355.39509497,68.30485847288134
355.83077683,68.12184543282586
356.26644864,68.13893643690048
356.70211039,68.54558461028209
357.13776206,68.96635026391361
357.57340363,68.90928904416319
358.00903508,68.66671486845168
358.44465639,68.93727972330178
358.88026755,69.00086675589564
359.31586852,69.25282415221155
359.7514593,69.30254816642483
360.18703986,69.29807242660924
360.62261019,68.71344215241159
361.05817026,68.59427591587126
361.49372007,68.36152426069613
361.92925958,68.2002008128899
362.36478878,68.2033085213067
362.80030765,68.28817888427285
363.23581617,68.45222850783055
363.67131432,68.63775099241076
364.10680209,68.61549674074226
364.54227945,68.54331313929303
364.97774638,68.47352060544512
365.41320287,68.39789868830485
365.8486489,68.30379258123429
366.28408445,68.07373974707818
366.71950949,68.06155296023587
367.15492401,68.01308761955141
367.590328,67.99283337492493
368.02572142,67.85153121571851
368.46110427,67.70912890242732
368.89647652,67.7995312897597
369.33183815,67.53282781882625
369.76718915,67.60648641304343
370.2025295,67.26738314665619
370.63785917,66.94058374669436
371.07317815,66.85242394115376
371.50848642,66.59573441401496
371.94378395,66.78508673641984
372.37907074,66.46257266302948
372.81434676,66.04988489356408
373.24961199,66.09892378824226
373.68486642,65.82887033039223
374.12011002,66.11188179637365
374.55534277,66.36956299944823
374.99056467,66.26170330482898
375.42577567,66.56407503576865
375.86097578,66.61717532724047
376.29616497,66.53016008912714
376.73134321,66.28771578951277
377.1665105,66.03313751637172
377.6016668,66.16459039836856
378.03681211,66.05133876828094
378.47194641,66.0381661051834
378.90706966,66.04935281256408
379.34218187,66.40125583037425
379.777283,66.86907911354551
380.21237303,66.71812373797844
380.64745196,66.38262681300856
381.08251975,66.35373637689383
381.5175764,66.32628051390516
381.95262187,66.77372715907065
382.38765616,66.84537426293633
382.82267924,66.83484334415095
383.25769109,66.67816380736328
383.6926917,66.32296271014023
384.12768105,66.4437689000577
384.56265911,66.49440437815599
384.99762586,66.70306091727316
385.4325813,66.52235029497325
385.8675254,66.73804347756386
386.30245813,67.29507603114303
386.73737949,67.2216316708265
387.17228945,67.07315060991486
387.60718799,66.59508682583235
388.04207509,66.4432808536015
388.47695074,67.18033994428862
388.91181492,67.09774492620205
389.3466676,66.95293207230397
389.78150877,67.19184636932496
390.21633841,67.14440056389054
390.6511565,67.13056147111719
391.08596302,67.1897753287073
391.52075795,67.61050920693324
391.95554127,67.13938056069637
392.39031297,66.98194497796531
392.82507302,66.63834394837127
393.2598214,66.30963760409257
393.6945581,66.41214668532048
394.1292831,66.33233047126456
394.56399638,66.3100087630954
394.99869791,66.41157459977241
395.43338769,66.0700100366946
395.86806568,65.63538548823216
396.30273188,65.65261766325816
396.73738625,65.47906825448152
397.1720288,65.4305651815713
397.60665948,65.1849351649984
398.04127829,64.85949425062451
398.47588521,64.42401542429003
398.91048022,63.84451668922088
399.34506329,63.14505106105249
399.77963441,62.42121157261022
400.21419356,61.41812450271821
400.64874072,60.46044910815902
401.08327588,59.51177012837157
401.517799,58.384154494320086
401.95231008,56.70297113975353
402.3868091,55.04915098306066
402.82129603,53.1500201603561
403.25577086,51.13377238782586
403.69023356,49.05351985674222
404.12468412,46.80129477327699
404.55912252,44.64933837002956
404.99354874,42.334975364875156
405.42796276,40.01284942239065
405.86236457,37.94658176512984
406.29675414,35.894410100697755
406.73113145,34.08621458440888
407.16549648,32.30499288086476
407.59984922,30.766087012166544
408.03418965,29.1895470065158
408.46851774,27.71333253784544
408.90283349,26.302186820404916
409.33713686,25.06304649920371
409.77142784,23.906222546396044
410.20570642,22.835834755267793
410.63997256,21.840832792050005
411.07422626,21.006224342282795
411.50846749,20.24830073384088
411.94269624,19.63125365960877
412.37691248,19.105673939589966
412.81111621,18.63628311984155
413.24530738,18.14442642253401
413.679486,17.73531652061959
414.11365204,17.40539728384545
414.54780547,17.083008783172954
414.98194629,16.75734815789609
415.41607447,16.47749525066855
415.85018999,16.23408634378304
416.28429284,16.020869732122684
416.71838299,15.871988510948816
417.15246043,15.715978745519072
417.58652514,15.621490967983563
418.02057709,15.521728471937866
418.45461627,15.441548052603439
418.88864266,15.422957945377869
419.32265625,15.364770886089557
419.756657,15.287528659819086
420.19064491,15.225825667412607
420.62461995,15.17303257076677
421.0585821,15.099012190282956
421.49253135,15.0300562636822
421.92646768,15.00897523482653
422.36039106,15.030620572683057
422.79430148,15.068743741812156
423.22819892,15.118025210207826
423.66208336,15.19689752204588
424.09595478,15.315408032388914
424.52981316,15.406908234208727
424.96365849,15.522695013952417
425.39749074,15.618344168092671
425.83130989,15.686330364444464
426.26511593,15.74362171304647
426.69890883,15.812314237939662
427.13268858,15.894018679443079
427.56645516,15.964145949339988
428.00020855,16.05810707398863
428.43394873,16.17853574593629
428.86767568,16.30075562437373
429.30138939,16.445805824379697
429.73508982,16.5889741967027
430.16877697,16.682106684648836
430.60245081,16.770272137647076
431.03611133,16.82915653235999
431.46975851,16.866434445849624
431.90339232,16.894306857591946
432.33701276,16.93478112408736
432.77061979,16.978525227793657
433.2042134,17.04602038232466
433.63779357,17.138393256628135
434.07136029,17.23944988155207
434.50491352,17.381893169614326
434.93845327,17.547362037400916
435.37197949,17.71168153452795
435.80549219,17.886968993996348
436.23899132,18.046425568003848
436.67247689,18.194632212379375
437.10594887,18.321949930466836
437.53940723,18.42501297537729
437.97285197,18.52841368724672
438.40628306,18.61220139588128
438.83970048,18.69166017589911
439.27310421,18.798774397057127
439.70649424,18.929771620663615
440.13987054,19.06888636136594
440.5732331,19.238890092007875
441.00658189,19.400029274164226
441.4399169,19.54135162442852
