wavelength,reflectance
350.60193709,59.47573977497781
351.03772818,59.609481630686574
351.47350942,59.6947050275054
351.90928082,59.8605604254873
352.34504234,59.63940829038347
352.78079397,59.63514205874388
353.21653569,59.67891945287986
353.65226748,59.786502010639886
354.08798932,59.50840449959039
354.5237012,59.659181050304014
354.95940309,59.80285460480151
355.39509497,59.948609011674364
355.83077683,59.74886497665189
356.26644864,59.82805567855577
356.70211039,59.89824196583484
357.13776206,60.048303908022596
357.57340363,60.04077591115212
358.00903508,59.62398638816563
358.44465639,59.69925432091038
358.88026755,59.660668823141556
359.31586852,59.8654657049084
359.7514593,59.8823688577375
360.18703986,60.24402181499704
360.62261019,59.708300202722114
361.05817026,59.389006543202825
361.49372007,59.363550075541845
361.92925958,59.46362417928211
362.36478878,59.31873938258672
362.80030765,59.141524840681235
363.23581617,59.13450945562725
363.67131432,59.390752470992254
364.10680209,59.33804559279028
364.54227945,59.238181733460536
364.97774638,59.213735576650485
365.41320287,59.15411184946855
365.8486489,58.97232420451878
366.28408445,58.58721352505864
366.71950949,58.56791173842889
367.15492401,58.211163318469026
367.590328,58.28433323830621
368.02572142,58.094972663704944
368.46110427,57.84710586082026
368.89647652,57.87885526897608
369.33183815,57.92027398618854
369.76718915,57.88457111621772
370.2025295,57.73563019983859
370.63785917,57.35195219984547
371.07317815,57.19563049282286
371.50848642,57.354155069829545
371.94378395,57.616342847887566
372.37907074,57.57906140286348
372.81434676,57.216241024127456
373.24961199,57.408066439361775
373.68486642,56.89187449234059
374.12011002,57.14947953939508
374.55534277,57.30582373832141
374.99056467,57.31430546732621
375.42577567,57.41626102058267
375.86097578,57.441756992382295
376.29616497,57.522940192120565
376.73134321,57.63092640960359
377.1665105,57.356211011524636
377.6016668,57.69877445886541
378.03681211,57.67337679845266
378.47194641,57.704624970653896
378.90706966,57.72145980586838
379.34218187,58.115411606007086
379.777283,58.478325671774776
380.21237303,58.17829634999242
380.64745196,58.07404567907376
381.08251975,58.20068551876976
381.5175764,58.19059568093067
381.95262187,58.35620797558331
382.38765616,58.376422004312786
382.82267924,58.19808066773803
383.25769109,58.04777999706979
383.6926917,57.92488055003036
384.12768105,58.161617615762474
384.56265911,58.13535778122066
384.99762586,58.12345891585026
385.4325813,58.19603199521799
385.8675254,58.07274585180046
386.30245813,58.478526331705105
386.73737949,58.12301098481981
387.17228945,58.206578026513476
387.60718799,57.92881851317539
388.04207509,57.803490766879854
388.47695074,58.2111542752551
388.91181492,58.16561793236184
389.3466676,58.00936707651056
389.78150877,58.277365605336946
390.21633841,57.96184947328308
390.6511565,58.045696128740055
391.08596302,57.84149672566635
391.52075795,57.943111838123585
391.95554127,57.69646644406064
392.39031297,57.667228200627264
392.82507302,57.49586433552296
393.2598214,57.378895235698955
393.6945581,57.58382036779416
394.1292831,57.550339967961506
394.56399638,57.515373612075955
394.99869791,57.619629210693105
395.43338769,57.630839433021336
395.86806568,57.57797705401051
396.30273188,57.560488500904626
396.73738625,57.5711968848184
397.1720288,57.36079569813405
397.60665948,57.05103917121973
398.04127829,57.12111502078947
398.47588521,56.814896722179796
398.91048022,56.28744272482631
399.34506329,55.98396542651222
399.77963441,55.32304845193722
400.21419356,54.50394795940083
400.64874072,53.63813386608009
401.08327588,52.87913896268663
401.517799,51.63488888707245
401.95231008,50.33550225925532
402.3868091,48.90344468104538
402.82129603,47.37053173463502
403.25577086,45.4586016036498
403.69023356,43.63735178458269
404.12468412,41.65371339884632
404.55912252,39.5682100280402
404.99354874,37.635032805613
405.42796276,35.53903898525826
405.86236457,33.676023408190964
406.29675414,31.874599629006884
406.73113145,30.253646735386088
407.16549648,28.62447732503343
407.59984922,27.30929572778068
408.03418965,25.85037198699945
408.46851774,24.60086909840658
408.90283349,23.391202082548567
409.33713686,22.24193365859516
409.77142784,21.172809890662553
410.20570642,20.197469988864558
410.63997256,19.32905023827247
411.07422626,18.637275610507587
411.50846749,17.926726787421753
411.94269624,17.352996588255525
412.37691248,16.85287959661537
412.81111621,16.395647860896098
413.24530738,15.990649876204374
413.679486,15.63858462920109
414.11365204,15.316542225188496
414.54780547,15.020637931889983
414.98194629,14.738600206828817
415.41607447,14.482894493158398
415.85018999,14.25950049750682
416.28429284,14.040422866682356
416.71838299,13.889754317700433
417.15246043,13.756863482397513
417.58652514,13.659908281016722
418.02057709,13.593299099713457
418.45461627,13.49109988407516
418.88864266,13.470382207597803
419.32265625,13.423487347413737
419.756657,13.355863032100768
420.19064491,13.316996480695128
420.62461995,13.272458196274819
421.0585821,13.222632341992565
421.49253135,13.183393871460504
421.92646768,13.149315384691109
422.36039106,13.163425260008092
422.79430148,13.215026774330502
423.22819892,13.283801850497635
423.66208336,13.37978536170641
424.09595478,13.475776088557152
424.52981316,13.564189461438962
424.96365849,13.64902583466052
425.39749074,13.74581878882553
425.83130989,13.807916470540581
426.26511593,13.862392294380486
426.69890883,13.916258704081262
427.13268858,13.996585704554189
427.56645516,14.058523719975906
428.00020855,14.153055790615783
428.43394873,14.284209279326715
428.86767568,14.413336006360375
429.30138939,14.547994058969529
429.73508982,14.694413609604183
430.16877697,14.787068029028799
430.60245081,14.882392167644682
431.03611133,14.9570702097088
431.46975851,15.01081884114811
431.90339232,15.08531614284676
432.33701276,15.141837728493734
432.77061979,15.196204717387443
433.2042134,15.288983586295213
433.63779357,15.384962315761397
434.07136029,15.500483594373152
434.50491352,15.636942362108817
434.93845327,15.780157422177458
435.37197949,15.941914874363205
435.80549219,16.101936641572927
436.23899132,16.239510307736886
436.67247689,16.363895238067613
437.10594887,16.47959319630813
437.53940723,16.57616249494389
437.97285197,16.682864781684337
438.40628306,16.77595319325154
438.83970048,16.87745142882583
439.27310421,16.994789378253845
439.70649424,17.133888610308606
440.13987054,17.28811730645641
440.5732331,17.455938934724095
441.00658189,17.63532591073357
441.4399169,17.77814702164431
441.87323811,17.88921469986257
442.30654551,17.986977702207806
442.73983906,18.06434611766046
443.17311875,18.11283689684448
443.60638457,18.18113575299974
444.03963649,18.24009982679007
444.47287449,18.30741467104399
444.90609856,18.395930036229927
445.33930868,18.496764300175094
445.77250482,18.609939424142993
446.20568697,18.74294956504545
446.63885511,18.884905946536957
447.07200922,19.027729183507816
447.50514928,19.181973409519273
447.93827527,19.328474942509967
448.37138718,19.4853312913547
448.80448497,19.623216693175404
449.23756865,19.723287642695727
449.67063818,19.817152705682
450.10369354,19.91744937964163
450.53673472,19.982612355855018
450.9697617,20.07053795829924
451.40277446,20.152590013488055
451.83577298,20.26399269968354
452.26875725,20.386588042737607
452.70172723,20.51185218519227
453.13468291,20.6435417427461
453.56762428,20.756300993697494
454.00055132,20.854534016328873
454.433464,20.944020971211938
454.8663623,21.03133655846649
455.29924622,21.115439337336504
455.73211572,21.16485949844778
456.16497079,21.230322204760565
456.59781142,21.306140174171166
457.03063757,21.35295479657796
457.46344923,21.4197532004071
457.89624639,21.501811901991676
458.32902903,21.586996297549884
458.76179711,21.666121358842535
459.19455064,21.754364838260067
459.62728958,21.84753086783765
460.06001392,21.942684216656808
460.49272363,22.038091420084715
460.92541871,22.13890522188776
461.35809913,22.23689542917087
461.79076486,22.336699808198127
462.22341591,22.409882331485107
462.65605223,22.48103066202463
463.08867382,22.540662192319374
463.52128065,22.58785109448211
463.95387271,22.64557484814426
464.38644998,22.696317562732823
464.81901243,22.759723269242297
465.25156005,22.805978714895364
465.68409283,22.853462117458875
466.11661073,22.920816885870572
466.54911374,22.980472525861558
466.98160185,23.05477787332229
467.41407503,23.14060484291511
467.84653327,23.205558234866434
468.27897654,23.262343122367316
468.71140483,23.32356843687385
469.14381811,23.385632590456634
469.57621637,23.419878071358298
470.0085996,23.42692927106983
470.44096776,23.439574677370228
470.87332084,23.43281985174835
471.30565882,23.40300692019891
