wavelength,corrected_reflectance
350.60193709,
351.03772818,
351.47350942,
351.90928082,
352.34504234,
352.78079397,
353.21653569,
353.65226748,
354.08798932,62.86485340923926
354.5237012,63.14976035804508
354.95940309,63.00875773655094
355.39509497,63.26682235870781
355.83077683,63.43340994946514
356.26644864,63.66389146636909
356.70211039,63.85271145744796
357.13776206,64.14954537473348
357.57340363,64.06437837628266
358.00903508,63.82241458856207
358.44465639,63.915099178812646
358.88026755,63.654566346734065
359.31586852,63.60117360512812
359.7514593,63.82556334272069
360.18703986,63.74468646797898
360.62261019,63.412713889792684
361.05817026,63.44387687385397
361.49372007,63.30629840185518
361.92925958,63.416511059560705
362.36478878,63.791755405748425
362.80030765,63.43319085672937
363.23581617,63.127112967827856
363.67131432,63.34937801401631
364.10680209,63.51545731054987
364.54227945,63.47579881115553
364.97774638,63.45470928480089
365.41320287,63.49910960613952
365.8486489,63.62534046028223
366.28408445,63.45448830466643
366.71950949,63.44504667717414
367.15492401,63.63178466024661
367.590328,63.49806173621466
368.02572142,63.57430323611123
368.46110427,64.03869648748353
368.89647652,64.09970446029273
369.33183815,63.77747155204295
369.76718915,63.648633268578806
370.2025295,63.52573737622045
370.63785917,63.52611992919974
371.07317815,63.486526656431295
371.50848642,63.50806610786734
371.94378395,63.43326327963521
372.37907074,63.329998352495615
372.81434676,63.14351023911457
373.24961199,63.326156229812334
373.68486642,63.27346157098669
374.12011002,63.257364467732316
374.55534277,63.57092373295257
374.99056467,63.43561101027911
375.42577567,63.87492971287907
375.86097578,63.78970599521771
376.29616497,64.05896182203278
376.73134321,64.0763703324568
377.1665105,63.91276627854293
377.6016668,64.16242195369153
378.03681211,64.36637833505763
378.47194641,64.07694630435346
378.90706966,64.00758751728002
379.34218187,63.916036778041686
379.777283,64.19607114585713
380.21237303,64.03409499889757
380.64745196,63.550257234893586
381.08251975,63.752043840166344
381.5175764,63.80454059449113
381.95262187,63.95575869571226
382.38765616,63.83951543635766
382.82267924,63.92221058908464
383.25769109,63.806257654037346
383.6926917,63.681916580062996
384.12768105,63.425058244475714
384.56265911,63.77351253593212
384.99762586,63.80801904277305
385.4325813,63.85163014566917
385.8675254,63.77383386894465
386.30245813,64.23083400032364
386.73737949,64.08620006744326
387.17228945,64.22473597015366
387.60718799,64.111038678944
388.04207509,64.09508873825835
388.47695074,64.55564766579182
388.91181492,64.14917562185056
389.3466676,63.91166632385372
389.78150877,64.2238686709812
390.21633841,64.27572529252645
390.6511565,63.94853030800179
391.08596302,63.75598810535437
391.52075795,63.72337589150689
391.95554127,63.72482130734874
392.39031297,63.900190998074166
392.82507302,63.90938521581623
393.2598214,63.989644666242384
393.6945581,64.09937050800835
394.1292831,64.00923616110752
394.56399638,63.79922754025595
394.99869791,63.731016085921155
395.43338769,63.421441551742156
395.86806568,63.347681200069765
396.30273188,63.22351952574314
396.73738625,63.059003263300575
397.1720288,62.782885853942595
397.60665948,62.63869780405916
398.04127829,62.23346044132096
398.47588521,62.00889819861812
398.91048022,61.60445955818227
399.34506329,61.290941679622975
399.77963441,60.64309742882337
400.21419356,59.40252508736901
400.64874072,58.3157683659059
401.08327588,57.49956614424669
401.517799,55.79673512136995
401.95231008,54.20600340113165
402.3868091,52.366719863169344
402.82129603,50.540212824397294
403.25577086,48.21726608402478
403.69023356,46.18743651400077
404.12468412,44.078874947544534
404.55912252,41.826533497580456
404.99354874,39.49031760061409
405.42796276,37.28683984312668
405.86236457,35.12541449372525
406.29675414,33.14394537629202
406.73113145,31.0942317082518
407.16549648,29.29426129497652
407.59984922,27.683933660591915
408.03418965,25.984394569577127
408.46851774,24.52510867676758
408.90283349,23.18007148777656
409.33713686,21.93021157084421
409.77142784,20.690079183507386
410.20570642,19.59252218488462
410.63997256,18.659843620444104
411.07422626,17.825963941183982
411.50846749,17.057732999093737
411.94269624,16.362966719807307
412.37691248,15.765253766380642
412.81111621,15.246032634793517
413.24530738,14.698206443775712
413.679486,14.295606886971775
414.11365204,13.896287052265704
414.54780547,13.537265021697444
414.98194629,13.27437470475423
415.41607447,13.017905745977197
415.85018999,12.777579661270524
416.28429284,12.543281785273777
416.71838299,12.338532302117658
417.15246043,12.167893423540898
417.58652514,12.015251820730192
418.02057709,11.876643850571545
418.45461627,11.761207312124586
418.88864266,11.668496194603968
419.32265625,11.573179062646904
419.756657,11.492389551925953
420.19064491,11.428686813140992
420.62461995,11.331670275324186
421.0585821,11.283461372229747
421.49253135,11.215844628835914
421.92646768,11.173491433597192
422.36039106,11.129035706584252
422.79430148,11.138927861135372
423.22819892,11.161467839857407
423.66208336,11.210584582582273
424.09595478,11.274094687607255
424.52981316,11.327206898402949
424.96365849,11.387504124877392
425.39749074,11.440155459534491
425.83130989,11.500123578064754
426.26511593,11.545454256362023
426.69890883,11.617199516001458
427.13268858,11.689669354267975
427.56645516,11.763506455417218
428.00020855,11.82473407213196
428.43394873,11.882111767081279
428.86767568,11.94606218979118
429.30138939,12.037979694192359
429.73508982,12.158718582562546
430.16877697,12.26103513842141
430.60245081,12.33575800774267
431.03611133,12.382848352142348
431.46975851,12.44679259933859
431.90339232,12.491831430584876
432.33701276,12.53575689342782
432.77061979,12.592639208171867
433.2042134,12.663346579130144
433.63779357,12.754184597843112
434.07136029,12.85997411323213
434.50491352,12.974261494148813
434.93845327,13.122341078065535
435.37197949,13.26278883559532
435.80549219,13.429862181284966
436.23899132,13.557152207559968
436.67247689,13.710796129309683
437.10594887,13.843142845814805
437.53940723,13.947900661037274
437.97285197,14.03971805231096
438.40628306,14.130097718940949
438.83970048,14.224364212273347
439.27310421,14.325843313005342
439.70649424,14.462682750838471
440.13987054,14.59262720705996
440.5732331,14.722081747182376
441.00658189,14.86619521715221
441.4399169,15.017718177413323
441.87323811,15.142607628116268
