wavelength,reflectance
350.60193709,82.03549332029343
351.03772818,82.7558463790376
351.47350942,82.61604740678379
351.90928082,82.90632099510593
352.34504234,82.93358800233395
352.78079397,82.86151856703998
353.21653569,82.98387487810626
353.65226748,83.12654355331188
354.08798932,82.72929241179406
354.5237012,82.74761554596613
354.95940309,82.63816545719985
355.39509497,82.82264898296305
355.83077683,82.66640920799838
356.26644864,82.6021533117042
356.70211039,82.87274469336975
357.13776206,83.14988966833762
357.57340363,83.11552988476598
358.00903508,82.58444066105456
358.44465639,82.80827087168988
358.88026755,82.69234689797848
359.31586852,82.73002858909797
359.7514593,82.68441867518152
360.18703986,82.73200003853601
360.62261019,82.14310840285513
361.05817026,82.05070574580772
361.49372007,81.87489384064915
361.92925958,81.81310702483393
362.36478878,81.62791517788938
362.80030765,81.49868556062258
363.23581617,81.67937985696618
363.67131432,81.86203567303693
364.10680209,81.47542145189244
364.54227945,81.34310488785154
364.97774638,81.32839708765792
365.41320287,81.29898606899373
365.8486489,81.10961496153469
366.28408445,80.89332171825939
366.71950949,80.72922900049358
367.15492401,80.37658140452024
367.590328,80.3624672649165
368.02572142,80.29516922156509
368.46110427,80.12711714762894
368.89647652,80.18937543685435
369.33183815,79.83113564756057
369.76718915,79.80569233580299
370.2025295,79.58495177070628
370.63785917,79.19601914631438
371.07317815,79.25572792984846
371.50848642,79.47863647101042
371.94378395,79.75000451228811
372.37907074,79.47361917223418
372.81434676,79.37716883161784
373.24961199,79.4135825776899
373.68486642,78.8658011092457
374.12011002,78.85358291840444
374.55534277,78.72502806114872
374.99056467,78.6321527616716
375.42577567,78.61491784253023
375.86097578,78.58343243169216
376.29616497,78.5555821853886
376.73134321,78.5427614006356
377.1665105,78.3294661916862
377.6016668,78.75744779140902
378.03681211,78.5752014731728
378.47194641,78.65390381494888
378.90706966,78.76640091183556
379.34218187,79.17307270001238
379.777283,79.56246620904452
380.21237303,79.54083573139248
380.64745196,79.51727954036907
381.08251975,79.55278733700358
381.5175764,79.5399556438919
381.95262187,79.98667564372964
382.38765616,80.01551200018912
382.82267924,79.8769724343664
383.25769109,79.62076632428148
383.6926917,79.21636401051467
384.12768105,79.54855734808837
384.56265911,79.1967234450565
384.99762586,78.93445366530814
385.4325813,78.73137353660374
385.8675254,78.88792949974214
386.30245813,79.12525854333909
386.73737949,78.89217095784551
387.17228945,78.81413906298617
387.60718799,78.52081876533204
388.04207509,78.47948674251708
388.47695074,79.08488969852137
388.91181492,79.1484953932459
389.3466676,79.06263672297061
389.78150877,79.25375034409485
390.21633841,78.84224962834436
390.6511565,78.69718695352412
391.08596302,78.67209541714777
391.52075795,78.91505797482274
391.95554127,78.45286221991185
392.39031297,78.52627492396617
392.82507302,77.98462946337251
