wavelength,corrected_reflectance
350.60193709,
351.03772818,
351.47350942,
351.90928082,
352.34504234,
352.78079397,
353.21653569,
353.65226748,
354.08798932,56.33586145580123
354.5237012,56.57175418344258
354.95940309,56.48088087716782
355.39509497,56.779219990821275
355.83077683,56.72615673757869
356.26644864,56.72584935619608
356.70211039,57.126477118600384
357.13776206,57.33484681865073
357.57340363,57.21536618315772
358.00903508,57.08207946113739
358.44465639,56.98906880285706
358.88026755,57.118214655739536
359.31586852,57.55606562783942
359.7514593,57.76701146277158
360.18703986,57.52247595335881
360.62261019,57.5469566298676
361.05817026,57.53188656873928
361.49372007,57.54467013186538
361.92925958,57.40131372285675
362.36478878,57.58767765191273
362.80030765,57.35414296029026
363.23581617,57.38798309559751
363.67131432,57.760126932063905
364.10680209,57.52738266856322
364.54227945,57.440381557610536
364.97774638,57.54505990908983
365.41320287,57.17020212683721
365.8486489,57.260415828316866
366.28408445,57.135910252282905
366.71950949,57.1363518982806
367.15492401,57.15051760933138
367.590328,57.04102166659153
368.02572142,57.020257295988785
368.46110427,57.20682571211054
368.89647652,57.16971484314571
369.33183815,56.85123120813073
369.76718915,56.962711943813595
370.2025295,56.62728677866601
370.63785917,56.59553242090587
371.07317815,56.76064820856777
371.50848642,56.59745855407281
371.94378395,56.685594445818026
372.37907074,56.30215658580738
372.81434676,55.84241633133917
373.24961199,55.99535027522122
373.68486642,55.9851518910381
374.12011002,55.9035886420074
374.55534277,56.08468624685095
374.99056467,56.15338277860406
375.42577567,56.50522436116307
375.86097578,56.56724582755916
376.29616497,56.76708802316621
376.73134321,56.994574714274066
377.1665105,56.744465156439325
377.6016668,57.10045364154279
378.03681211,57.141711137133136
378.47194641,57.09151717221322
378.90706966,57.529131318050915
379.34218187,57.45162847316661
379.777283,57.73171095262576
380.21237303,57.66882854962573
380.64745196,57.50568972143871
381.08251975,57.56438100384445
381.5175764,57.2297372178712
381.95262187,57.34058975430737
382.38765616,57.20028142033327
382.82267924,57.370036666996036
383.25769109,57.27282799950254
383.6926917,57.395777478368665
384.12768105,57.359864774170255
384.56265911,57.36793136175799
384.99762586,57.576940365476105
385.4325813,57.57235644557671
385.8675254,57.456369950457145
386.30245813,57.960250752290804
386.73737949,57.729867508186935
387.17228945,57.749796810680394
387.60718799,57.53705824989911
388.04207509,57.461827804325864
388.47695074,57.7747572458713
388.91181492,57.60076103232006
389.3466676,57.40409458563351
389.78150877,57.492027841950176
390.21633841,57.22361181455362
390.6511565,56.92087254976956
391.08596302,56.86976996035116
391.52075795,56.861780824579945
391.95554127,56.72929017677455
392.39031297,56.71627191355235
392.82507302,56.721560047073766
393.2598214,56.74322958009127
393.6945581,56.88959932367297
394.1292831,56.788730817566005
394.56399638,56.620150479315996
394.99869791,56.668413296289685
395.43338769,56.41413336754854
395.86806568,56.407581095401746
396.30273188,56.190573954131786
396.73738625,56.02144945520176
397.1720288,55.8151009796923
397.60665948,55.618108661425204
398.04127829,55.49124271676431
398.47588521,55.218103554052156
398.91048022,54.83892431912306
399.34506329,54.66567863719424
399.77963441,53.86578977863818
400.21419356,52.956653288510104
400.64874072,52.13360626351195
401.08327588,51.493108105383186
401.517799,50.08138934805034
401.95231008,48.50541158378581
402.3868091,46.794630476531374
402.82129603,45.06205654085138
403.25577086,43.22471309979001
403.69023356,41.356975418817065
404.12468412,39.53199616244622
404.55912252,37.47850501045391
404.99354874,35.444662283239175
405.42796276,33.60977942740838
405.86236457,31.816340418062715
406.29675414,30.234930837730108
406.73113145,28.445200515297046
407.16549648,26.916496829199346
407.59984922,25.5124916280612
408.03418965,24.12875973692409
408.46851774,22.876918723552876
408.90283349,21.734830571953665
409.33713686,20.67881184651992
409.77142784,19.642955476532972
410.20570642,18.71882064433684
410.63997256,17.928993801328208
411.07422626,17.16713322697158
411.50846749,16.468968080944563
411.94269624,15.854379460726214
412.37691248,15.33065016989352
412.81111621,14.853443106271785
413.24530738,14.426224470818244
413.679486,14.1028057319143
414.11365204,13.762321258734186
414.54780547,13.445435250524417
414.98194629,13.22649129729612
415.41607447,12.99093038800455
415.85018999,12.76981574924497
416.28429284,12.561565600139893
416.71838299,12.374956373545393
417.15246043,12.252999606555095
417.58652514,12.133862564806382
418.02057709,12.030492790005706
418.45461627,11.92568663676469
418.88864266,11.864520204588333
419.32265625,11.776460785210524
419.756657,11.690021093910001
420.19064491,11.621723837128926
420.62461995,11.529470623730782
421.0585821,11.468451687852028
421.49253135,11.42698749781436
421.92646768,11.387367450697958
422.36039106,11.367167264429828
422.79430148,11.36580941178545
423.22819892,11.386087636072695
423.66208336,11.422566233571496
424.09595478,11.47141183955853
424.52981316,11.53324447321239
424.96365849,11.609648746475495
425.39749074,11.673458269753585
425.83130989,11.73948817225025
426.26511593,11.791025560639069
426.69890883,11.851706872571706
427.13268858,11.904014994405802
427.56645516,11.97653374790557
428.00020855,12.05591915449353
428.43394873,12.118531935711138
428.86767568,12.200351476067013
429.30138939,12.288696880638218
429.73508982,12.417120791104288
430.16877697,12.512581140606942
430.60245081,12.589705134816887
431.03611133,12.637286568436473
431.46975851,12.688006523381985
431.90339232,12.737166361085613
432.33701276,12.763743603220867
432.77061979,12.81251313430015
433.2042134,12.866219772889615
433.63779357,12.945670610165642
434.07136029,13.039476829482837
434.50491352,13.138574091895766
434.93845327,13.239580947706415
435.37197949,13.366037975624026
435.80549219,13.503688969774826
436.23899132,13.621716563798485
436.67247689,13.746726929114025
437.10594887,13.863497041488033
437.53940723,13.953786898440166
437.97285197,14.031123865239898
438.40628306,14.106429986492628
438.83970048,14.173573930420444
439.27310421,14.255912730748319
439.70649424,14.360775486836566
440.13987054,14.465847902214835
440.5732331,14.579648334129326
441.00658189,14.690053180056985
441.4399169,14.793488568790364
