wavelength,corrected_reflectance
350.60193709,
351.03772818,
351.47350942,
351.90928082,
352.34504234,
352.78079397,
353.21653569,
353.65226748,
354.08798932,42.42789466225106
354.5237012,42.699353040297346
354.95940309,42.443664745770185
355.39509497,42.388416110999216
355.83077683,42.518098292308935
356.26644864,42.78275428139751
356.70211039,42.7643726442326
357.13776206,42.925831885635034
357.57340363,42.85684936358537
358.00903508,42.70395251135108
358.44465639,42.58647576238273
358.88026755,42.426265732604385
359.31586852,42.57120554534221
359.7514593,42.826109248140945
360.18703986,42.70056633044728
360.62261019,42.76885208357746
361.05817026,43.02768768412604
361.49372007,43.022591000624715
361.92925958,42.8372501473162
362.36478878,42.95125468863821
362.80030765,42.62286013218971
363.23581617,42.56368864687439
363.67131432,42.84663369486638
364.10680209,42.991279253540306
364.54227945,42.762061281333175
364.97774638,42.76185753034873
365.41320287,42.64501503497578
365.8486489,42.41249761288643
366.28408445,42.22733814035151
366.71950949,42.09071131928935
367.15492401,42.06499181240352
367.590328,41.8241651525001
368.02572142,41.89875500408263
368.46110427,42.15976375589349
368.89647652,42.01590532178314
369.33183815,41.6813463310414
369.76718915,41.64172651905292
370.2025295,41.64666467203365
370.63785917,41.61716514808358
371.07317815,41.49476593510303
371.50848642,41.441123791583074
371.94378395,41.412635397421084
372.37907074,41.36563456568397
372.81434676,41.06658172433783
373.24961199,40.97828193775408
373.68486642,41.09096116641033
374.12011002,41.06662353261396
374.55534277,40.967973701976774
374.99056467,41.2616692824705
375.42577567,41.47255756120307
375.86097578,41.50494022669594
376.29616497,41.751730438231405
376.73134321,41.52094491798419
377.1665105,41.37345427009534
377.6016668,41.5764295179216
378.03681211,41.854247403670435
378.47194641,41.64332158396762
378.90706966,41.57671751516074
379.34218187,41.791995512399
379.777283,42.09267285766603
380.21237303,42.19051488592229
380.64745196,41.90686521054447
381.08251975,42.135526261352126
381.5175764,41.98081574647598
381.95262187,42.04624050243034
382.38765616,42.20838147361
382.82267924,42.3633098651432
383.25769109,42.258787949843324
383.6926917,42.48993241032391
384.12768105,42.37324682534823
384.56265911,42.95205864095256
384.99762586,43.01689908570343
385.4325813,42.93427906377204
385.8675254,42.94487326493597
386.30245813,43.50189663332409
386.73737949,43.294216431280844
387.17228945,43.47905694244825
387.60718799,43.342103475892
388.04207509,43.35988475553018
388.47695074,43.53362046533022
388.91181492,43.44625667547562
389.3466676,43.53887280730669
389.78150877,43.75143986950409
390.21633841,43.98206347136606
390.6511565,43.4995706804047
391.08596302,43.0721753301651
391.52075795,42.93907453607899
391.95554127,43.26050884106159
392.39031297,43.23348946501514
392.82507302,43.14016448766405
393.2598214,43.00509977958506
393.6945581,43.01353486521839
394.1292831,42.99771495763356
394.56399638,42.83665346129349
394.99869791,42.759867237359614
395.43338769,42.53782518072926
395.86806568,42.46998033105671
396.30273188,42.57833615405587
396.73738625,42.70955256111762
397.1720288,42.359074616895676
397.60665948,42.32591423287278
398.04127829,41.81257974660503
398.47588521,41.66668134279284
398.91048022,41.53034771220623
399.34506329,41.401007008796526
399.77963441,40.9470081363244
400.21419356,40.49472956940603
400.64874072,39.802356584280474
401.08327588,39.249844287815584
401.517799,38.303302540012254
401.95231008,37.14547864214682
402.3868091,35.94564189452617
402.82129603,34.709322776119386
403.25577086,33.25520293954827
403.69023356,31.877011213316635
404.12468412,30.851898075022415
404.55912252,29.590111454097453
404.99354874,28.264151686887804
405.42796276,26.94303162319969
405.86236457,25.85334802074121
406.29675414,24.755208300512454
406.73113145,23.631274602123785
407.16549648,22.636569713378023
407.59984922,21.688799670179137
408.03418965,20.64325465607043
408.46851774,19.88195466596959
408.90283349,19.124689465984936
409.33713686,18.394692677836375
409.77142784,17.664910920831666
410.20570642,17.033949741458205
410.63997256,16.509551953517125
411.07422626,16.039585708769504
411.50846749,15.588593627873042
411.94269624,15.200110717596147
412.37691248,14.89157172637855
412.81111621,14.606937120926263
413.24530738,14.34347829050181
413.679486,14.153185251890182
414.11365204,13.94181560689463
414.54780547,13.781089687552361
414.98194629,13.706719892511982
415.41607447,13.657690466498488
415.85018999,13.56164748318512
416.28429284,13.479836605418575
416.71838299,13.40864030326005
417.15246043,13.379706239626676
417.58652514,13.346350653644974
418.02057709,13.320072834046275
418.45461627,13.302983474946098
418.88864266,13.2788471494718
419.32265625,13.246061987078695
419.756657,13.212086581878022
420.19064491,13.180240517572297
420.62461995,13.110806976733086
421.0585821,13.077731038374028
421.49253135,13.050318210996261
421.92646768,13.020455701994543
422.36039106,13.028039276791855
422.79430148,13.048748714401732
423.22819892,13.07853599454803
423.66208336,13.123077131579324
424.09595478,13.188913794226215
424.52981316,13.245080348493403
424.96365849,13.325076399240814
425.39749074,13.372355213737727
425.83130989,13.411215696603588
426.26511593,13.445932480167476
426.69890883,13.495956564622189
427.13268858,13.53844866826399
427.56645516,13.603810635962336
428.00020855,13.66861728076245
428.43394873,13.707246888642274
428.86767568,13.754597616151791
429.30138939,13.810803373113716
429.73508982,13.891719679494244
430.16877697,13.952170556332185
430.60245081,13.982176184348502
431.03611133,13.968410955749816
431.46975851,13.976598537413741
431.90339232,13.968591163653414
432.33701276,13.954377891221847
432.77061979,13.951184978981146
433.2042134,13.96813890331581
433.63779357,14.00829809298465
434.07136029,14.06934127645314
434.50491352,14.131879643964707
434.93845327,14.208817206403475
435.37197949,14.287025094071177
435.80549219,14.370464562672908
436.23899132,14.43990205633894
436.67247689,14.513840611178775
437.10594887,14.581370578436218
437.53940723,14.625298263688242
437.97285197,14.64734908193632
438.40628306,14.652232708787746
438.83970048,14.664786517382133
439.27310421,14.678168336878171
439.70649424,14.713772136185556
440.13987054,14.734485806463773
440.5732331,14.75961891023371
441.00658189,14.777796909736047
441.4399169,14.782748403563795
441.87323811,14.775029687015577
