Time1=100ms:Average1=5:Objective=10X:Aperture=1: (11/21/2018 2:12:12 PM)
11/21/2018 2:12:12 PM
Reflectance
10X
Ap#: 1
Avg1: 5.000000
Avg2: 0.000000
Int.Time1:100.000000
Int.Time2:0.000000
420.190645	10.455586
420.624620	10.525828
421.058582	10.604117
421.492531	10.666938
421.926468	10.746442
422.360391	10.832018
422.794301	10.916066
423.228199	11.019263
423.662083	11.126881
424.095955	11.238113
424.529813	11.356376
424.963658	11.475324
425.397491	11.585077
425.831310	11.696517
426.265116	11.802544
426.698909	11.920545
427.132689	12.032759
427.566455	12.149354
428.000209	12.284356
428.433949	12.404035
428.867676	12.522167
429.301389	12.646801
429.735090	12.769928
430.168777	12.881374
430.602451	12.997315
431.036111	13.109747
431.469759	13.210797
431.903392	13.320580
432.337013	13.426909
432.770620	13.524991
433.204213	13.619422
433.637794	13.717925
434.071360	13.818158
434.504914	13.912572
434.938453	14.010559
435.371979	14.108574
435.805492	14.209480
436.238991	14.313442
436.672477	14.400369
437.105949	14.494405
437.539407	14.571717
437.972852	14.652703
438.406283	14.737237
438.839700	14.819717
439.273104	14.897832
439.706494	14.967046
440.139871	15.036268
440.573233	15.105157
441.006582	15.167201
441.439917	15.218984
441.873238	15.272579
442.306546	15.330653
442.739839	15.378625
443.173119	15.415813
443.606385	15.472251
444.039636	15.519405
444.472874	15.566135
444.906099	15.612380
445.339309	15.666746
445.772505	15.713260
446.205687	15.766800
446.638855	15.817361
447.072009	15.863953
447.505149	15.901794
447.938275	15.944931
448.371387	15.983772
448.804485	16.013593
449.237569	16.037658
449.670638	16.061912
450.103694	16.080502
450.536735	16.099163
450.969762	16.117363
451.402774	16.126772
451.835773	16.133780
452.268757	16.143114
452.701727	16.148234
453.134683	16.159647
453.567624	16.169469
454.000551	16.180353
454.433464	16.185483
454.866362	16.194925
455.299246	16.206187
455.732116	16.217720
456.164971	16.227904
456.597811	16.241757
457.030638	16.236504
457.463449	16.244361
457.896246	16.235807
458.329029	16.236143
458.761797	16.220169
459.194551	16.212762
459.627290	16.191159
460.060014	16.164373
460.492724	16.139602
460.925419	16.110330
461.358099	16.082933
461.790765	16.041660
462.223416	15.999076
462.656052	15.959190
463.088674	15.908382
463.521281	15.860914
463.953873	15.817865
464.386450	15.758137
464.819012	15.709146
465.251560	15.648298
465.684093	15.587304
466.116611	15.528652
466.549114	15.469908
466.981602	15.408123
467.414075	15.335388
467.846533	15.264029
468.278977	15.187393
468.711405	15.109046
469.143818	15.025476
469.576216	14.939684
470.008600	14.845684
470.440968	14.751092
470.873321	14.649702
471.305659	14.547230
471.737982	14.442360
472.170289	14.338352
472.602582	14.215512
473.034859	14.103799
473.467122	14.000519
473.899369	13.892647
474.331600	13.791330
474.763817	13.687428
475.196018	13.590951
475.628204	13.496455
476.060375	13.396409
476.492530	13.300141
476.924670	13.208725
477.356795	13.113426
477.788904	13.037968
478.220998	12.956370
478.653076	12.885513
479.085139	12.819936
479.517186	12.757063
479.949219	12.692697
480.381235	12.632304
480.813236	12.585326
481.245221	12.540748
481.677191	12.500557
482.109146	12.458139
482.541084	12.422483
482.973008	12.387111
483.404915	12.371164
483.836807	12.356469
484.268683	12.349861
484.700544	12.351838
485.132388	12.356541
485.564217	12.368589
485.996031	12.391882
486.427828	12.418747
486.859610	12.445066
487.291376	12.478045
487.723126	12.517717
488.154860	12.558513
488.586579	12.605092
489.018281	12.656280
489.449968	12.713000
489.881639	12.774352
490.313293	12.832107
490.744932	12.891248
491.176555	12.943846
491.608162	13.002301
492.039753	13.059179
492.471328	13.108026
492.902886	13.160315
493.334429	13.216162
493.765956	13.271502
494.197466	13.321408
494.628960	13.367268
495.060439	13.413243
495.491901	13.455981
495.923347	13.494128
496.354776	13.532268
496.786190	13.555891
497.217587	13.582415
497.648968	13.602828
498.080332	13.624198
498.511681	13.642669
498.943013	13.658187
499.374328	13.675933
499.805628	13.690032
500.236911	13.703125
500.668177	13.710886
501.099427	13.709389
501.530661	13.707343
501.961878	13.698652
502.393079	13.685153
502.824264	13.672531
503.255431	13.657761
503.686583	13.644327
504.117717	13.635173
504.548835	13.625491
504.979937	13.616670
505.411022	13.609547
505.842090	13.608905
506.273142	13.605686
506.704177	13.598959
507.135195	13.588070
507.566197	13.576258
507.997182	13.566902
508.428150	13.556056
508.859102	13.551537
509.290036	13.550009
509.720954	13.555146
510.151855	13.575276
510.582739	13.602035
511.013607	13.637245
511.444457	13.676062
511.875291	13.722372
512.306107	13.776881
512.736907	13.833437
513.167690	13.895082
513.598456	13.963594
514.029205	14.039807
514.459936	14.126430
514.890651	14.223285
515.321349	14.329706
515.752030	14.452637
516.182693	14.584769
516.613340	14.730887
517.043969	14.894055
517.474582	15.068778
517.905177	15.259503
518.335755	15.458773
518.766315	15.663232
519.196859	15.874040
519.627385	16.088207
520.057894	16.302046
520.488386	16.517658
520.918860	16.737994
521.349318	16.959972
521.779757	17.185101
522.210180	17.410247
522.640585	17.640642
523.070973	17.873101
523.501343	18.107123
523.931696	18.348251
524.362031	18.590676
524.792349	18.842937
525.222650	19.098734
525.652933	19.360931
526.083198	19.629780
526.513446	19.900451
526.943677	20.171511
527.373890	20.443528
527.804085	20.723626
528.234262	20.994799
528.664422	21.263400
529.094565	21.527036
529.524689	21.789378
529.954796	22.050662
530.384885	22.304655
530.814957	22.555894
531.245011	22.806711
531.675047	23.059217
532.105065	23.324760
532.535065	23.596554
532.965048	23.877461
533.395013	24.172322
533.824959	24.475630
534.254888	24.784502
534.684799	25.108991
535.114693	25.437525
535.544568	25.770603
535.974425	26.101687
536.404264	26.422962
536.834086	26.736488
537.263889	27.036919
537.693674	27.329731
538.123441	27.607297
538.553190	27.874750
538.982921	28.135076
539.412634	28.388387
539.842329	28.639507
540.272006	28.887237
540.701664	29.133029
541.131304	29.370147
541.560926	29.613864
541.990530	29.860087
542.420116	30.104962
542.849683	30.345002
543.279232	30.581394
543.708763	30.812545
544.138275	31.034957
544.567769	31.250134
544.997245	31.442210
545.426702	31.620077
545.856141	31.786375
546.285562	31.941691
546.714964	32.083064
547.144347	32.216068
547.573713	32.343937
548.003059	32.467667
548.432387	32.591784
548.861697	32.714448
549.290988	32.839733
549.720260	32.979058
550.149514	33.117262
550.578750	33.262691
551.007966	33.415617
551.437164	33.579518
551.866344	33.751500
552.295504	33.926603
552.724646	34.097827
553.153769	34.270113
553.582874	34.438714
554.011960	34.602744
554.441027	34.760363
554.870075	34.909962
555.299104	35.049633
555.728115	35.183555
556.157106	35.317174
556.586079	35.438659
557.015033	35.554046
557.443968	35.664769
557.872884	35.774253
558.301781	35.896270
558.730659	36.004839
559.159518	36.121362
559.588358	36.242643
560.017180	36.361010
560.445982	36.483333
560.874765	36.604392
561.303528	36.721316
561.732273	36.832290
562.160999	36.944691
562.589705	37.048755
563.018393	37.142469
563.447061	37.229949
563.875710	37.314151
564.304340	37.386609
564.732950	37.451357
565.161542	37.504172
565.590114	37.557012
566.018666	37.608006
566.447200	37.651756
566.875714	37.699094
567.304208	37.744952
567.732684	37.790152
568.161140	37.836739
568.589576	37.884778
569.017993	37.931347
569.446391	37.973788
569.874769	38.018813
570.303128	38.065119
570.731467	38.115506
571.159787	38.156961
571.588087	38.193274
572.016368	38.241018
572.444629	38.279320
572.872870	38.312452
573.301092	38.349002
573.729294	38.378702
574.157476	38.411259
574.585639	38.436909
575.013782	38.465339
575.441906	38.491603
575.870009	38.519909
576.298093	38.556237
576.726157	38.593621
577.154202	38.630791
577.582226	38.669179
578.010231	38.712160
578.438216	38.760482
578.866181	38.808290
579.294126	38.855755
579.722051	38.910091
580.149957	38.958017
580.577842	39.012095
581.005707	39.066346
581.433553	39.124897
581.861378	39.178194
582.289184	39.232204
582.716969	39.283830
583.144734	39.331810
583.572479	39.387584
584.000205	39.429261
584.427910	39.470489
584.855594	39.515260
585.283259	39.546663
585.710904	39.579030
586.138528	39.607837
586.566132	39.624143
586.993716	39.640016
587.421280	39.643074
587.848823	39.646670
588.276346	39.642045
588.703849	39.625168
589.131332	39.594750
589.558794	39.550312
589.986236	39.496714
590.413657	39.435960
590.841058	39.368089
591.268438	39.285246
591.695799	39.193879
592.123138	39.094219
592.550458	38.991450
592.977756	38.878762
593.405034	38.768345
593.832292	38.648250
594.259529	38.525552
594.686746	38.396745
595.113942	38.274845
