wavelength,L,R,reflectance
350.60193709,98.60474006,103.126546290837,201.731286350837
351.03772818,99.46435528,104.25314377225668,203.7174990522567
351.47350942,99.92175273,105.17558908857075,205.09734181857073
351.90928082,100.39467193,106.4168465207753,206.81151845077528
352.34504234,100.61477442,106.64109700770369,207.2558714277037
352.78079397,100.93133856,105.8621216264385,206.7934601864385
353.21653569,101.23921879,106.39614429166751,207.6353630816675
353.65226748,101.03389999,106.62155377728992,207.6554537672899
354.08798932,100.77619663,107.45661484289697,208.23281147289697
354.5237012,100.5475906,107.93318919024439,208.4807797902444
354.95940309,100.48654552,108.49953454003443,208.98608006003445
355.39509497,100.51710421,107.86170350166567,208.37880771166567
355.83077683,100.42841486,107.84909901852927,208.27751387852928
356.26644864,100.429957,107.99737365120757,208.42733065120757
356.70211039,100.20028039,107.72472406760656,207.92500445760658
357.13776206,99.78043912,107.90744323476707,207.68788235476705
357.57340363,100.089982,107.74349985262862,207.8334818526286
358.00903508,99.77052779,107.10464544699016,206.87517323699018
358.44465639,100.1803788,108.26107206863011,208.4414508686301
358.88026755,100.34122842,107.55968401068253,207.90091243068252
359.31586852,100.32180208,107.1291821479405,207.4509842279405
359.7514593,100.22150625,106.17669496232435,206.39820121232435
360.18703986,100.09064357,106.75718346182437,206.84782703182435
360.62261019,99.76770023,106.91887419724112,206.6865744272411
361.05817026,99.96949669,107.0980047339159,207.0675014239159
361.49372007,99.61397806,107.25431135154184,206.86828941154184
361.92925958,99.27999188,107.0400160939117,206.3200079739117
362.36478878,99.69487388,106.8763859067166,206.5712597867166
362.80030765,98.93498326,105.18155310235565,204.11653636235565
363.23581617,98.43497577,104.56076260094245,202.99573837094243
363.67131432,98.71626402,105.53771127518161,204.2539752951816
364.10680209,98.00764741,107.39997505272318,205.40762246272317
364.54227945,98.09908999,107.56055141216788,205.6596414021679
364.97774638,97.52824859,106.8001162740109,204.3283648640109
365.41320287,97.02183319,105.80368951762486,202.82552270762486
365.8486489,96.66867955,105.48906477628756,202.15774432628757
366.28408445,96.63136662,105.55667198008452,202.1880386000845
