wavelength,L,R,reflectance
350.60193709,80.34212538,75.36646849646091,155.7085938764609
351.03772818,80.56096611,76.48359506152596,157.04456117152597
351.47350942,81.23043818,76.62273215279647,157.85317033279648
351.90928082,81.1445486,77.63845717085846,158.78300577085844
352.34504234,80.91224591,77.75261431381085,158.66486022381085
352.78079397,81.05617756,77.34997704029459,158.4061546002946
353.21653569,81.29275305,77.33698008656266,158.62973313656266
353.65226748,81.21085595,78.02685704213029,159.2377129921303
354.08798932,81.13245099,78.58676063912291,159.71921162912292
354.5237012,80.7646356,78.47731883800994,159.24195443800994
354.95940309,80.79634594,78.47831724559376,159.27466318559374
355.39509497,80.90692124,77.8672566414268,158.7741778814268
355.83077683,80.90066752,77.70759911775177,158.60826663775177
356.26644864,80.3919608,78.08347391183273,158.47543471183275
356.70211039,79.93190467,78.02410589390863,157.95601056390862
357.13776206,79.87025948,78.19394702878515,158.06420650878516
357.57340363,79.68406319,78.03765967204782,157.72172286204784
358.00903508,79.61688117,77.76799147168067,157.38487264168066
358.44465639,79.75749074,78.95584861809077,158.71333935809076
358.88026755,79.82737856,78.09620808089203,157.92358664089204
359.31586852,79.83708768,77.49290944789391,157.3299971278939
359.7514593,80.15505438,77.12048638383378,157.27554076383376
360.18703986,80.02820022,77.23991660853963,157.26811682853963
360.62261019,80.03231996,77.51875643323554,157.55107639323552
361.05817026,80.29486528,77.84902767884942,158.14389295884942
361.49372007,80.36367331,77.52075068709703,157.88442399709703
361.92925958,80.33667984,77.45255945571542,157.78923929571542
362.36478878,80.68551668,77.18162476100531,157.86714144100532
362.80030765,80.09940156,76.05263197745919,156.1520335374592
363.23581617,79.27100162,75.35983741429197,154.63083903429197
363.67131432,79.42989993,75.90987980599219,155.33977973599218
364.10680209,79.33185751,77.04668904243725,156.37854655243726
364.54227945,79.33265925,77.02324543559247,156.35590468559246
364.97774638,78.86400323,76.17903231923832,155.0430355492383
365.41320287,78.84092968,75.33968090332584,154.18061058332586
365.8486489,78.64331723,75.11748788042674,153.76080511042673
366.28408445,78.16439738,74.96945661168243,153.13385399168243
366.71950949,77.84612281,74.72424116614413,152.5703639761441
367.15492401,78.29950521,75.34078983681455,153.64029504681457
367.590328,78.54549122,75.43061595763812,153.97610717763814
368.02572142,78.80962004,76.09358981008906,154.90320985008907
368.46110427,78.76643074,76.3021434662997,155.0685742062997
368.89647652,78.55198145,76.57005979072835,155.12204124072835
369.33183815,78.3600929,76.63233361619878,154.99242651619878
369.76718915,78.94153226,76.37634604229245,155.31787830229246
370.2025295,79.12518853,76.0042731149768,155.1294616449768
370.63785917,79.4241573,76.15285580163845,155.57701310163844
371.07317815,79.01972505,76.07887115308566,155.09859620308566
371.50848642,78.71896723,76.51079045974035,155.22975768974035
371.94378395,78.48613442,75.95934258360178,154.44547700360178
372.37907074,78.45057881,76.58564447154981,155.0362232815498
372.81434676,78.30039525,76.74448149488241,155.0448767448824
373.24961199,77.94059795,76.3099679750787,154.25056592507872
373.68486642,77.50024488,75.86250011631162,153.36274499631162
374.12011002,77.84090909,75.77744037951811,153.6183494695181
374.55534277,77.73224043,75.98190395131999,153.71414438132
374.99056467,77.86989174,76.81331716076937,154.6832089007694
375.42577567,77.77886593,76.96947472799344,154.74834065799342
375.86097578,77.76910315,76.94432158606816,154.71342473606816
376.29616497,77.84162852,77.04640358846855,154.88803210846856
376.73134321,78.11831096,77.46141375542264,155.57972471542263
377.1665105,77.99534704,77.74074957902714,155.73609661902714
377.6016668,77.96692607,76.81712405273754,154.78405012273754
378.03681211,78.32235567,76.97712958466488,155.2994852546649
378.47194641,78.64058869,76.89981859886034,155.54040728886034
378.90706966,78.46391355,76.80981609205497,155.27372964205497
379.34218187,78.65114489,77.27465300408248,155.92579789408248
379.777283,79.15787455,77.6286075792069,156.7864821292069
380.21237303,79.34011126,77.00479809564828,156.34490935564827
380.64745196,78.93081761,76.16802547760565,155.09884308760564
381.08251975,78.4522003,75.61303689396235,154.06523719396233
381.5175764,78.42839518,75.69804946514115,154.12644464514113
381.95262187,78.56398599,76.4730474826217,155.03703347262172
382.38765616,78.89309366,75.9603987478665,154.8534924078665
382.82267924,79.16745506,75.84871564375979,155.01617070375977
383.25769109,78.80475831,76.28224686508707,155.08700517508709
383.6926917,78.88930794,77.18308737055168,156.07239531055166
384.12768105,78.01338233,76.42986021081136,154.44324254081135
384.56265911,78.09307605,77.23965165116296,155.33272770116295
384.99762586,77.77253421,77.03159733451048,154.80413154451048
385.4325813,77.98052378,76.61222389535547,154.59274767535547
385.8675254,77.85007072,77.4888348557771,155.33890557577712
386.30245813,78.20137775,77.94515158293757,156.14652933293758
386.73737949,77.91792169,78.33204227967673,156.24996396967674
387.17228945,78.52412488,79.446409691841,157.970534571841
387.60718799,78.31143047,79.67213701204075,157.98356748204077
388.04207509,78.21202681,79.74660884198428,157.95863565198428
388.47695074,78.12529351,78.84657458280186,156.97186809280186
388.91181492,78.39962565,79.25878238700626,157.65840803700627
389.3466676,78.08857809,79.17805251864671,157.26663060864672
389.78150877,78.37060406,79.35674697810603,157.72735103810604
390.21633841,78.85221583,78.97622742113248,157.82844325113248
390.6511565,79.20317255,78.37160560813928,157.57477815813928
391.08596302,79.45836404,78.1332480839759,157.5916121239759
391.52075795,79.30463576,78.1577903224281,157.4624260824281
391.95554127,78.91168927,78.66049050956858,157.57217977956856
392.39031297,79.29297555,78.6947582316527,157.9877337816527
392.82507302,79.11253431,77.70598459780265,156.81851890780266
393.2598214,79.09806074,77.61986816099764,156.71792890099763
393.6945581,79.01223297,78.12753577952103,157.139768749521
394.1292831,78.99351538,78.05448870448339,157.0480040844834
