wavelength,L,R,reflectance
350.60193709,86.26318932,81.9047259507554,168.1679152707554
351.03772818,86.39552618,82.81136048605883,169.20688666605884
351.47350942,86.76842212,83.13908956775131,169.9075116877513
351.90928082,86.30317798,84.24888110088773,170.55205908088772
352.34504234,86.16782361,84.83698478920806,171.00480839920806
352.78079397,86.12190632,84.51220426330794,170.63411058330792
353.21653569,86.24808576,84.71459299546866,170.96267875546866
353.65226748,86.5370844,84.40985965246449,170.9469440524645
354.08798932,85.59313375,84.99250488750643,170.58563863750643
354.5237012,85.61951419,85.3805256185769,171.0000398085769
354.95940309,85.36088771,85.64040387408821,171.00129158408822
355.39509497,85.74491984,84.95389297524346,170.69881281524346
355.83077683,85.63856895,84.62650116181676,170.26507011181678
356.26644864,85.73762124,85.25896621563133,170.99658745563133
356.70211039,85.52751596,84.7309455976802,170.25846155768022
357.13776206,85.49750484,85.20847291750451,170.7059777575045
357.57340363,85.11837655,85.17514652484749,170.29352307484749
358.00903508,84.84693356,84.52042507140506,169.36735863140507
358.44465639,84.95275267,85.75098578264104,170.70373845264103
358.88026755,84.9074074,85.07468374195355,169.98209114195356
359.31586852,84.97681608,84.99780737596558,169.97462345596557
359.7514593,84.60511451,84.44319358803138,169.04830809803138
360.18703986,84.58290422,85.23612632992416,169.81903054992415
360.62261019,84.83441659,85.43648499591039,170.2709015859104
361.05817026,84.62014226,84.98497588756908,169.60511814756907
361.49372007,84.81156427,85.26122178716997,170.07278605717
361.92925958,84.79024592,85.41627866288852,170.2065245828885
362.36478878,83.84741928,84.62288248217104,168.47030176217103
362.80030765,83.93590798,84.0605613715068,167.9964693515068
363.23581617,83.70583994,83.96416485752677,167.67000479752676
363.67131432,84.07551817,83.91814616924128,167.99366433924126
364.10680209,84.17000308,85.42225937751051,169.59226245751051
364.54227945,83.75525264,85.72801414489352,169.48326678489352
364.97774638,83.8935863,85.71823189550632,169.61181819550632
365.41320287,84.28778168,85.34254507440278,169.63032675440277
365.8486489,83.68970148,84.29670367853768,167.98640515853768
366.28408445,83.62872657,84.33229276941293,167.96101933941293
366.71950949,83.4187859,84.28231129449804,167.70109719449806
367.15492401,83.4685286,85.00251027438975,168.47103887438976
367.590328,83.70355205,84.98136354725324,168.68491559725322
368.02572142,83.55855856,85.54710135578071,169.1056599157807
368.46110427,83.65631087,85.38813043563812,169.04444130563812
368.89647652,83.53471227,85.22517623341471,168.75988850341471
369.33183815,83.65069616,85.03147587022806,168.68217203022806
369.76718915,83.14230652,84.07566150174908,167.21796802174907
370.2025295,83.13080772,84.02936066527694,167.16016838527696
370.63785917,82.77395876,83.92453712087979,166.6984958808798
