wavelength,L,R,reflectance
350.60193709,96.79854739,98.84111404652383,195.63966143652382
351.03772818,97.22438644,100.3908297790035,197.6152162190035
351.47350942,97.62323943,100.4954376060333,198.11867703603332
351.90928082,97.77010361,101.53184282580332,199.30194643580333
352.34504234,97.83837383,101.6446613254624,199.4830351554624
352.78079397,98.08778362,101.15691550115127,199.24469912115126
353.21653569,98.15604243,101.64173936113446,199.79778179113447
353.65226748,98.06143751,102.5611270372377,200.6225645472377
354.08798932,97.87043487,103.34836934442922,201.2188042144292
354.5237012,97.69016328,103.98116765662628,201.67133093662628
354.95940309,97.43818886,104.71992182706492,202.15811068706492
355.39509497,97.73269689,104.1493680125061,201.8820649025061
355.83077683,97.77822058,103.88525741370557,201.66347799370556
356.26644864,97.70022997,104.45278142628602,202.15301139628602
356.70211039,97.55657921,103.82453976105575,201.38111897105574
357.13776206,97.58483034,103.7528488437943,201.3376791837943
357.57340363,97.20055989,103.45616398721683,200.65672387721682
358.00903508,97.00688417,103.11940348161077,200.12628765161077
358.44465639,97.23419181,104.73081972282073,201.9650115328207
358.88026755,97.42071457,104.50535509305742,201.92606966305743
359.31586852,96.89259854,104.18809976054676,201.08069830054677
359.7514593,96.55658478,103.1663212332482,199.72290601324818
360.18703986,96.23325612,103.33088949277993,199.56414561277992
360.62261019,96.22260377,104.09926192528815,200.32186569528815
361.05817026,96.48195221,104.26412223288142,200.74607444288142
361.49372007,95.95692808,103.86536944133444,199.82229752133443
361.92925958,96.07544873,104.052323938904,200.12777266890402
362.36478878,96.01301872,103.97807820774332,199.99109692774334
362.80030765,95.38492748,102.6176382813526,198.0025657613526
363.23581617,94.72940227,101.68721348502444,196.41661575502445
363.67131432,94.86505609,102.21296834903755,197.07802443903756
364.10680209,94.5059368,103.47711143544562,197.9830482354456
364.54227945,95.15672396,103.21279732171865,198.36952128171865
364.97774638,94.46125908,102.561691412399,197.022950492399
365.41320287,94.25495523,101.18547545386117,195.44043068386117
365.8486489,93.95128825,100.68081977678803,194.63210802678805
366.28408445,93.55521937,100.82377723056682,194.37899660056684
366.71950949,93.06241806,100.39271953293981,193.45513759293982
367.15492401,93.45652833,100.9140700425806,194.37059837258062
367.590328,93.46378858,101.62363583353601,195.087424413536
368.02572142,93.74494745,102.0132242609161,195.7581717109161
368.46110427,93.619818,101.47818439740277,195.09800239740275
368.89647652,93.59685389,101.01054279548637,194.60739668548638
369.33183815,93.27476522,101.30899813752704,194.58376335752706
369.76718915,93.39717742,100.57259810247966,193.96977552247967
370.2025295,93.30316741,100.35934440032446,193.66251181032447
370.63785917,93.47913322,100.91858301598646,194.39771623598645
371.07317815,93.03646145,100.44081525190234,193.47727670190233
371.50848642,92.97914598,100.86509782016603,193.84424380016603
371.94378395,92.65765322,99.77793768840503,192.43559090840503
372.37907074,92.8168596,100.68470007525205,193.50155967525205
372.81434676,92.85573122,100.97013621901105,193.82586743901106
373.24961199,92.86978757,100.4292270607826,193.2990146307826
373.68486642,92.61435988,99.91144207256724,192.52580195256724
374.12011002,93.15242947,99.59376442732813,192.7461938973281
374.55534277,93.00351288,99.78898248516221,192.7924953651622
374.99056467,92.74358724,100.96388669212027,193.70747393212025
375.42577567,92.70394672,101.21959099525249,193.9235377152525
375.86097578,92.87596369,100.92327662338221,193.7992403133822
376.29616497,93.14307977,100.46208320907196,193.60516297907196
376.73134321,93.21852501,100.50317570208834,193.72170071208834
377.1665105,93.29197364,100.55788471599723,193.84985835599724
377.6016668,93.32684825,100.07974150375348,193.40658975375348
378.03681211,92.8516079,100.69829606585259,193.5499039658526
378.47194641,93.22230829,100.47304533000961,193.6953536200096
378.90706966,92.9563875,101.02609740782107,193.98248490782106
379.34218187,92.69771022,100.95279493687617,193.6505051568762
379.777283,92.51870324,101.2732133777683,193.7919166177683
380.21237303,92.43238059,100.5908160115396,193.0231966015396
380.64745196,91.85248713,99.28336537671804,191.13585250671804
381.08251975,91.79628225,97.70265864833722,189.49894089833722
381.5175764,91.94267819,97.74239752675956,189.68507571675957
381.95262187,92.00530454,98.80596778729134,190.81127232729133
382.38765616,91.72185431,98.69774018722708,190.41959449722708
382.82267924,92.01513718,98.66255043213833,190.67768761213833
383.25769109,91.66351964,99.31067125472192,190.97419089472191
383.6926917,91.58966623,100.0585098722653,191.64817610226532
384.12768105,91.11299594,98.90199830074013,190.01499424074012
384.56265911,91.14642452,99.76228074269038,190.90870526269038
384.99762586,90.9202454,99.22746593798286,190.14771133798286
385.4325813,91.28297249,98.76731885599891,190.05029134599891
385.8675254,91.15511551,99.74403927276254,190.89915478276254
386.30245813,91.27111447,100.06071270699104,191.33182717699106
386.73737949,91.23682229,100.24550998242603,191.48233227242605
387.17228945,91.42857143,101.72636858642673,193.15494001642674
387.60718799,90.92370238,101.53012888474184,192.45383126474184
388.04207509,91.05069386,101.22619513941088,192.27688899941086
388.47695074,91.47177609,99.76778549439908,191.2395615843991
388.91181492,91.2026205,99.85554261444443,191.05816311444443
389.3466676,90.88111888,99.82445716839439,190.7055760483944
389.78150877,90.22919179,100.57717317609712,190.80636496609714
390.21633841,90.47839792,101.07433759224917,191.55273551224917
390.6511565,90.33477819,100.32356579806623,190.65834398806624
391.08596302,90.74244658,99.56200099432354,190.30444757432355
391.52075795,90.76526858,98.99179616264415,189.75706474264416
391.95554127,90.64675706,99.615938491464,190.262695551464
392.39031297,91.02481912,99.12982803309222,190.15464715309224
392.82507302,91.3357731,98.59190032838053,189.92767342838053
393.2598214,91.79473107,98.4255742835239,190.22030535352388
393.6945581,91.4460471,98.53038608122387,189.97643318122385
394.1292831,91.39647456,98.67335650191714,190.06983106191714
394.56399638,91.46431199,98.49314174437146,189.95745373437146
394.99869791,91.37915256,97.98138285466175,189.36053541466174
395.43338769,91.48401826,97.28034778261062,188.76436604261062
395.86806568,91.83552391,97.8921164548693,189.7276403648693
396.30273188,91.55873768,97.9853948991159,189.5441325791159
396.73738625,91.65151791,98.19862049189713,189.85013840189714
397.1720288,91.74232795,97.97502828184979,189.7173562318498
397.60665948,91.60785379,98.91446467127129,190.52231846127128
398.04127829,91.63814842,98.29149581909643,189.92964423909643
398.47588521,91.33033707,97.1583309295296,188.48866799952958
398.91048022,90.68802427,96.6661604311714,187.3541847011714
399.34506329,89.91378551,94.74972651240677,184.66351202240676
399.77963441,89.49546881,93.68146935300993,183.17693816300994
400.21419356,88.51788022,93.02398621710529,181.54186643710528
400.64874072,87.70560945,91.2215919839656,178.9272014339656
401.08327588,86.64550177,89.95377100084418,176.59927277084418
401.517799,85.10920186,88.13658980453397,173.24579166453395
401.95231008,83.15662275,86.65660712037041,169.8132298703704
402.3868091,81.48245746,84.12927162299444,165.61172908299443
402.82129603,79.18871892,81.91266662380903,161.10138554380904
403.25577086,77.24101849,79.14151562095195,156.38253411095195
403.69023356,74.56910894,75.08018553031361,149.64929447031363
404.12468412,71.96022727,71.40960181378884,143.36982908378883
404.55912252,68.95310082,68.23018089512874,137.18328171512874
404.99354874,65.93716809,64.83544646821149,130.7726145582115
405.42796276,63.04860165,60.71762030676902,123.76622195676902
405.86236457,60.18527571,57.1905904766002,117.3758661866002
406.29675414,57.72939134,54.35679878405416,112.08619012405416
406.73113145,55.25845565,51.48566655540167,106.74412220540168
407.16549648,53.01860649,48.48635098096751,101.50495747096751
407.59984922,50.96937083,45.838079927996056,96.80745075799607
408.03418965,49.03606221,43.60207340699857,92.63813561699857
408.46851774,47.1612451,41.059124101253616,88.22036920125362
408.90283349,45.37954283,38.751396054473915,84.13093888447392
409.33713686,43.60500192,36.53224059457062,80.13724251457062
409.77142784,42.22584258,34.56235676769328,76.78819934769328
410.20570642,40.90273001,32.84218012366193,73.74491013366193
410.63997256,39.73559712,31.42152184177823,71.15711896177822
411.07422626,38.70281655,29.989902708054228,68.69271925805423
411.50846749,37.71995905,28.80918655187081,66.52914560187081
411.94269624,36.92246391,27.89268337171803,64.81514728171803
412.37691248,36.07638061,26.78445157694738,62.86083218694738
412.81111621,35.30546004,25.811099363060425,61.11655940306042
413.24530738,34.58728667,25.007120223278662,59.59440689327866
413.679486,33.98273984,24.201893350142907,58.184633190142904
414.11365204,33.40888424,23.40779926692705,56.81668350692705
414.54780547,32.91847924,22.816256291444667,55.73473553144467
414.98194629,32.46520147,22.249688940297247,54.714890410297244
415.41607447,32.04916891,21.7517471615083,53.8009160715083
415.85018999,31.61751702,21.350180904711756,52.96769792471176
416.28429284,31.25573449,20.958068352785215,52.21380284278521
416.71838299,31.00244153,20.665213362777585,51.667654892777584
417.15246043,30.71532141,20.380048832899607,51.095370242899605
417.58652514,30.40452007,20.060352144062172,50.46487221406217
