wavelength,L,R,reflectance
350.60193709,115.83524464,105.66923609783228,221.5044807378323
351.03772818,116.43942345,107.59722323135844,224.03664668135843
351.47350942,116.80359937,108.42023192263841,225.2238312926384
351.90928082,117.2767637,110.14830725339638,227.42507095339639
352.34504234,117.65989094,110.50702603791157,228.16691697791157
352.78079397,117.55672249,109.99547966745936,227.55220215745936
353.21653569,117.30940815,110.32631835589734,227.63572650589734
353.65226748,117.17864598,111.03550024575443,228.21414622575443
354.08798932,117.16588715,111.86049091169929,229.0263780616993
354.5237012,117.03504579,112.49951459457324,229.53456038457324
354.95940309,116.91986893,113.20350905893056,230.12337798893057
355.39509497,117.22354812,112.31854582689475,229.54209394689474
355.83077683,116.81777423,112.45489954316017,229.27267377316016
356.26644864,116.75832416,112.63812590018328,229.39645006018327
356.70211039,116.88363709,112.11498388666112,228.99862097666113
357.13776206,116.65668663,111.63435880758011,228.29104543758012
357.57340363,116.86662667,111.4096302783917,228.2762569483917
358.00903508,116.61179288,110.93777894203782,227.54957182203782
358.44465639,116.85539634,112.86485144887547,229.72024778887547
358.88026755,116.85066238,112.43426955401664,229.28493193401664
359.31586852,116.89460981,112.1197992968375,229.0144091068375
359.7514593,116.5525574,111.13974353231913,227.69230093231914
360.18703986,116.54748716,111.39035112867059,227.9378382886706
360.62261019,116.57408342,112.34199707851491,228.9160804985149
361.05817026,117.34621251,112.77611237470612,230.12232488470613
361.49372007,116.62941894,112.59163575833901,229.221054698339
361.92925958,116.21539397,112.56052687776612,228.77592084776612
362.36478878,116.54800651,112.37388771651113,228.92189422651114
362.80030765,116.1375393,111.08262688908523,227.22016618908523
363.23581617,115.34733442,110.20667953117272,225.55401395117272
363.67131432,115.92034771,111.1602887670392,227.0806364770392
364.10680209,115.5463876,112.56868251706962,228.11507011706962
364.54227945,116.2082912,112.66040514124826,228.86869634124827
364.97774638,115.48627926,110.91568823637718,226.40196749637718
365.41320287,115.38384144,109.65220124917147,225.03604268917147
365.8486489,115.29790661,109.00704696382046,224.30495357382046
366.28408445,115.36056481,108.85657941900892,224.2171442290089
366.71950949,115.33729958,108.78064935035232,224.11794893035233
367.15492401,115.92446734,109.87790022618293,225.80236756618294
367.590328,116.18922735,110.61193462188298,226.80116197188298
368.02572142,116.32983023,111.26950680519093,227.59933703519093
368.46110427,116.81496461,110.61366526674132,227.42862987674133
368.89647652,116.58767773,110.29084213999111,226.87851986999112
369.33183815,116.99485004,109.52105185557932,226.5159018955793
