wavelength,L,R,reflectance
350.60193709,66.19547307,40.29751763904798,106.49299070904799
351.03772818,66.28103586,40.18883455016231,106.46987041016232
351.47350942,66.11812845,40.29223931162568,106.41036776162568
351.90928082,65.87867975,40.837206222939685,106.71588597293969
352.34504234,65.73451645,40.49215306793395,106.22666951793394
352.78079397,66.19376852,40.250139194925204,106.44390771492522
353.21653569,66.06147762,40.37938895759574,106.44086657759574
353.65226748,66.38716075,40.55451858632303,106.94167933632303
354.08798932,66.31750045,40.906131209977666,107.22363165997766
354.5237012,66.24392876,41.54815850637802,107.79208726637802
354.95940309,66.10520627,41.67443817319783,107.77964444319782
355.39509497,65.99568655,41.187395983801515,107.18308253380152
355.83077683,65.83550094,41.014683901082506,106.85018484108251
356.26644864,65.50644238,41.31757029249222,106.82401267249222
356.70211039,65.51415264,41.00528570952665,106.51943834952667
357.13776206,65.81403698,41.245010394870995,107.059047374871
357.57340363,65.61130489,41.36786577963758,106.97917066963758
358.00903508,65.3719082,40.94052970657384,106.31243790657383
358.44465639,65.37774602,41.78047124037369,107.1582172603737
358.88026755,65.23371168,41.705643450047795,106.9393551300478
359.31586852,64.86124743,41.5722240342418,106.4334714642418
359.7514593,64.69177474,41.191865738030685,105.88364047803069
360.18703986,64.6985484,41.79075452248791,106.48930292248792
360.62261019,64.29393537,41.75599489290266,106.04993026290266
361.05817026,64.01695813,41.51628253322175,105.53324066322176
361.49372007,63.93558663,42.02866985690208,105.96425648690209
361.92925958,63.8307271,42.050849914611184,105.88157701461118
362.36478878,63.94762453,41.961758861898105,105.9093833918981
362.80030765,64.20267992,41.10592899356032,105.3086089135603
363.23581617,64.32456532,41.361741815998855,105.68630713599886
363.67131432,64.0074873,41.439463140661395,105.4469504406614
364.10680209,63.92219558,42.08740890180581,106.00960448180581
364.54227945,63.84880942,42.31980790077505,106.16861732077504
364.97774638,63.9550323,42.20926178409395,106.16429408409394
365.41320287,64.17287895,41.860783656935226,106.03366260693522
365.8486489,64.19303234,41.64885955587937,105.84189189587937
366.28408445,64.13890858,41.713981612315024,105.85289019231503
366.71950949,64.16799575,41.93450290602442,106.10249865602442
367.15492401,64.00955499,41.879740759189836,105.88929574918984
367.590328,64.05448435,41.97315387423914,106.02763822423913
368.02572142,64.38053097,41.917873565158715,106.29840453515871
368.46110427,64.16358188,41.6534027293427,105.8169846093427
368.89647652,64.01200777,41.523952877254764,105.53596064725477
369.33183815,63.91952705,41.34743745969619,105.26696450969618
369.76718915,64.31800053,41.28900815680793,105.60700868680794
370.2025295,64.34628975,41.083870578686394,105.43016032868638
370.63785917,64.10978184,40.9336374209055,105.0434192609055
371.07317815,64.47876448,40.938254049239035,105.41701852923903
371.50848642,64.62441932,41.18014588194435,105.80456520194434
371.94378395,64.5851605,40.70639258207336,105.29155308207336
372.37907074,64.50030656,40.82685138166484,105.32715794166484
372.81434676,64.61916462,40.82182754329214,105.44099216329215
373.24961199,64.91921321,40.92159715382972,105.84081036382972
373.68486642,64.78196277,40.47949463039445,105.26145740039445
374.12011002,65.25275494,40.56699515179981,105.81975009179982
374.55534277,65.0288512,40.5824050873511,105.6112562873511
374.99056467,64.83746942,40.49944581648071,105.3369152364807
375.42577567,64.79805014,40.45409052031628,105.25214066031629
375.86097578,64.7053696,40.16723522433828,104.87260482433828
