Time1=100ms:Average1=5:Objective=10X:Aperture=1: (11/21/2018 2:36:04 PM)
11/21/2018 2:36:04 PM
Reflectance
10X
Ap#: 1
Avg1: 5.000000
Avg2: 0.000000
Int.Time1:100.000000
Int.Time2:0.000000
420.190645	21.318915
420.624620	21.275210
421.058582	21.243436
421.492531	21.225063
421.926468	21.205608
422.360391	21.221789
422.794301	21.259090
423.228199	21.316277
423.662083	21.399067
424.095955	21.490400
424.529813	21.574909
424.963658	21.663941
425.397491	21.721551
425.831310	21.783519
426.265116	21.829648
426.698909	21.875533
427.132689	21.929720
427.566455	21.996380
428.000209	22.103526
428.433949	22.195643
428.867676	22.283007
429.301389	22.371078
429.735090	22.448642
430.168777	22.509269
430.602451	22.560492
431.036111	22.589780
431.469759	22.610277
431.903392	22.649754
432.337013	22.676616
432.770620	22.701484
433.204213	22.738713
433.637794	22.807309
434.071360	22.858027
434.504914	22.933675
434.938453	23.010857
435.371979	23.094167
435.805492	23.180144
436.238991	23.258840
436.672477	23.323485
437.105949	23.377899
437.539407	23.403850
437.972852	23.419932
438.406283	23.450967
438.839700	23.476158
439.273104	23.511068
439.706494	23.545142
440.139871	23.588151
440.573233	23.635976
441.006582	23.678819
441.439917	23.680477
441.873238	23.686941
442.306546	23.683593
442.739839	23.658053
443.173119	23.617271
443.606385	23.579416
444.039636	23.542337
444.472874	23.513368
444.906099	23.483294
445.339309	23.468561
445.772505	23.459252
446.205687	23.472907
446.638855	23.467991
447.072009	23.465701
447.505149	23.474918
447.938275	23.462532
448.371387	23.446721
448.804485	23.409324
449.237569	23.362131
449.670638	23.311118
450.103694	23.245465
450.536735	23.174214
450.969762	23.105705
451.402774	23.037650
451.835773	22.953757
452.268757	22.899042
452.701727	22.835167
453.134683	22.782607
453.567624	22.724996
454.000551	22.658418
454.433464	22.574762
454.866362	22.492064
455.299246	22.397080
455.732116	22.302498
456.164971	22.202755
456.597811	22.112665
457.030638	22.009579
457.463449	21.925642
457.896246	21.826141
458.329029	21.733420
458.761797	21.636289
459.194551	21.545834
459.627290	21.446317
460.060014	21.361591
460.492724	21.276805
460.925419	21.189658
461.358099	21.115649
461.790765	21.026272
462.223416	20.933311
462.656052	20.833723
463.088674	20.724230
463.521281	20.624251
463.953873	20.537008
464.386450	20.433876
464.819012	20.343918
465.251560	20.264342
465.684093	20.185257
466.116611	20.121743
466.549114	20.064387
466.981602	20.011800
467.414075	19.951803
467.846533	19.903535
468.278977	19.851934
468.711405	19.812187
469.143818	19.772284
469.576216	19.740420
470.008600	19.707212
470.440968	19.673202
470.873321	19.634612
471.305659	19.600372
471.737982	19.574521
472.170289	19.553026
472.602582	19.526906
473.034859	19.513357
473.467122	19.505573
473.899369	19.514927
474.331600	19.538570
474.763817	19.568925
475.196018	19.623258
475.628204	19.698015
476.060375	19.787689
476.492530	19.882337
476.924670	19.982768
477.356795	20.080102
477.788904	20.191909
478.220998	20.299815
478.653076	20.412280
479.085139	20.524122
479.517186	20.642721
479.949219	20.767685
480.381235	20.916766
480.813236	21.086779
481.245221	21.278027
481.677191	21.484005
482.109146	21.692706
482.541084	21.911538
482.973008	22.127676
483.404915	22.345589
483.836807	22.565583
484.268683	22.786166
484.700544	23.005390
485.132388	23.221674
485.564217	23.440042
485.996031	23.661257
486.427828	23.877128
486.859610	24.092012
487.291376	24.302825
487.723126	24.521796
488.154860	24.737297
488.586579	24.960795
489.018281	25.197302
489.449968	25.450670
489.881639	25.724688
490.313293	26.013326
490.744932	26.316936
491.176555	26.629639
491.608162	26.952858
492.039753	27.275166
492.471328	27.575952
492.902886	27.864744
493.334429	28.131599
493.765956	28.373191
494.197466	28.603813
494.628960	28.817142
495.060439	29.041868
495.491901	29.276599
495.923347	29.523713
496.354776	29.790756
496.786190	30.080393
497.217587	30.384339
497.648968	30.695103
498.080332	31.020194
498.511681	31.331425
498.943013	31.636071
499.374328	31.932844
499.805628	32.213800
500.236911	32.478567
500.668177	32.720015
501.099427	32.939317
501.530661	33.151152
501.961878	33.351345
502.393079	33.536054
502.824264	33.712990
503.255431	33.893468
503.686583	34.057212
504.117717	34.236391
504.548835	34.425333
504.979937	34.613845
505.411022	34.817935
505.842090	35.055354
506.273142	35.311519
506.704177	35.585234
507.135195	35.871874
507.566197	36.163719
507.997182	36.450991
508.428150	36.726425
508.859102	36.991335
509.290036	37.236606
509.720954	37.463394
510.151855	37.682275
510.582739	37.889727
511.013607	38.108310
511.444457	38.325310
511.875291	38.572398
512.306107	38.839134
512.736907	39.129086
513.167690	39.451786
513.598456	39.804679
514.029205	40.185875
514.459936	40.580049
514.890651	40.986002
515.321349	41.387398
515.752030	41.791925
516.182693	42.181450
516.613340	42.545401
517.043969	42.918102
517.474582	43.266098
517.905177	43.600919
518.335755	43.927540
518.766315	44.237203
519.196859	44.540706
519.627385	44.827553
520.057894	45.112465
520.488386	45.401781
520.918860	45.696794
521.349318	46.026436
521.779757	46.368274
522.210180	46.731427
522.640585	47.125269
523.070973	47.542714
523.501343	47.972926
523.931696	48.432136
524.362031	48.891602
524.792349	49.362763
525.222650	49.825646
525.652933	50.280899
526.083198	50.724383
526.513446	51.145002
526.943677	51.539897
527.373890	51.913017
527.804085	52.298517
528.234262	52.662204
528.664422	53.037680
529.094565	53.418658
529.524689	53.821404
529.954796	54.257507
530.384885	54.703349
530.814957	55.176801
531.245011	55.666629
531.675047	56.178346
532.105065	56.715760
532.535065	57.254116
532.965048	57.796189
533.395013	58.342407
533.824959	58.863661
534.254888	59.368444
534.684799	59.847184
535.114693	60.308943
535.544568	60.749352
535.974425	61.157812
536.404264	61.538614
536.834086	61.895346
537.263889	62.219587
537.693674	62.526060
538.123441	62.828929
538.553190	63.120584
538.982921	63.412293
539.412634	63.701070
539.842329	63.999648
540.272006	64.318899
540.701664	64.659263
541.131304	64.992542
541.560926	65.354801
541.990530	65.729033
542.420116	66.115830
542.849683	66.493753
543.279232	66.855535
543.708763	67.213228
544.138275	67.546691
544.567769	67.867623
544.997245	68.147847
545.426702	68.398167
545.856141	68.611938
546.285562	68.809701
546.714964	68.976725
547.144347	69.143862
547.573713	69.302071
548.003059	69.474251
548.432387	69.647450
548.861697	69.830257
549.290988	70.024898
549.720260	70.252062
550.149514	70.494193
550.578750	70.758803
551.007966	71.050310
551.437164	71.348829
551.866344	71.668668
552.295504	71.985341
552.724646	72.291843
553.153769	72.590554
553.582874	72.863122
554.011960	73.097546
554.441027	73.296341
554.870075	73.453778
555.299104	73.562811
555.728115	73.623943
556.157106	73.662933
556.586079	73.660786
557.015033	73.622764
557.443968	73.571842
557.872884	73.506890
558.301781	73.455970
558.730659	73.384994
559.159518	73.352464
559.588358	73.339977
560.017180	73.340585
560.445982	73.356093
560.874765	73.400543
561.303528	73.457038
561.732273	73.532843
562.160999	73.625926
562.589705	73.734424
563.018393	73.846619
563.447061	73.958500
563.875710	74.076475
564.304340	74.185800
564.732950	74.281544
565.161542	74.362055
565.590114	74.440568
566.018666	74.508243
566.447200	74.560682
566.875714	74.605447
567.304208	74.645615
567.732684	74.681052
568.161140	74.719752
568.589576	74.762249
569.017993	74.809712
569.446391	74.860744
569.874769	74.940480
570.303128	75.045287
570.731467	75.166966
571.159787	75.300484
571.588087	75.448246
572.016368	75.643647
572.444629	75.832948
572.872870	76.020834
573.301092	76.225148
573.729294	76.417578
574.157476	76.587946
574.585639	76.729762
575.013782	76.834287
575.441906	76.904652
575.870009	76.929857
576.298093	76.915060
576.726157	76.859417
577.154202	76.754474
577.582226	76.620678
578.010231	76.472723
578.438216	76.307416
578.866181	76.127686
579.294126	75.947996
579.722051	75.778977
580.149957	75.621218
580.577842	75.488453
581.005707	75.365476
581.433553	75.270802
581.861378	75.186099
582.289184	75.128608
582.716969	75.079123
583.144734	75.039010
583.572479	75.019685
584.000205	74.998508
584.427910	74.995764
584.855594	75.002970
585.283259	74.992469
585.710904	74.997328
586.138528	75.006567
586.566132	75.001301
586.993716	75.007550
587.421280	75.007439
587.848823	75.016335
588.276346	75.017536
588.703849	75.006897
589.131332	74.976589
589.558794	74.935346
589.986236	74.877558
590.413657	74.821427
590.841058	74.741141
591.268438	74.645757
591.695799	74.541463
592.123138	74.442726
592.550458	74.351494
