Time1=160ms:Average1=5:Objective=10X:Aperture=2: (6/12/2019 9:35:29 AM)
6/12/2019 9:35:29 AM
Reflectance
10X
Ap#: 2
Avg1: 5.000000
Avg2: 0.000000
Int.Time1:160.000000
Int.Time2:0.000000
350.16613620,28.31421519
350.60193709,28.27044340
351.03772818,28.38441398
351.47350942,28.03598971
351.90928082,28.03578817
352.34504234,28.18285833
352.78079397,28.44275525
353.21653569,28.63769022
353.65226748,28.69266414
354.08798932,28.71044963
354.52370120,28.41003748
354.95940309,28.27568271
355.39509497,28.56250325
355.83077683,28.55212556
356.26644864,28.36849801
356.70211039,28.44223732
357.13776206,28.28346128
357.57340363,28.42999322
358.00903508,28.24737967
358.44465639,27.93243666
358.88026755,27.76678813
359.31586852,27.60147986
359.75145930,27.53103735
360.18703986,27.62330440
360.62261019,27.48507657
361.05817026,27.47474747
361.49372007,27.56231255
361.92925958,27.27460498
362.36478878,27.58443163
362.80030765,27.45532265
363.23581617,27.48216943
363.67131432,27.38131857
364.10680209,27.34178515
364.54227945,27.34985944
364.97774638,27.33948697
365.41320287,27.55403752
365.84864890,27.57285511
366.28408445,27.32827537
366.71950949,27.03980479
367.15492401,27.27735110
367.59032800,27.34899329
368.02572142,27.52517547
368.46110427,27.36563787
368.89647652,27.04814082
369.33183815,27.19008684
369.76718915,27.43779082
370.20252950,27.38673139
370.63785917,27.61352170
371.07317815,27.33282867
371.50848642,27.17511846
371.94378395,27.32487923
372.37907074,27.55691813
372.81434676,27.82033949
373.24961199,27.86589942
373.68486642,27.79530319
374.12011002,27.86983730
374.55534277,27.73521607
374.99056467,27.78890447
375.42577567,27.92409373
375.86097578,27.76719471
376.29616497,27.74578054
376.73134321,27.63362610
377.16651050,27.70504138
377.60166680,27.65030060
378.03681211,27.77471288
378.47194641,27.92752096
378.90706966,27.80068383
379.34218187,27.70993517
379.77728300,27.78557818
380.21237303,27.89010109
380.64745196,27.78776978
381.08251975,27.54679311
381.51757640,27.50873690
381.95262187,27.65989315
382.38765616,27.78500000
382.82267924,27.63834140
383.25769109,27.52307308
383.69269170,27.55752565
384.12768105,27.55968435
384.56265911,27.82877669
384.99762586,28.13432836
385.43258130,28.12126643
385.86752540,28.23792932
386.30245813,28.15974473
386.73737949,28.11269010
387.17228945,27.79051226
387.60718799,27.66464687
388.04207509,27.64481443
388.47695074,27.56400733
388.91181492,27.50643947
389.34666760,27.44204478
389.78150877,27.44429623
390.21633841,27.56103576
390.65115650,27.52081178
391.08596302,27.50479563
391.52075795,27.39215687
391.95554127,27.38136050
392.39031297,27.27539492
392.82507302,27.18869217
393.25982140,27.15603495
393.69455810,27.14914426
394.12928310,26.92439275
394.56399638,26.95796352
394.99869791,26.82986060
395.43338769,26.74733785
395.86806568,26.80119438
396.30273188,26.48984307
396.73738625,26.41935020
397.17202880,26.49177200
397.60665948,26.36367945
398.04127829,25.93763269
398.47588521,25.73722765
398.91048022,25.52126967
399.34506329,25.00115075
399.77963441,24.61284188
400.21419356,24.39960936
400.64874072,24.27704314
401.08327588,23.91166526
401.51779900,23.34726833
401.95231008,22.69530169
402.38680910,22.07519310
402.82129603,21.17538993
403.25577086,20.45004777
403.69023356,19.62065975
404.12468412,18.71951587
404.55912252,17.96699280
404.99354874,17.14917098
405.42796276,16.31962961
405.86236457,15.61204598
406.29675414,15.01509262
406.73113145,14.42359096
407.16549648,13.77875156
407.59984922,13.30559476
408.03418965,12.86961862
408.46851774,12.44352644
408.90283349,12.01130867
409.33713686,11.61837231
409.77142784,11.34292645
410.20570642,11.03445129
410.63997256,10.74796288
411.07422626,10.47527735
411.50846749,10.25602324
411.94269624,10.07081548
412.37691248,9.89423502
412.81111621,9.75622809
413.24530738,9.61243719
413.67948600,9.45023887
414.11365204,9.31616400
414.54780547,9.18354974
414.98194629,9.11005320
415.41607447,9.02320428
415.85018999,8.93630805
416.28429284,8.87826240
416.71838299,8.81568942
417.15246043,8.76145211
417.58652514,8.71573368
418.02057709,8.66293535
418.45461627,8.63331194
