wavelength,L,R,reflectance
350.60193709,79.98845488,79.1337237995525,159.12217867955252
351.03772818,80.03136947,79.80081638415686,159.83218585415688
351.47350942,80.54901961,79.65122740892187,160.20024701892186
351.90928082,80.67936383,80.7429362383729,161.42230006837292
352.34504234,80.58655081,81.5313430707029,162.11789388070292
352.78079397,80.39680189,80.64797821438043,161.04478010438044
353.21653569,80.40360074,80.81949170259571,161.2230924425957
353.65226748,79.88710635,81.05587995078237,160.94298630078237
354.08798932,79.71487972,81.62022442801167,161.33510414801168
354.5237012,80.12643224,81.73735251651021,161.8637847565102
354.95940309,80.25861218,81.94433186417568,162.2029440441757
355.39509497,80.31067577,81.6651566685607,161.9758324385607
355.83077683,80.4631829,81.33231946646545,161.79550236646546
356.26644864,80.00395179,81.19886043571246,161.20281222571248
356.70211039,79.54321716,81.11925745902349,160.6624746190235
357.13776206,79.18015102,81.31937463078414,160.49952565078414
357.57340363,78.86537331,81.31819263666044,160.18356594666045
358.00903508,78.54766099,80.6804623176475,159.22812330764748
358.44465639,78.53711149,81.01990567563772,159.55701716563772
358.88026755,78.17471937,80.66506396301119,158.8397833330112
359.31586852,78.14026177,80.36371950507373,158.50398127507373
359.7514593,78.06022682,79.48087931199622,157.54110613199623
360.18703986,78.24304539,80.04162440386634,158.28466979386633
360.62261019,78.16486752,80.9695039549724,159.1343714749724
361.05817026,78.08070866,80.75513558480809,158.83584424480807
361.49372007,77.70549971,80.44204557284985,158.14754528284985
361.92925958,77.79634361,80.61080887464095,158.40715248464096
362.36478878,77.85460293,79.99396262402428,157.84856555402428
362.80030765,78.08015834,78.6681380326201,156.7482963726201
363.23581617,78.18970617,79.15421423796612,157.3439204079661
363.67131432,78.12100345,79.95438831660745,158.07539176660745
364.10680209,78.99862287,81.62965789332527,160.62828076332528
364.54227945,79.10712526,80.93683068207076,160.04395594207077
364.97774638,78.89293805,80.83737397285591,159.7303120228559
365.41320287,79.36429349,80.29583035783966,159.66012384783966
365.8486489,79.26226266,79.57461730586682,158.83687996586684
366.28408445,79.15593421,79.30004062290114,158.45597483290112
366.71950949,79.44515747,79.09965442687358,158.54481189687357
367.15492401,79.73733583,78.90985746095183,158.64719329095183
367.590328,80.0354575,79.41688034193272,159.45233784193272
368.02572142,79.7555687,79.81890208837635,159.57447078837635
368.46110427,79.97431338,79.72781622874419,159.7021296087442
368.89647652,79.81197427,79.32687190325557,159.13884617325556
369.33183815,79.21348315,78.61192575685412,157.82540890685414
369.76718915,79.59103032,79.00059264685413,158.59162296685412
370.2025295,80.19625334,79.15142249625622,159.3476758362562
370.63785917,80.43824701,79.26159659959184,159.69984360959182
371.07317815,80.76118363,79.11956660798465,159.88075023798467
371.50848642,81.11498258,79.94787548782368,161.0628580678237
371.94378395,81.07866508,79.5839053621289,160.6625704421289
