wavelength,L,R,reflectance
350.60193709,89.97498557,84.99157517386426,174.96656074386425
351.03772818,89.51083227,85.06641046591326,174.57724273591327
351.47350942,89.50980393,85.20966496154617,174.71946889154617
351.90928082,89.67209896,86.44185052714764,176.11394948714764
352.34504234,89.37493829,86.56736857749725,175.94230686749725
352.78079397,89.40874543,85.99519203634901,175.40393746634902
353.21653569,89.29666633,86.08509522397617,175.38176155397616
353.65226748,89.34442463,86.68028869805039,176.02471332805038
354.08798932,89.20898921,87.01559711929751,176.2245863292975
354.5237012,89.38166733,87.53728147379093,176.91894880379093
354.95940309,89.3001678,87.61080385335528,176.91097165335526
355.39509497,89.4330662,87.26644474576686,176.69951094576686
355.83077683,89.02414885,86.65662563652587,175.68077448652588
356.26644864,88.5299348,86.42182378666014,174.95175858666016
356.70211039,88.38354006,85.28462393180689,173.6681639918069
357.13776206,87.95724232,85.2717744069719,173.2290167269719
357.57340363,88.21281599,85.2803088030211,173.49312479302108
358.00903508,87.80583284,84.99747878694184,172.80331162694182
358.44465639,87.60662811,86.15056038686213,173.7571884968621
358.88026755,87.49633968,85.70600535093848,173.2023450309385
359.31586852,87.89802696,85.11148941103663,173.00951637103663
359.7514593,87.42667188,84.28054473354695,171.70721661354696
360.18703986,87.45729624,84.68056932201785,172.13786556201785
360.62261019,87.61530913,85.51891421288794,173.13422334288794
361.05817026,87.71653544,85.51073803947278,173.22727347947279
361.49372007,87.70944215,85.64061276914681,173.35005491914683
361.92925958,87.49754275,85.86128293976851,173.3588256897685
362.36478878,87.50493876,85.9038596843365,173.4087984443365
362.80030765,87.0757051,84.7729840729733,171.8486891729733
363.23581617,87.24117531,84.84549215146168,172.08666746146167
363.67131432,87.14215446,85.34735139200325,172.48950585200325
364.10680209,87.77296872,87.27629637505808,175.04926509505808
364.54227945,88.13442396,87.09244820036119,175.2268721603612
364.97774638,88.2596277,87.08408004234643,175.34370774234642
365.41320287,88.40479255,86.8642206576135,175.2690132076135
365.8486489,88.43947785,86.59707233156757,175.03655018156758
366.28408445,88.15137705,86.63529437579182,174.7866714257918
366.71950949,87.99486622,86.6498963034815,174.64476252348152
367.15492401,87.98262071,86.81274215493545,174.79536286493544
367.590328,87.84595685,86.9737812987632,174.81973814876318
368.02572142,87.73901045,87.21286280885947,174.95187325885945
368.46110427,87.78897452,87.24085932298836,175.02983384298835
368.89647652,87.89708066,87.18308270929818,175.0801633692982
369.33183815,87.53203233,86.82496451773622,174.35699684773624
369.76718915,88.31374098,87.02601833759088,175.3397593175909
370.2025295,88.48250569,87.72409998392662,176.20660567392662
370.63785917,88.7250996,88.45351187101107,177.17861147101107
371.07317815,88.79147156,88.27858129339444,177.07005285339443
371.50848642,88.7207566,88.78879386933131,177.50955046933132
371.94378395,88.54787446,88.10366791364665,176.65154237364663
372.37907074,88.62733413,88.45910713316825,177.08644126316824
372.81434676,87.9639711,88.85703355231963,176.82100465231963
373.24961199,88.09382423,89.22339704003943,177.31722127003943
373.68486642,88.44285856,88.52061052078875,176.96346908078874
374.12011002,88.50370371,87.88840011097255,176.39210382097255
374.55534277,88.58754826,88.42025160319722,177.00779986319722
374.99056467,88.7534681,88.80304488778451,177.55651298778452
375.42577567,88.96483407,88.77221255363625,177.73704662363625
375.86097578,88.89437802,88.21048411089524,177.10486213089524
376.29616497,89.17612235,88.63979946337899,177.815921813379
376.73134321,89.25677012,88.48610645458834,177.74287657458834
377.1665105,89.29881979,89.30158638635984,178.60040617635985
377.6016668,88.64465254,87.43151594503051,176.0761684850305
378.03681211,88.61308117,88.09860784235782,176.71168901235782
378.47194641,88.84509263,87.67393469920056,176.51902732920055
378.90706966,88.44683979,86.84853846835159,175.2953782583516
379.34218187,88.485974,87.09909790267446,175.58507190267446
379.777283,88.7038307,87.97070492453982,176.67453562453983
380.21237303,89.2321271,87.4169703307731,176.6490974307731
380.64745196,89.13490742,86.19905381075792,175.33396123075792
381.08251975,89.2969056,85.75104954057684,175.04795514057685
381.5175764,88.981228,85.54867320042437,174.52990120042438
381.95262187,88.08119864,86.29446189211683,174.37566053211683
382.38765616,87.84768847,85.96125025019602,173.808938720196
382.82267924,88.40774095,86.47909621561867,174.88683716561866
383.25769109,88.2133995,86.82530836000187,175.03870786000186
383.6926917,87.95008573,87.36405994999205,175.31414567999207
384.12768105,87.7552959,86.79244025537682,174.5477361553768
384.56265911,87.61254858,88.22961289716564,175.84216147716563
384.99762586,87.65233822,87.68245310946143,175.33479132946144
385.4325813,87.45740249,86.60106425772373,174.05846674772374
385.8675254,87.7851711,87.61073142667274,175.39590252667273
386.30245813,88.13430712,87.88613586718611,176.02044298718613
386.73737949,88.6214442,87.76513359406718,176.3865777940672
387.17228945,88.35928598,88.53488405664088,176.89417003664087
387.60718799,88.28717754,88.75065156294671,177.03782910294672
388.04207509,88.09141562,88.439873836637,176.531289456637
388.47695074,87.85020281,87.87007835488704,175.72028116488704
388.91181492,87.40594432,87.82597781082833,175.23192213082834
389.3466676,87.10523849,87.95796854731041,175.0632070373104
389.78150877,87.56097561,88.72209601780959,176.2830716278096
390.21633841,87.5011703,88.54991017966225,176.05108047966223
390.6511565,87.73734917,87.75727871345634,175.49462788345636
391.08596302,87.7388535,87.36906855549367,175.10792205549367
391.52075795,88.06110018,87.28743668518254,175.34853686518255
391.95554127,87.56404285,87.97874883023,175.54279168023
392.39031297,87.95484232,88.41552592382907,176.37036824382906
392.82507302,87.90983606,87.12869172406687,175.03852778406687
393.2598214,88.17363881,86.57865962688264,174.75229843688265
393.6945581,87.57873287,87.06453272466038,174.64326559466036
394.1292831,87.72432933,87.96677257538501,175.691101905385
394.56399638,87.72903942,87.25509046909191,174.98412988909192
394.99869791,88.21130677,87.11245352698292,175.32376029698293
395.43338769,88.87592195,86.54004319193909,175.4159651419391
395.86806568,88.74683901,86.99305773686413,175.73989674686413
396.30273188,88.42061047,86.79764549168486,175.21825596168486
396.73738625,87.70941921,86.10482140779486,173.81424061779484
397.1720288,87.7787068,85.5600766422245,173.3387834422245
397.60665948,87.6200591,85.8781580338734,173.49821713387342
398.04127829,86.95352681,84.21883926275297,171.17236607275296
398.47588521,87.00474712,83.53679314463038,170.54154026463038
398.91048022,86.78785692,83.38672005521579,170.17457697521579
399.34506329,85.88345279,81.54436155409338,167.4278143440934
399.77963441,85.03715429,80.43511141971774,165.47226570971776
400.21419356,83.28524053,79.49282653957087,162.77806706957085
400.64874072,81.66113236,77.92432671809321,159.5854590780932
401.08327588,80.08215239,76.59480904055224,156.67696143055224
401.517799,78.16983017,74.39776438169123,152.56759455169123
401.95231008,76.27755608,72.78323925405579,149.0607953340558
402.3868091,73.97968744,70.6272811970691,144.6069686370691
402.82129603,71.76474828,68.74808345214495,140.51283173214495
403.25577086,69.12925123,65.61904807428662,134.7482993042866
403.69023356,66.42873515,62.43682586841315,128.86556101841313
404.12468412,63.68857294,59.41513540324226,123.10370834324226
404.55912252,60.75912323,56.68784560123477,117.44696883123477
404.99354874,57.93936068,53.684456009388796,111.6238166893888
405.42796276,55.04629511,49.95049215994491,104.99678726994492
405.86236457,52.30260794,46.952060486580365,99.25466842658037
406.29675414,49.88301357,44.542929565783545,94.42594313578354
406.73113145,47.40516688,42.06157330189611,89.46674018189611
407.16549648,45.22004206,39.40217412083987,84.62221618083987
407.59984922,43.35716974,36.941985621006076,80.29915536100609
408.03418965,41.31645907,34.947085129942934,76.26354419994294
408.46851774,39.62080625,32.95713080911732,72.57793705911732
408.90283349,38.01226433,31.08658805249517,69.09885238249517
409.33713686,36.61629897,29.173526126730035,65.78982509673004
409.77142784,35.32011276,27.525836153211998,62.845948913212
410.20570642,34.22312624,26.07203643535292,60.29516267535292
410.63997256,33.14516728,24.823348497206382,57.968515777206385
411.07422626,32.2362627,23.639088008484883,55.87535070848488
411.50846749,31.50743297,22.588183414477896,54.09561638447789
411.94269624,30.68485286,21.622166254020595,52.30701911402059
412.37691248,30.04314995,20.756851682461438,50.80000163246144
412.81111621,29.55062746,19.976531295544373,49.52715875554438
413.24530738,29.11069201,19.121254317381734,48.231946327381735
413.679486,28.81074555,18.399621596039637,47.21036714603964
