wavelength,L,R,reflectance
350.60193709,90.60034636,87.36923007027384,177.96957643027383
351.03772818,90.6185668,87.89113102453702,178.509697824537
351.47350942,91.01960785,88.22541299252939,179.24502084252939
351.90928082,90.85018653,89.22643386287018,180.07662039287018
352.34504234,90.569764,89.21103067657111,179.78079467657113
352.78079397,90.54387523,88.80372864419645,179.34760387419647
353.21653569,90.27599168,88.46213909430165,178.73813077430165
353.65226748,90.34462269,88.97432304040164,179.31894573040165
354.08798932,89.99109,89.80455856260515,179.79564856260515
354.5237012,90.29039905,89.99539496890141,180.2857940189014
354.95940309,90.1095647,90.47977435734545,180.58933905734546
355.39509497,90.09597309,90.19900318668937,180.29497627668937
355.83077683,90.14251781,89.96660304088884,180.10912085088884
356.26644864,89.53764079,89.90379934371309,179.4414401337131
356.70211039,89.47627485,89.10873146185074,178.58500631185075
357.13776206,89.46749044,88.84394331362965,178.31143375362967
357.57340363,89.76092494,89.13264340046057,178.89356834046055
358.00903508,89.72401644,88.54857298581933,178.27258942581932
358.44465639,89.51858026,89.90765398967102,179.426234249671
358.88026755,89.83894582,89.75676181093739,179.5957076309374
359.31586852,90.16409455,89.97870006659491,180.14279461659493
359.7514593,89.95893625,88.84318964070262,178.8021258907026
360.18703986,90.29770619,89.18074238906823,179.47844857906824
360.62261019,90.8047105,90.18830892513787,180.99301942513787
361.05817026,90.7972441,89.6956682016121,180.49291230161208
361.49372007,90.84368224,90.17553309062316,181.01921533062318
361.92925958,90.91802634,90.32017789948229,181.2382042394823
362.36478878,91.37692612,90.55164313931785,181.92856925931784
362.80030765,91.64769916,89.60722801383197,181.25492717383196
363.23581617,91.90494971,89.56846237407028,181.47341208407028
363.67131432,92.12001968,90.384082043295,182.50410172329498
364.10680209,92.28801889,92.56058372613369,184.8486026161337
364.54227945,92.28343352,92.43468070294091,184.71811422294093
364.97774638,92.56377426,92.32131841832982,184.88509267832984
365.41320287,92.79136548,91.96743132414836,184.75879680414835
365.8486489,92.82041139,92.03477023000355,184.85518162000355
366.28408445,92.38161283,91.38338430525766,183.76499713525766
366.71950949,92.57577253,91.69986175229114,184.27563428229115
367.15492401,91.95220697,92.1375214329221,184.0897284029221
367.590328,92.15995272,92.41832016620819,184.5782728862082
368.02572142,92.17425587,92.27503537517457,184.44929124517455
368.46110427,92.15570046,92.55472026893507,184.71042072893508
368.89647652,92.49876299,92.33778992129938,184.83655291129938
369.33183815,91.56317761,91.60849130659352,183.17166891659352
369.76718915,92.28489578,91.99131861058095,184.27621439058095
370.2025295,92.0705719,91.74841340703044,183.81898530703046
370.63785917,92.16135458,92.27766729900195,184.43902187900193
371.07317815,92.06934344,92.07743428697927,184.14677772697928
371.50848642,91.70731707,93.02444289628303,184.73175996628305
371.94378395,91.64680175,92.25940774037882,183.9062094903788
