wavelength,L,R,reflectance
350.60193709,79.80565711,75.07828823348781,154.88394534348782
351.03772818,79.64905401,75.13559845929186,154.78465246929187
351.47350942,79.52941177,75.58095310349857,155.11036487349855
351.90928082,79.53072845,76.20176985549135,155.73249830549133
352.34504234,79.17448405,76.09323968624605,155.26772373624607
352.78079397,79.45908597,75.2108112577945,154.6698972277945
353.21653569,79.44405974,75.47365042580421,154.9177101658042
353.65226748,79.57021192,76.05528755165746,155.62549947165746
354.08798932,79.24957925,76.71165228492187,155.96123153492186
354.5237012,79.11892533,77.217267782066,156.33619311206598
354.95940309,78.88658573,77.37031483676815,156.25690056676814
355.39509497,78.71772039,76.87564947032544,155.59336986032542
355.83077683,78.58273951,77.01011655195872,155.5928560619587
356.26644864,78.01817823,76.55285234222252,154.57103057222253
356.70211039,77.72199251,76.07063254920683,153.79262505920684
357.13776206,77.26782387,76.41639768587297,153.68422155587297
357.57340363,77.06251224,75.83909497585641,152.90160721585642
358.00903508,76.82521041,75.29911228064813,152.1243226906481
358.44465639,77.0467693,75.90945039687116,152.95621969687116
358.88026755,77.3840898,75.41408335912601,152.798173159126
359.31586852,77.43699942,75.10832641078282,152.54532583078282
359.7514593,76.98474775,74.00965575622511,150.99440350622513
360.18703986,77.36456808,74.65925882725188,152.02382690725187
360.62261019,77.37978411,75.56020515520743,152.93998926520743
361.05817026,76.83070866,75.27868392335073,152.1093925833507
361.49372007,76.71988961,75.49485977595005,152.21474938595003
361.92925958,76.97070965,75.20001499392146,152.17072464392146
362.36478878,77.11378902,75.07572624926875,152.18951526926875
362.80030765,77.07075705,74.22103066934301,151.291787719343
363.23581617,77.11496746,73.87792533628226,150.99289279628226
363.67131432,76.85194295,74.39320438600868,151.24514733600867
364.10680209,76.96242377,75.97295410297602,152.935377872976
364.54227945,76.39696462,75.51426386311567,151.91122848311568
364.97774638,76.48970748,75.59014087286026,152.07984835286027
365.41320287,76.53232993,75.25242293835427,151.78475286835427
365.8486489,75.93947785,74.7510127932444,150.6904906432444
366.28408445,75.57955221,74.78985080638893,150.36940301638893
366.71950949,75.41711916,75.0478230546639,150.4649422146639
367.15492401,75.48138639,75.1914361830515,150.6728225730515
367.590328,75.22899635,75.53925793625832,150.76825428625833
368.02572142,75.64557461,75.72332546510064,151.36890007510064
368.46110427,75.84469473,75.70759185187693,151.55228658187693
368.89647652,76.26917368,75.6321684651053,151.90134214510527
369.33183815,75.5667258,74.86614755060671,150.4328733506067
369.76718915,75.97550133,75.40741311795605,151.38291444795607
370.2025295,75.51789077,75.39407827030671,150.9119690403067
370.63785917,75.30876494,75.4374411616024,150.7462061016024
371.07317815,75.56042643,75.3107689694495,150.8711953994495
371.50848642,75.49029368,75.48246246693333,150.9727561469333
371.94378395,75.06952722,74.91241739737349,149.98194461737347
372.37907074,74.69209376,75.40399725698961,150.09609101698962
372.81434676,74.56201128,75.50551029708923,150.06752157708922
373.24961199,74.63380839,75.91614254137416,150.54995093137416
373.68486642,74.38794727,75.26682416513033,149.65477143513033
374.12011002,74.54814815,74.93414923372684,149.48229738372686
374.55534277,74.53231714,75.63910176259328,150.1714189025933
374.99056467,74.50455807,76.5351203188261,151.0396783888261
375.42577567,74.40316988,76.8667849623978,151.2699548423978
375.86097578,74.65665448,76.47355882024404,151.13021330024404
376.29616497,74.50419339,77.27572260574667,151.77991599574665
376.73134321,74.08578771,77.3346505972142,151.42043830721423
377.1665105,74.36278885,77.92482265920384,152.28761150920383
377.6016668,74.00689995,76.7964907673862,150.8033907173862
378.03681211,74.40898345,77.7672145973433,152.1761980473433
378.47194641,74.31020891,77.18446226463364,151.49467117463365
378.90706966,74.08133268,77.05990108773649,151.14123376773648
379.34218187,74.32313557,77.623923233148,151.94705880314802
379.777283,74.517488,78.58268315924109,153.10017115924109
380.21237303,74.34539571,77.57642922765078,151.9218249376508
380.64745196,74.17458607,76.89916718833302,151.07375325833303
381.08251975,74.46141794,75.92942842660986,150.39084636660988
381.5175764,74.09073132,76.04112661588374,150.13185793588374
381.95262187,73.75543741,76.38551029891968,150.14094770891967
382.38765616,73.57567619,75.84647965015843,149.42215584015844
382.82267924,74.06591301,76.09398955697864,150.15990256697864
383.25769109,73.78316472,76.7967079965185,150.5798727165185
383.6926917,74.35702039,77.37959595541818,151.73661634541818
384.12768105,75.04512207,76.72512732769442,151.77024939769444
384.56265911,75.01658611,77.77833021413085,152.79491632413084
384.99762586,74.95512518,77.51526369179676,152.47038887179676
385.4325813,74.99999999,76.8200156075586,151.8200155975586
385.8675254,75.15209125,77.70248907864122,152.85458032864122
386.30245813,74.76998956,78.12314715348988,152.89313671348987
386.73737949,75.11178765,78.44938940385819,153.5611770538582
387.17228945,74.92404101,79.09948080067562,154.02352181067562
387.60718799,74.53528072,78.99364695075542,153.52892767075542
388.04207509,74.19964113,78.46413608519102,152.66377721519103
388.47695074,74.16281483,77.06638020125574,151.22919503125576
388.91181492,74.19112114,77.51952480370889,151.7106459437089
389.3466676,73.62009183,77.9913869623408,151.6114787923408
389.78150877,73.9587242,77.8987927277144,151.8575169277144
390.21633841,74.28143432,77.75278214845088,152.0342164684509
390.6511565,74.21195398,77.30816432773197,151.520118307732
391.08596302,74.60659423,76.87756444447429,151.4841586744743
391.52075795,74.88520289,76.91618238438193,151.80138527438191
391.95554127,74.64368886,77.654175452798,152.297864312798
