Time1=100ms:Average1=5:Objective=10X:Aperture=1: (12/5/2018 10:41:05 AM)
12/5/2018 10:41:05 AM
Reflectance
10X
Ap#: 1
Avg1: 5.000000
Avg2: 0.000000
Int.Time1:100.000000
Int.Time2:0.000000
350.16613620,7.00934579
350.60193709,7.25833615
351.03772818,7.08491542
351.47350942,7.11571675
351.90928082,6.79940874
352.34504234,6.78796361
352.78079397,6.99764419
353.21653569,6.93379791
353.65226748,7.16771051
354.08798932,7.15782123
354.52370120,7.10979125
354.95940309,7.14285714
355.39509497,7.28730823
355.83077683,7.28949200
356.26644864,7.37875891
356.70211039,7.60727653
357.13776206,7.78656470
357.57340363,8.15955698
358.00903508,7.98126139
358.44465639,7.85145430
358.88026755,8.08326106
359.31586852,8.20650294
359.75145930,8.72871835
360.18703986,8.62307559
360.62261019,8.46226986
361.05817026,8.43352651
361.49372007,8.53837521
361.92925958,8.62503257
362.36478878,8.66244250
362.80030765,8.43958713
363.23581617,8.42828564
363.67131432,8.44212359
364.10680209,8.53637313
364.54227945,8.56348793
364.97774638,8.51266922
365.41320287,8.54433133
365.84864890,8.60168389
366.28408445,8.49393913
366.71950949,8.44382415
367.15492401,8.27664399
367.59032800,8.04677954
368.02572142,7.69633966
368.46110427,7.62155059
368.89647652,7.54899376
369.33183815,7.64102114
369.76718915,7.37359551
370.20252950,7.33502761
370.63785917,7.29850354
371.07317815,7.43172270
371.50848642,7.40384615
371.94378395,7.33752620
372.37907074,7.27779229
372.81434676,7.48630554
373.24961199,7.07412223
373.68486642,6.90552615
374.12011002,6.97855413
374.55534277,7.10896386
374.99056467,6.84518684
375.42577567,6.58651782
375.86097578,6.42635925
376.29616497,6.60701996
376.73134321,6.80664315
377.16651050,6.45467080
377.60166680,6.21444579
378.03681211,5.99050496
378.47194641,6.17464691
378.90706966,6.19575491
379.34218187,6.19125636
379.77728300,6.23331898
380.21237303,6.17262723
380.64745196,6.44911980
381.08251975,6.57052650
381.51757640,6.65645216
381.95262187,6.94882057
382.38765616,6.57715840
382.82267924,6.72368533
383.25769109,6.66385847
383.69269170,6.59506629
384.12768105,6.54996231
384.56265911,6.44864503
384.99762586,6.65160643
385.43258130,6.87526075
385.86752540,6.82082848
386.30245813,7.08498677
386.73737949,7.08198891
387.17228945,7.49545980
387.60718799,7.60735185
388.04207509,7.48512888
388.47695074,7.55804380
388.91181492,7.68156424
389.34666760,7.55522707
389.78150877,7.58558410
390.21633841,7.61608386
390.65115650,7.76627821
391.08596302,7.92474344
391.52075795,7.97277589
391.95554127,7.62601627
392.39031297,7.52696893
392.82507302,7.40979902
393.25982140,7.49758143
393.69455810,7.84804000
394.12928310,7.78856181
394.56399638,7.62133975
394.99869791,7.57793765
395.43338769,7.47715535
395.86806568,7.68379447
396.30273188,7.59213953
396.73738625,7.47848061
397.17202880,7.24398301
397.60665948,7.12658129
398.04127829,6.70159525
398.47588521,6.58506352
398.91048022,6.43518873
399.34506329,6.18763230
399.77963441,5.82491583
400.21419356,5.88213762
400.64874072,5.65058689
401.08327588,5.41188738
401.51779900,5.25063665
401.95231008,5.41300414
402.38680910,5.42825293
402.82129603,5.16763074
403.25577086,5.14117976
403.69023356,4.77111370
404.12468412,4.74901942
404.55912252,4.53174309
404.99354874,4.37121867
405.42796276,4.41846523
405.86236457,4.33729146
406.29675414,4.30675140
406.73113145,4.16889953
407.16549648,3.98936170
407.59984922,3.82390919
408.03418965,3.80153999
408.46851774,3.79142032
408.90283349,3.70382132
409.33713686,3.58497575
409.77142784,3.55877355
410.20570642,3.51498410
410.63997256,3.51546712
411.07422626,3.49839702
411.50846749,3.52707435
411.94269624,3.45103323
412.37691248,3.49073549
412.81111621,3.51031105
413.24530738,3.51571083
413.67948600,3.51343605
414.11365204,3.45363043
414.54780547,3.44598544
414.98194629,3.44928923
415.41607447,3.38818125
415.85018999,3.39534990
416.28429284,3.41825872
416.71838299,3.39867291
417.15246043,3.39976942
417.58652514,3.37690285
418.02057709,3.37209374
418.45461627,3.38180489
418.88864266,3.36382565
419.32265625,3.35575629
419.75665700,3.31554150
420.19064491,3.28724960
420.62461995,3.27332648
421.05858210,3.25509630
421.49253135,3.23592468
421.92646768,3.21521567
422.36039106,3.20485421
422.79430148,3.21202457
423.22819892,3.19219034
423.66208336,3.20393370
424.09595478,3.20460775
424.52981316,3.20044122
424.96365849,3.19414780
425.39749074,3.21515994
425.83130989,3.19160402
426.26511593,3.18691977
426.69890883,3.16216284
427.13268858,3.14599717
427.56645516,3.14555254
428.00020855,3.14056320
428.43394873,3.14261075
428.86767568,3.15611664
429.30138939,3.15393406
429.73508982,3.15030927
430.16877697,3.14669543
430.60245081,3.14415987
431.03611133,3.13600244
431.46975851,3.12618427
431.90339232,3.12094975
432.33701276,3.10670056
432.77061979,3.09151811
433.20421340,3.08995116
433.63779357,3.07758390
434.07136029,3.08081880
434.50491352,3.08398003
434.93845327,3.08552300
435.37197949,3.08332911
435.80549219,3.08731639
436.23899132,3.10043280
436.67247689,3.10459038
437.10594887,3.09331707
437.53940723,3.08570617
437.97285197,3.08736676
438.40628306,3.09310529
438.83970048,3.08020223
439.27310421,3.07485823
439.70649424,3.07124866
440.13987054,3.08646795
440.57323310,3.10192266
441.00658189,3.11033843
441.43991690,3.11174396
441.87323811,3.10806705
442.30654551,3.09456435
442.73983906,3.07743026
443.17311875,3.06341958
443.60638457,3.05526282
444.03963649,3.04764134
444.47287449,3.03912005
444.90609856,3.03038491
445.33930868,3.02399661
445.77250482,3.02146353
446.20568697,3.02526395
446.63885511,3.02747788
447.07200922,3.04161977
447.50514928,3.03357509
447.93827527,3.04276683
448.37138718,3.05060310
448.80448497,3.06004004
449.23756865,3.06241951
449.67063818,3.04894058
450.10369354,3.04430557
450.53673472,3.04817342
450.96976170,3.04276050
451.40277446,3.03459549
451.83577298,3.02626550
452.26875725,3.02313637
452.70172723,3.03072990
453.13468291,3.03311121
453.56762428,3.02769185
454.00055132,3.02490184
454.43346400,3.02539293
454.86636230,3.02105933
455.29924622,3.01355932
455.73211572,3.01428804
456.16497079,3.01069662
456.59781142,3.01103876
457.03063757,3.00451559
457.46344923,2.99275852
457.89624639,2.98796780
458.32902903,2.97989996
458.76179711,2.97134267
459.19455064,2.97230234
459.62728958,2.96950252
460.06001392,2.96614142
460.49272363,2.96356382
460.92541871,2.97184700
461.35809913,2.96929284
461.79076486,2.96753436
462.22341591,2.96611333
462.65605223,2.96411390
463.08867382,2.96522609
463.52128065,2.96723736
463.95387271,2.95823597
464.38644998,2.95470291
464.81901243,2.95935506
465.25156005,2.95552070
465.68409283,2.96021006
466.11661073,2.96239973
466.54911374,2.96738267
466.98160185,2.97065585
467.41407503,2.97251823
467.84653327,2.97111993
468.27897654,2.97380310
468.71140483,2.97874418
469.14381811,2.97792525
469.57621637,2.97331645
470.00859960,2.96958826
470.44096776,2.97098358
470.87332084,2.97025868
471.30565882,2.96749266
471.73798169,2.96982239
472.17028942,2.96325637
472.60258200,2.95688650
473.03485940,2.95141976
473.46712160,2.94876089
473.89936860,2.94661415
474.33160036,2.94324811
474.76381687,2.94335474
475.19601811,2.94628405
475.62820407,2.95648429
476.06037471,2.96997276
476.49253003,2.97073275
476.92467000,2.97186953
477.35679461,2.97615439
477.78890383,2.98230394
478.22099765,2.97678456
478.65307605,2.97589104
479.08513900,2.96793755
479.51718650,2.96064262
479.94921851,2.95212816
480.38123503,2.94856520
480.81323602,2.94407329
481.24522149,2.94571585
481.67719139,2.95143179
482.10914572,2.95501196
482.54108446,2.96292486
482.97300758,2.97420853
483.40491507,2.97714521
483.83680691,2.98033509
484.26868308,2.98825049
484.70054356,2.98700181
485.13238833,2.98354025
485.56421738,2.98523671
485.99603067,2.98351485
486.42782820,2.97992801
486.85960995,2.97017755
487.29137589,2.95802667
487.72312601,2.94862956
488.15486029,2.93873429
488.58657870,2.93000281
489.01828124,2.91603697
489.44996788,2.90722814
489.88163860,2.91034839
490.31329338,2.91112852
490.74493220,2.91884719
491.17655505,2.92052680
491.60816190,2.93102750
492.03975274,2.93822805
492.47132755,2.94434367
492.90288631,2.94657974
493.33442899,2.94814754
493.76595559,2.94223251
494.19746607,2.93565894
494.62896043,2.93015223
495.06043864,2.92496787
495.49190069,2.92165007
495.92334655,2.91681559
496.35477620,2.91708770
496.78618963,2.92738793
497.21758682,2.93491309
497.64896774,2.94152842
498.08033239,2.95457282
498.51168074,2.96885001
498.94301276,2.98102040
499.37432845,2.98851789
499.80562778,2.99423334
500.23691074,2.99837432
500.66817730,3.00355319
501.09942745,3.00325426
501.53066116,3.00059005
501.96187842,2.99523175
502.39307921,2.98742311
502.82426351,2.97601712
503.25543130,2.96579776
503.68658256,2.95529223
504.11771727,2.94359336
504.54883542,2.93943988
504.97993698,2.93518432
505.41102193,2.93490439
505.84209026,2.93741971
506.27314195,2.94383771
506.70417698,2.95248746
507.13519532,2.96443493
507.56619696,2.97802138
507.99718189,2.98855227
508.42815007,2.99747651
508.85910150,3.00076116
509.29003615,3.00571650
509.72095401,3.00166324
510.15185505,2.99314894
510.58273926,2.98460624
511.01360661,2.97737452
511.44445709,2.97351704
511.87529069,2.96899770
512.30610737,2.97079341
512.73690712,2.97597402
513.16768992,2.98520678
513.59845576,2.99877182
514.02920461,3.01386091
514.45993645,3.02707298
514.89065127,3.04195444
515.32134905,3.05610773
515.75202976,3.07158058
516.18269339,3.08145918
516.61333992,3.09169864
517.04396933,3.10093756
517.47458160,3.10425413
517.90517671,3.10086781
518.33575465,3.09594929
518.76631539,3.08740891
519.19685891,3.07711395
519.62738520,3.06162569
520.05789424,3.05116913
520.48838600,3.03969111
520.91886048,3.02844581
521.34931764,3.01778752
521.77975747,3.00863647
522.21017995,3.00745172
522.64058507,3.00566671
523.07097279,3.01292881
523.50134312,3.02310440
523.93169601,3.03664634
524.36203147,3.05057737
524.79234945,3.05915352
525.22264996,3.07126039
525.65293297,3.07720372
526.08319845,3.08056272
526.51344640,3.08218156
526.94367678,3.08135687
527.37388959,3.07695464
527.80408480,3.07106199
528.23426240,3.06453236
528.66442236,3.05642764
529.09456467,3.05059718
529.52468930,3.05066325
529.95479624,3.04923535
530.38488547,3.05363202
530.81495697,3.06322639
531.24501072,3.07615420
531.67504671,3.09065871
532.10506490,3.10959178
532.53506529,3.12772191
532.96504785,3.14848801
533.39501257,3.16377315
533.82495942,3.17953643
534.25488839,3.19040300
534.68479946,3.19882752
535.11469261,3.20500329
535.54456782,3.20684349
535.97442507,3.20774270
536.40426434,3.20195461
536.83408561,3.19019510
537.26388887,3.17647558
537.69367409,3.16182294
538.12344125,3.15069614
538.55319035,3.13640282
538.98292135,3.12435991
539.41263423,3.11461719
539.84232899,3.10767906
540.27200560,3.10285311
540.70166404,3.10058340
541.13130429,3.10323050
541.56092633,3.10736876
541.99053015,3.11889344
542.42011572,3.13047975
542.84968303,3.14323155
543.27923205,3.15508187
543.70876277,3.16581584
544.13827517,3.17208675
544.56776923,3.18034383
544.99724493,3.18321947
545.42670225,3.18401145
545.85614117,3.18544014
546.28556168,3.18373224
546.71496375,3.17936279
547.14434736,3.17516845
547.57371250,3.17192130
548.00305915,3.17116165
548.43238728,3.17143153
548.86169688,3.17226807
549.29098794,3.17527703
549.72026042,3.17966220
550.14951431,3.19206220
550.57874960,3.20679875
551.00796626,3.22232795
551.43716427,3.24181696
551.86634362,3.26343861
552.29550429,3.28315527
552.72464625,3.30458418
553.15376949,3.32010473
553.58287399,3.33614838
554.01195973,3.34812746
554.44102669,3.35713406
554.87007485,3.36270957
555.29910419,3.36179003
555.72811470,3.35647920
556.15710635,3.34649753
556.58607912,3.33526030
557.01503300,3.32273270
557.44396797,3.31124854
557.87288401,3.29523765
558.30178110,3.28177868
558.73065921,3.27055703
559.15951834,3.25872720
559.58835846,3.24876959
560.01717955,3.24326301
560.44598160,3.24211839
560.87476458,3.24226441
561.30352847,3.24518588
561.73227326,3.24966866
562.16099893,3.25914296
562.58970546,3.26806490
563.01839282,3.27864145
563.44706101,3.28705212
